timestamp,battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-03-27 11:19:54,,107.0,26.0,52.0,82.0,248.0,28.0,82.5,3.0,17536.12,8.45,2.0,50.4263686,-84.7027362,8.45,74.60000000000002,74.60000000000002,1.42,2022,3,27,11,4.75,139.0
2022-03-27 11:19:55,,107.0,26.5,53.0,81.0,232.0,27.5,80.5,3.0,17544.54,8.352,2.0,50.4262782,-84.7027362,8.352,74.60000000000002,74.60000000000002,1.29,2022,3,27,11,4.75,139.0
2022-03-27 11:19:56,,106.0,26.5,53.0,81.0,255.0,27.5,80.5,3.0,17552.92,8.345,2.0,50.4261882,-84.7027362,8.345,74.39999999999998,74.39999999999998,0.79,2022,3,27,11,4.75,139.0
2022-03-27 11:19:57,,105.0,26.0,53.0,82.5,260.0,27.0,79.5,3.0,17561.38,8.346,2.0,50.4260973,-84.7027362,8.346,74.39999999999998,74.39999999999998,0.23,2022,3,27,11,4.75,139.0
2022-03-27 11:19:58,,105.0,26.0,50.0,82.5,265.0,27.0,79.5,3.0,17569.74,8.263,2.0,50.4260075,-84.7027382,8.263,74.39999999999998,74.39999999999998,0.0,2022,3,27,11,4.75,139.0
2022-03-27 11:19:59,,104.0,24.5,53.0,79.5,236.0,27.0,82.5,3.0,17577.83,8.169,2.0,50.4259206,-84.7027401,8.169,74.60000000000002,74.60000000000002,0.0,2022,3,27,11,4.75,139.0
2022-03-27 11:20:00,,104.0,24.5,52.0,79.0,259.0,27.0,83.0,3.0,17586.01,8.132,2.0,50.4258328,-84.7027421,8.132,74.79999999999995,74.79999999999995,0.0,2022,3,27,11,4.75,139.0
2022-03-27 11:20:01,,103.0,24.5,50.0,81.0,256.0,27.5,85.5,3.0,17594.15,8.126,2.0,50.4257454,-84.7027461,8.126,74.79999999999995,74.79999999999995,0.3,2022,3,27,11,4.75,139.0
2022-03-27 11:20:02,,102.0,24.5,51.0,86.0,296.0,28.0,88.5,3.0,17602.54,8.148,2.0,50.4256554,-84.7027462,8.148,74.79999999999995,74.79999999999995,0.87,2022,3,27,11,4.75,139.0
2022-03-27 11:20:03,,103.0,24.0,53.0,87.5,282.0,26.5,84.5,3.0,17610.64,8.17,2.0,50.4255683,-84.7027462,8.17,74.79999999999995,74.79999999999995,1.08,2022,3,27,11,4.75,139.0
2022-03-27 11:20:04,,103.0,23.0,52.0,84.0,334.0,29.0,90.5,3.0,17618.75,8.204,2.0,50.4254812,-84.7027462,8.204,74.79999999999995,74.79999999999995,1.01,2022,3,27,11,4.75,139.0
2022-03-27 11:20:05,,103.0,22.0,50.0,81.0,312.0,27.5,90.5,3.0,17627.15,8.314,2.0,50.425391,-84.7027462,8.314,75.0,75.0,0.93,2022,3,27,11,4.75,139.0
2022-03-27 11:20:06,,105.0,21.5,48.0,79.5,249.0,25.5,90.0,3.0,17635.31,8.295,2.0,50.4253034,-84.7027462,8.295,74.79999999999995,74.79999999999995,0.62,2022,3,27,11,4.75,139.0
2022-03-27 11:20:07,,105.0,24.0,48.0,84.0,248.0,26.5,93.0,3.0,17643.63,8.187,2.0,50.425214,-84.7027442,8.187,74.79999999999995,74.79999999999995,0.19,2022,3,27,11,4.75,139.0
2022-03-27 11:20:08,,103.0,22.0,52.0,80.0,241.0,22.5,78.5,3.0,17651.7,8.091,2.0,50.4251273,-84.7027461,8.091,74.60000000000002,74.60000000000002,0.0,2022,3,27,11,4.75,139.0
2022-03-27 11:20:09,,102.0,23.5,55.0,84.0,333.0,21.0,74.5,3.0,17659.91,8.103,2.0,50.4250392,-84.7027481,8.103,74.60000000000002,74.60000000000002,-0.21,2022,3,27,11,4.75,139.0
2022-03-27 11:20:10,,103.0,24.5,56.0,89.5,276.0,21.5,75.0,3.0,17667.88,8.071,2.0,50.4249536,-84.7027501,8.071,74.39999999999998,74.39999999999998,-0.7,2022,3,27,11,4.75,139.0
2022-03-27 11:20:11,,103.0,25.0,53.0,89.0,249.0,23.0,82.0,3.0,17676.06,8.048,2.0,50.4248657,-84.7027521,8.048,74.39999999999998,74.39999999999998,-1.04,2022,3,27,11,4.75,139.0
2022-03-27 11:20:12,,102.0,25.0,50.0,87.5,255.0,24.5,86.5,3.0,17684.0,8.039,2.0,50.4247805,-84.702756,8.039,74.39999999999998,74.39999999999998,-0.99,2022,3,27,11,4.75,139.0
2022-03-27 11:20:13,,102.0,27.0,52.0,92.5,288.0,24.5,82.0,3.0,17692.14,8.058,2.0,50.4246931,-84.7027581,8.058,74.60000000000002,74.60000000000002,-0.61,2022,3,27,11,4.75,139.0
2022-03-27 11:20:14,,102.0,26.0,52.0,91.0,282.0,26.0,85.5,3.0,17700.32,8.039,2.0,50.4246053,-84.7027542,8.039,74.60000000000002,74.60000000000002,-0.17,2022,3,27,11,4.75,139.0
2022-03-27 11:20:15,,102.0,24.5,51.0,87.0,263.0,28.0,91.0,3.0,17708.24,8.033,2.0,50.4245202,-84.7027541,8.033,74.79999999999995,74.79999999999995,0.18,2022,3,27,11,4.75,139.0
2022-03-27 11:20:16,,101.0,24.5,49.0,87.0,327.0,27.5,90.0,3.0,17716.39,8.025,2.0,50.4244326,-84.7027522,8.025,75.0,75.0,0.68,2022,3,27,11,4.75,139.0
2022-03-27 11:20:17,,101.0,25.5,51.0,89.0,266.0,25.5,81.5,3.0,17724.3,8.002,2.0,50.4243478,-84.7027502,8.002,75.0,75.0,1.26,2022,3,27,11,4.75,139.0
2022-03-27 11:20:18,,101.0,24.5,54.0,85.0,282.0,24.5,88.5,3.0,17732.32,7.853,2.0,50.4242617,-84.7027462,7.853,75.20000000000005,75.20000000000005,1.59,2022,3,27,11,4.75,139.0
2022-03-27 11:20:19,,100.0,24.0,53.0,85.5,293.0,24.5,89.5,3.0,17740.16,7.745,2.0,50.4241775,-84.7027422,7.745,75.20000000000005,75.20000000000005,1.64,2022,3,27,11,4.75,139.0
2022-03-27 11:20:20,,98.0,23.5,52.0,87.0,259.0,24.0,87.5,3.0,17747.89,7.596,2.0,50.4240944,-84.7027402,7.596,75.60000000000002,75.60000000000002,1.78,2022,3,27,11,4.75,139.0
2022-03-27 11:20:21,,94.0,24.0,53.0,88.0,91.0,23.5,84.5,3.0,17755.12,7.225,2.0,50.4240168,-84.7027402,7.225,75.79999999999995,75.79999999999995,2.16,2022,3,27,11,4.75,139.0
2022-03-27 11:20:22,,103.0,24.0,54.0,87.5,202.0,22.0,79.5,3.0,17762.26,6.999,2.0,50.4239402,-84.7027421,6.999,76.20000000000005,76.20000000000005,2.39,2022,3,27,11,4.75,139.0
2022-03-27 11:20:23,,115.0,22.0,58.0,82.5,249.0,11.0,34.0,3.0,17769.19,6.983,2.0,50.4238659,-84.702748,6.983,76.39999999999998,76.39999999999998,2.5,2022,3,27,11,4.75,139.0
2022-03-27 11:20:24,,110.0,27.0,59.0,92.5,310.0,21.0,62.5,3.0,17776.15,7.015,2.0,50.4237914,-84.7027558,7.015,76.60000000000002,76.60000000000002,2.9,2022,3,27,11,4.75,139.0
2022-03-27 11:20:25,,104.0,27.5,55.0,93.0,352.0,26.5,84.5,3.0,17783.48,7.18,2.0,50.4237128,-84.7027639,7.18,76.79999999999995,76.79999999999995,3.23,2022,3,27,11,4.75,139.0
2022-03-27 11:20:26,,102.0,24.5,50.0,89.5,345.0,27.0,92.0,3.0,17790.54,7.09,2.0,50.4236371,-84.7027699,7.09,77.20000000000005,77.20000000000005,3.25,2022,3,27,11,4.75,139.0
2022-03-27 11:20:27,,103.0,22.5,47.0,91.0,297.0,25.5,92.5,3.0,17797.55,7.117,2.0,50.423562,-84.7027778,7.117,77.39999999999998,77.39999999999998,3.39,2022,3,27,11,4.75,139.0
2022-03-27 11:20:28,,102.0,27.5,50.0,90.5,290.0,27.5,92.0,3.0,17804.66,6.956,2.0,50.423486,-84.7027858,6.956,77.39999999999998,77.39999999999998,3.55,2022,3,27,11,4.75,139.0
2022-03-27 11:20:29,,102.0,27.5,50.0,91.0,291.0,27.0,91.5,3.0,17811.72,7.07,2.0,50.4234103,-84.7027938,7.07,77.60000000000002,77.60000000000002,3.39,2022,3,27,11,4.75,139.0
2022-03-27 11:20:30,,102.0,27.0,50.0,92.0,307.0,24.5,90.0,3.0,17818.79,6.986,2.0,50.4233348,-84.7028037,6.986,77.79999999999995,77.79999999999995,3.16,2022,3,27,11,4.75,139.0
2022-03-27 11:20:31,,101.0,26.0,50.0,93.0,323.0,22.0,88.5,2.0,17825.65,6.982,2.0,50.4232613,-84.7028116,6.982,78.0,78.0,2.95,2022,3,27,11,4.75,139.0
2022-03-27 11:20:32,,101.0,25.5,55.0,88.5,261.0,23.5,82.0,2.0,17832.72,7.011,2.0,50.4231855,-84.7028177,7.011,78.20000000000005,78.20000000000005,2.71,2022,3,27,11,4.75,139.0
2022-03-27 11:20:33,,101.0,25.0,54.0,84.0,277.0,23.5,82.0,2.0,17839.76,7.134,2.0,50.4231101,-84.7028236,7.134,78.20000000000005,78.20000000000005,2.48,2022,3,27,11,4.75,139.0
2022-03-27 11:20:34,,101.0,24.5,52.0,84.0,282.0,24.5,85.5,2.0,17846.79,7.12,2.0,50.4230347,-84.7028296,7.12,78.20000000000005,78.20000000000005,2.11,2022,3,27,11,4.75,139.0
2022-03-27 11:20:35,,102.0,24.5,51.0,88.0,261.0,26.5,90.0,2.0,17853.85,7.114,2.0,50.4229589,-84.7028355,7.114,78.39999999999998,78.39999999999998,1.64,2022,3,27,11,4.75,139.0
2022-03-27 11:20:36,,102.0,23.5,49.0,84.0,263.0,25.0,81.5,2.0,17861.09,7.111,2.0,50.4228814,-84.7028435,7.111,78.39999999999998,78.39999999999998,1.24,2022,3,27,11,4.75,139.0
2022-03-27 11:20:37,,102.0,28.0,53.0,88.0,311.0,27.0,83.0,2.0,17868.12,7.117,2.0,50.4228061,-84.7028494,7.117,78.60000000000002,78.60000000000002,1.02,2022,3,27,11,4.75,139.0
2022-03-27 11:20:38,,103.0,25.5,54.0,81.0,225.0,31.0,86.0,2.0,17875.12,6.99,2.0,50.4227311,-84.7028573,6.99,78.79999999999995,78.79999999999995,1.22,2022,3,27,11,4.75,139.0
2022-03-27 11:20:39,,101.0,23.5,53.0,77.0,275.0,33.0,88.0,2.0,17881.96,6.817,2.0,50.4226578,-84.7028652,6.817,79.0,79.0,1.78,2022,3,27,11,4.75,139.0
2022-03-27 11:20:40,,100.0,23.5,50.0,77.0,279.0,33.0,88.0,2.0,17889.22,7.11,2.0,50.4225801,-84.7028734,7.11,79.39999999999998,79.39999999999998,2.35,2022,3,27,11,4.75,139.0
2022-03-27 11:20:41,,100.0,27.5,50.0,92.5,282.0,27.5,83.0,2.0,17896.01,6.849,2.0,50.4225075,-84.7028832,6.849,79.60000000000002,79.60000000000002,2.95,2022,3,27,11,4.75,139.0
2022-03-27 11:20:42,,101.0,23.5,49.0,87.0,258.0,25.5,87.5,2.0,17903.05,7.052,2.0,50.4224321,-84.7028892,7.052,79.79999999999995,79.79999999999995,3.48,2022,3,27,11,4.75,139.0
2022-03-27 11:20:43,,101.0,20.5,47.0,78.5,242.0,26.5,86.0,2.0,17909.9,6.886,2.0,50.4223587,-84.7028971,6.886,80.0,80.0,3.66,2022,3,27,11,4.75,139.0
2022-03-27 11:20:44,,101.0,21.5,45.0,79.0,273.0,22.0,84.0,2.0,17916.61,6.703,2.0,50.422287,-84.702907,6.703,80.20000000000005,80.20000000000005,3.59,2022,3,27,11,4.75,139.0
2022-03-27 11:20:45,,100.0,23.5,47.0,84.5,298.0,20.5,83.0,2.0,17922.83,6.193,2.0,50.4222204,-84.702913,6.193,80.39999999999998,80.39999999999998,3.41,2022,3,27,11,4.75,139.0
2022-03-27 11:20:46,,98.0,24.0,52.0,90.0,279.0,27.5,83.5,2.0,17929.08,6.16,2.0,50.4221535,-84.702921,6.16,80.60000000000002,80.60000000000002,2.94,2022,3,27,11,4.75,139.0
2022-03-27 11:20:47,,95.0,26.0,54.0,94.5,286.0,27.5,83.5,2.0,17935.23,6.031,2.0,50.4220877,-84.702929,6.031,80.79999999999995,80.79999999999995,2.43,2022,3,27,11,4.75,139.0
2022-03-27 11:20:48,,95.0,27.5,55.0,91.5,307.0,30.0,92.0,2.0,17941.14,5.529,2.0,50.4220242,-84.7029311,5.529,81.0,81.0,2.39,2022,3,27,11,4.75,139.0
2022-03-27 11:20:49,,96.0,27.0,54.0,91.0,337.0,29.0,94.0,2.0,17946.68,5.654,2.0,50.4219649,-84.702935,5.654,81.39999999999998,81.39999999999998,2.82,2022,3,27,11,4.75,139.0
2022-03-27 11:20:50,,96.0,27.0,54.0,94.0,372.0,27.0,92.0,2.0,17952.47,5.667,2.0,50.4219027,-84.702939,5.667,81.79999999999995,81.79999999999995,3.54,2022,3,27,11,4.75,139.0
2022-03-27 11:20:51,,94.0,29.5,51.0,99.0,359.0,31.0,96.5,2.0,17957.91,5.462,2.0,50.4218445,-84.7029448,5.462,82.20000000000005,82.20000000000005,4.59,2022,3,27,11,4.75,139.0
2022-03-27 11:20:52,,100.0,27.0,54.0,95.0,324.0,32.0,97.5,2.0,17963.3,5.442,2.0,50.4217868,-84.7029527,5.442,82.60000000000002,82.60000000000002,5.71,2022,3,27,11,4.75,139.0
2022-03-27 11:20:53,,102.0,25.0,56.0,91.0,358.0,32.0,95.0,2.0,17968.63,5.183,2.0,50.4217297,-84.702953,5.183,82.79999999999995,82.79999999999995,6.39,2022,3,27,11,4.75,139.0
2022-03-27 11:20:54,,102.0,25.0,56.0,89.5,350.0,27.5,83.5,2.0,17973.8,5.201,2.0,50.4216741,-84.702953,5.201,83.0,83.0,6.57,2022,3,27,11,4.75,139.0
2022-03-27 11:20:55,,102.0,24.5,48.0,88.0,325.0,29.5,91.0,2.0,17978.98,5.184,2.0,50.4216186,-84.7029471,5.184,83.39999999999998,83.39999999999998,6.53,2022,3,27,11,4.75,139.0
2022-03-27 11:20:56,,102.0,24.0,45.0,89.0,299.0,29.0,94.0,2.0,17984.18,5.171,2.0,50.4215629,-84.7029411,5.171,83.60000000000002,83.60000000000002,6.34,2022,3,27,11,4.75,139.0
2022-03-27 11:20:57,,101.0,24.5,50.0,86.0,318.0,29.0,90.5,2.0,17989.43,5.168,2.0,50.4215071,-84.7029312,5.168,84.0,84.0,6.21,2022,3,27,11,4.75,139.0
2022-03-27 11:20:58,,100.0,25.0,52.0,85.0,339.0,29.0,89.5,2.0,17994.46,5.169,2.0,50.4214535,-84.7029213,5.169,84.39999999999998,84.39999999999998,5.91,2022,3,27,11,4.75,139.0
2022-03-27 11:20:59,,99.0,25.0,52.0,86.5,383.0,29.0,89.5,2.0,17999.76,5.171,2.0,50.4213979,-84.7029055,5.171,84.60000000000002,84.60000000000002,5.43,2022,3,27,11,4.75,139.0
2022-03-27 11:21:00,,99.0,25.5,52.0,93.0,344.0,27.5,89.0,2.0,18004.98,5.183,2.0,50.421343,-84.7028898,5.183,85.0,85.0,5.39,2022,3,27,11,4.75,139.0
2022-03-27 11:21:01,,99.0,24.0,50.0,90.5,367.0,27.5,89.0,2.0,18010.38,5.2,2.0,50.4212866,-84.7028718,5.2,85.39999999999998,85.39999999999998,5.65,2022,3,27,11,4.75,139.0
2022-03-27 11:21:02,,99.0,27.5,50.0,91.0,362.0,30.5,94.5,2.0,18015.57,5.213,2.0,50.4212328,-84.7028519,5.213,85.79999999999995,85.79999999999995,5.8,2022,3,27,11,4.75,139.0
2022-03-27 11:21:03,,99.0,28.5,48.0,91.0,355.0,31.5,96.5,2.0,18020.95,5.301,2.0,50.4211773,-84.7028301,5.301,86.0,86.0,6.17,2022,3,27,11,4.75,139.0
2022-03-27 11:21:04,,99.0,28.5,49.0,92.5,347.0,30.5,96.0,2.0,18026.54,5.333,2.0,50.4211203,-84.7028046,5.333,86.20000000000005,86.20000000000005,6.66,2022,3,27,11,4.75,139.0
2022-03-27 11:21:05,,100.0,28.0,54.0,96.0,336.0,27.5,94.0,2.0,18032.12,5.173,2.0,50.4210654,-84.7027724,5.173,86.60000000000002,86.60000000000002,6.66,2022,3,27,11,4.75,139.0
2022-03-27 11:21:06,,100.0,26.0,52.0,93.5,327.0,27.5,90.0,2.0,18037.46,5.344,2.0,50.4210138,-84.7027386,5.344,87.0,87.0,6.38,2022,3,27,11,4.75,139.0
2022-03-27 11:21:07,,100.0,26.0,52.0,93.0,294.0,27.5,89.5,2.0,18042.62,5.198,2.0,50.4209643,-84.702705,5.198,87.20000000000005,87.20000000000005,6.2,2022,3,27,11,4.75,139.0
2022-03-27 11:21:08,,100.0,25.5,49.0,90.0,284.0,26.0,87.5,2.0,18048.08,5.473,2.0,50.4209128,-84.7026674,5.473,87.60000000000002,87.60000000000002,6.08,2022,3,27,11,4.75,139.0
2022-03-27 11:21:09,,101.0,26.0,46.0,88.0,281.0,25.5,86.5,2.0,18053.51,5.283,2.0,50.4208604,-84.702633,5.283,87.79999999999995,87.79999999999995,6.04,2022,3,27,11,4.75,139.0
2022-03-27 11:21:10,,101.0,28.5,46.0,89.5,268.0,27.0,87.5,2.0,18058.84,5.292,2.0,50.4208089,-84.7025994,5.292,88.0,88.0,5.78,2022,3,27,11,4.75,139.0
2022-03-27 11:21:11,,101.0,28.5,47.0,88.0,239.0,27.0,86.5,2.0,18064.28,5.444,2.0,50.4207569,-84.7025634,5.444,88.20000000000005,88.20000000000005,5.09,2022,3,27,11,4.75,139.0
2022-03-27 11:21:12,,102.0,26.0,49.0,83.5,222.0,26.0,82.5,2.0,18069.73,5.452,2.0,50.4207039,-84.70253,5.452,88.60000000000002,88.60000000000002,4.51,2022,3,27,11,4.75,139.0
2022-03-27 11:21:13,,103.0,24.0,50.0,79.5,207.0,25.5,79.0,2.0,18075.42,5.581,2.0,50.4206503,-84.7024904,5.581,88.79999999999995,88.79999999999995,4.24,2022,3,27,11,4.75,139.0
2022-03-27 11:21:14,,105.0,24.0,50.0,76.0,172.0,23.0,68.0,2.0,18081.33,5.692,2.0,50.4205943,-84.7024504,5.692,89.0,89.0,4.0,2022,3,27,11,4.75,139.0
2022-03-27 11:21:15,,106.0,20.0,50.0,71.5,158.0,20.5,65.5,2.0,18087.08,5.702,2.0,50.4205391,-84.7024129,5.702,89.0,89.0,3.91,2022,3,27,11,4.75,139.0
2022-03-27 11:21:16,,106.0,19.0,46.0,66.5,191.0,20.0,65.0,2.0,18093.08,5.944,2.0,50.4204817,-84.7023734,5.944,89.20000000000005,89.20000000000005,3.86,2022,3,27,11,4.75,139.0
2022-03-27 11:21:17,,97.0,19.5,45.0,67.0,193.0,21.0,68.5,2.0,18099.33,6.241,2.0,50.4204216,-84.7023332,6.241,89.20000000000005,89.20000000000005,3.3,2022,3,27,11,4.75,139.0
2022-03-27 11:21:18,,99.0,20.5,45.0,73.5,154.0,23.5,79.0,2.0,18105.56,6.219,2.0,50.4203622,-84.7022917,6.219,89.0,89.0,2.24,2022,3,27,11,4.75,139.0
2022-03-27 11:21:19,,100.0,23.0,42.0,66.5,158.0,21.0,65.0,2.0,18111.87,6.406,2.0,50.4203027,-84.7022481,6.406,89.0,89.0,1.13,2022,3,27,11,4.75,139.0
2022-03-27 11:21:20,,101.0,21.5,42.0,68.0,144.0,21.0,65.0,2.0,18118.72,6.606,2.0,50.4202384,-84.7021999,6.606,89.0,89.0,0.3,2022,3,27,11,4.75,139.0
2022-03-27 11:21:21,,101.0,21.0,42.0,66.5,124.0,20.5,67.0,2.0,18125.2,6.483,2.0,50.4201774,-84.7021547,6.483,88.79999999999995,88.79999999999995,-0.24,2022,3,27,11,4.75,139.0
2022-03-27 11:21:22,,101.0,20.5,42.0,65.0,104.0,20.5,69.0,2.0,18131.78,6.341,2.0,50.4201134,-84.7021145,6.341,88.79999999999995,88.79999999999995,-0.71,2022,3,27,11,4.75,139.0
2022-03-27 11:21:23,,88.0,16.5,34.0,64.5,92.0,20.5,70.5,2.0,18138.53,6.718,2.0,50.4200495,-84.7020686,6.718,88.79999999999995,88.79999999999995,-0.91,2022,3,27,11,4.75,139.0
2022-03-27 11:21:24,,36.0,3.0,12.0,68.5,125.0,22.0,67.5,2.0,18145.12,6.723,2.0,50.419987,-84.7020237,6.723,88.60000000000002,88.60000000000002,-0.68,2022,3,27,11,4.75,139.0
2022-03-27 11:21:25,,49.0,19.0,78.0,72.5,202.0,22.0,67.5,2.0,18151.98,6.734,2.0,50.4199226,-84.7019755,6.734,88.60000000000002,88.60000000000002,-0.42,2022,3,27,11,4.75,139.0
2022-03-27 11:21:26,,86.0,20.5,59.0,74.0,199.0,21.0,67.0,2.0,18158.97,6.94,2.0,50.4198549,-84.7019316,6.94,88.39999999999998,88.39999999999998,-0.64,2022,3,27,11,4.75,139.0
2022-03-27 11:21:27,,100.0,21.0,56.0,81.0,198.0,21.0,70.5,2.0,18165.96,6.91,2.0,50.4197873,-84.7018878,6.91,88.39999999999998,88.39999999999998,-0.97,2022,3,27,11,4.75,139.0
2022-03-27 11:21:28,,102.0,22.0,57.0,82.0,190.0,20.0,71.0,2.0,18172.78,6.994,2.0,50.4197229,-84.701841,6.994,88.39999999999998,88.39999999999998,-1.1,2022,3,27,11,4.75,139.0
2022-03-27 11:21:29,,103.0,23.5,52.0,73.5,172.0,18.5,65.5,2.0,18179.97,7.0,2.0,50.4196555,-84.7017901,7.0,88.39999999999998,88.39999999999998,-1.12,2022,3,27,11,4.75,139.0
2022-03-27 11:21:30,,102.0,20.5,47.0,65.0,158.0,18.0,64.0,2.0,18187.17,7.221,2.0,50.4195883,-84.7017387,7.221,88.20000000000005,88.20000000000005,-1.15,2022,3,27,11,4.75,139.0
2022-03-27 11:21:31,,105.0,20.0,49.0,64.5,160.0,17.0,62.0,2.0,18194.5,7.41,2.0,50.4195211,-84.7016834,7.41,88.20000000000005,88.20000000000005,-1.25,2022,3,27,11,4.75,139.0
2022-03-27 11:21:32,,106.0,21.5,58.0,69.5,122.0,15.0,57.0,2.0,18202.16,7.412,2.0,50.419451,-84.7016253,7.412,88.0,88.0,-1.24,2022,3,27,11,4.75,139.0
2022-03-27 11:21:33,,106.0,20.0,57.0,65.5,85.0,16.0,56.5,2.0,18209.73,7.515,2.0,50.4193837,-84.701564,7.515,88.0,88.0,-1.2,2022,3,27,11,4.75,139.0
2022-03-27 11:21:34,,107.0,18.5,56.0,61.5,48.0,16.5,56.0,2.0,18217.52,7.509,2.0,50.4193179,-84.7014944,7.509,87.79999999999995,87.79999999999995,-1.17,2022,3,27,11,4.75,139.0
2022-03-27 11:21:35,,107.0,17.0,55.0,57.5,11.0,17.0,55.5,2.0,18224.96,7.229,2.0,50.4192582,-84.7014229,7.229,87.79999999999995,87.79999999999995,-1.07,2022,3,27,11,4.75,139.0
2022-03-27 11:21:36,,0.0,16.5,54.0,56.5,0.0,17.0,55.5,2.0,18232.52,7.535,2.0,50.4192024,-84.7013434,7.535,87.60000000000002,87.60000000000002,-1.04,2022,3,27,11,4.75,139.0
2022-03-27 11:21:37,,0.0,16.5,53.0,56.5,0.0,17.0,55.5,2.0,18240.57,7.857,2.0,50.4191488,-84.7012522,7.857,87.20000000000005,87.20000000000005,-1.27,2022,3,27,11,4.75,139.0
2022-03-27 11:21:38,,0.0,16.5,52.0,56.5,0.0,17.0,55.5,2.0,18248.29,8.093,2.0,50.4190972,-84.7011649,8.093,86.79999999999995,86.79999999999995,-1.87,2022,3,27,11,4.75,139.0
2022-03-27 11:21:39,,0.0,16.5,51.0,56.5,0.0,17.0,55.5,2.0,18256.63,8.598,2.0,50.4190458,-84.7010661,8.598,86.60000000000002,86.60000000000002,-2.62,2022,3,27,11,4.75,139.0
2022-03-27 11:21:40,,0.0,16.5,50.0,56.5,0.0,17.0,55.5,2.0,18265.6,8.715,2.0,50.4189872,-84.7009631,8.715,86.20000000000005,86.20000000000005,-3.28,2022,3,27,11,4.75,139.0
2022-03-27 11:21:41,,0.0,16.5,49.0,56.5,0.0,17.0,55.5,2.0,18274.61,9.125,2.0,50.418926,-84.7008623,9.125,85.79999999999995,85.79999999999995,-3.92,2022,3,27,11,4.75,139.0
2022-03-27 11:21:42,,0.0,16.5,48.0,56.5,0.0,17.0,55.5,2.0,18283.9,9.348,2.0,50.4188649,-84.7007559,9.348,85.39999999999998,85.39999999999998,-4.5,2022,3,27,11,4.75,139.0
2022-03-27 11:21:43,,0.0,16.5,47.0,56.5,0.0,17.0,55.5,2.0,18293.72,9.472,2.0,50.4187957,-84.7006489,9.472,85.0,85.0,-4.69,2022,3,27,11,4.75,139.0
2022-03-27 11:21:44,,0.0,16.5,46.0,56.5,0.0,17.0,55.5,2.0,18302.88,8.531,2.0,50.4187254,-84.7005561,8.531,84.39999999999998,84.39999999999998,-4.8,2022,3,27,11,4.75,139.0
2022-03-27 11:21:45,,0.0,16.5,45.0,56.5,0.0,17.0,55.5,2.0,18311.17,8.013,2.0,50.418652,-84.7004883,8.013,84.0,84.0,-5.1,2022,3,27,11,4.75,139.0
2022-03-27 11:21:46,,0.0,16.5,44.0,56.5,0.0,17.0,55.5,2.0,18318.99,7.913,2.0,50.4185801,-84.7004299,7.913,83.39999999999998,83.39999999999998,-5.4,2022,3,27,11,4.75,139.0
2022-03-27 11:21:47,,0.0,16.5,43.0,56.5,0.0,17.0,55.5,2.0,18327.21,8.37,2.0,50.4184948,-84.7004001,8.37,83.0,83.0,-5.42,2022,3,27,11,4.75,139.0
2022-03-27 11:21:48,,9.0,16.5,51.0,56.5,118.0,17.0,55.5,2.0,18335.82,8.843,2.0,50.4184024,-84.7003959,8.843,82.39999999999998,82.39999999999998,-5.17,2022,3,27,11,4.75,139.0
2022-03-27 11:21:49,,51.0,16.5,91.0,56.5,196.0,17.0,55.5,2.0,18344.95,9.031,2.0,50.4183052,-84.7004133,9.031,82.20000000000005,82.20000000000005,-5.03,2022,3,27,11,4.75,139.0
2022-03-27 11:21:50,,78.0,22.5,63.0,73.0,262.0,21.5,72.0,2.0,18354.42,9.131,2.0,50.4182078,-84.7004526,9.131,82.0,82.0,-4.79,2022,3,27,11,4.75,139.0
2022-03-27 11:21:51,,86.0,24.5,53.0,81.5,320.0,23.0,77.5,2.0,18363.73,8.842,2.0,50.418119,-84.7005145,8.842,81.60000000000002,81.60000000000002,-4.25,2022,3,27,11,4.75,139.0
2022-03-27 11:21:52,,87.0,26.5,51.0,92.0,328.0,25.5,84.5,2.0,18372.93,9.011,2.0,50.4180389,-84.7005924,9.011,81.39999999999998,81.39999999999998,-3.87,2022,3,27,11,4.75,139.0
2022-03-27 11:21:53,,87.0,26.5,48.0,93.0,291.0,29.5,92.5,2.0,18382.34,9.034,2.0,50.4179599,-84.7006772,9.034,81.0,81.0,-3.75,2022,3,27,11,4.75,139.0
2022-03-27 11:21:54,,88.0,28.5,47.0,94.0,243.0,30.5,94.5,2.0,18391.74,8.999,2.0,50.4178796,-84.7007595,8.999,81.0,81.0,-3.43,2022,3,27,11,4.75,139.0
2022-03-27 11:21:55,,88.0,27.5,51.0,90.0,239.0,29.5,92.0,2.0,18401.17,8.906,2.0,50.4177976,-84.7008396,8.906,80.79999999999995,80.79999999999995,-2.89,2022,3,27,11,4.75,139.0
2022-03-27 11:21:56,,88.0,25.5,53.0,85.5,251.0,27.0,88.5,2.0,18410.15,8.897,2.0,50.4177176,-84.7009119,8.897,80.79999999999995,80.79999999999995,-2.45,2022,3,27,11,4.75,139.0
2022-03-27 11:21:57,,88.0,23.5,54.0,82.0,213.0,24.5,86.0,2.0,18419.3,9.013,2.0,50.4176329,-84.7009792,9.013,80.39999999999998,80.39999999999998,-2.1,2022,3,27,11,4.75,139.0
