ascent,descent,timestamp,battery_soc,cadence,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,temperature,calories,distance,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,altitude,enhanced_altitude,grade,left_right_balance,year,month,day,hour,wind_speed,wind_direction
1,0,2023-02-08 23:37:22,,97.0,9.583,2.0,50.531014,-84.8153259,299.0,9.583,13.0,24.0,871.68,25.0,88.0,27.5,90.5,68.0,68.0,0.0,47.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:23,,97.0,9.592,2.0,50.5309184,-84.8152804,275.0,9.592,13.0,24.0,881.4,24.5,87.5,26.0,88.5,68.0,68.0,0.0,45.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:24,,97.0,9.606,2.0,50.5308228,-84.8152348,257.0,9.606,13.0,24.0,890.87,24.5,86.5,24.5,86.5,68.0,68.0,0.0,46.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:25,,98.0,9.624,2.0,50.5307227,-84.8151893,241.0,9.624,13.0,24.0,900.55,24.0,86.0,23.5,85.0,68.0,68.0,0.0,49.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:26,,98.0,9.643,2.0,50.5306226,-84.8151347,245.0,9.643,13.0,25.0,910.46,24.0,86.0,22.0,83.5,68.0,68.0,0.0,50.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:27,,98.0,9.652,2.0,50.530527,-84.8150892,257.0,9.652,13.0,25.0,920.21,28.0,90.0,26.0,89.0,67.79999999999995,67.79999999999995,0.0,47.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:28,,98.0,9.651,2.0,50.5304269,-84.8150437,268.0,9.651,13.0,25.0,929.92,24.5,84.0,27.0,90.0,67.79999999999995,67.79999999999995,0.0,50.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:29,,97.0,9.641,2.0,50.5303268,-84.8149982,263.0,9.641,13.0,25.0,939.46,23.0,82.5,27.0,87.5,67.79999999999995,67.79999999999995,0.0,49.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:30,,97.0,9.591,2.0,50.5302357,-84.8149436,262.0,9.591,13.0,26.0,948.96,24.5,85.5,26.5,85.0,67.79999999999995,67.79999999999995,0.0,49.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:31,,97.0,9.54,2.0,50.5301402,-84.8148981,265.0,9.54,12.0,26.0,958.46,26.5,86.5,26.5,85.0,67.79999999999995,67.79999999999995,0.0,50.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:32,,97.0,9.545,2.0,50.5300446,-84.8148526,258.0,9.545,12.0,26.0,968.01,24.0,83.0,26.0,86.5,67.79999999999995,67.79999999999995,0.0,51.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:33,,97.0,9.557,2.0,50.529949,-84.8147979,257.0,9.557,12.0,26.0,977.65,26.0,86.5,25.0,85.5,67.60000000000002,67.60000000000002,0.0,52.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:34,,97.0,9.557,2.0,50.5298534,-84.8147524,266.0,9.557,12.0,27.0,987.15,25.5,87.0,26.5,89.0,67.60000000000002,67.60000000000002,0.0,53.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:35,,97.0,9.541,2.0,50.5297579,-84.8146978,277.0,9.541,12.0,27.0,996.68,23.5,85.5,28.5,92.5,67.60000000000002,67.60000000000002,0.0,51.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:36,,96.0,9.534,2.0,50.5296623,-84.8146523,270.0,9.534,12.0,27.0,1006.3,25.5,86.0,28.0,89.5,67.60000000000002,67.60000000000002,0.0,49.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:37,,97.0,9.537,2.0,50.5295667,-84.8146068,268.0,9.537,12.0,28.0,1015.82,25.0,85.5,27.0,87.5,67.60000000000002,67.60000000000002,0.0,51.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:38,,97.0,9.542,2.0,50.5294666,-84.8145522,270.0,9.542,12.0,28.0,1025.35,24.5,85.0,26.5,85.5,67.60000000000002,67.60000000000002,0.0,53.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:39,,97.0,9.598,2.0,50.529371,-84.8145067,272.0,9.598,12.0,28.0,1034.95,24.5,86.5,27.0,86.5,67.60000000000002,67.60000000000002,0.0,54.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:40,,98.0,9.666,2.0,50.5292754,-84.8144612,285.0,9.666,12.0,28.0,1044.53,25.0,88.0,28.0,89.0,67.60000000000002,67.60000000000002,0.0,53.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:41,,98.0,9.678,2.0,50.5291753,-84.8144156,282.0,9.678,12.0,29.0,1054.27,24.5,86.5,27.0,88.0,67.60000000000002,67.60000000000002,0.0,51.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:42,,98.0,9.704,2.0,50.5290798,-84.814361,278.0,9.704,12.0,29.0,1063.96,24.0,85.0,26.0,87.5,67.60000000000002,67.60000000000002,0.0,52.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:43,,98.0,9.731,2.0,50.5289796,-84.8143155,275.0,9.731,12.0,29.0,1073.58,24.5,85.5,25.5,87.0,67.60000000000002,67.60000000000002,0.0,52.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:44,,99.0,9.734,2.0,50.5288795,-84.81427,274.0,9.734,12.0,30.0,1083.42,24.5,84.5,26.0,87.0,67.60000000000002,67.60000000000002,0.0,51.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:45,,99.0,9.726,2.0,50.5287839,-84.8142154,266.0,9.726,12.0,30.0,1093.23,24.0,82.5,26.5,86.5,67.39999999999998,67.39999999999998,0.0,51.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:46,,98.0,9.673,2.0,50.5286884,-84.8141699,256.0,9.673,12.0,30.0,1102.85,24.5,81.5,25.5,84.0,67.39999999999998,67.39999999999998,0.0,51.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:47,,97.0,9.598,2.0,50.5285882,-84.8141244,247.0,9.598,12.0,30.0,1112.41,25.0,80.5,24.5,81.0,67.39999999999998,67.39999999999998,0.0,49.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:48,,97.0,9.577,2.0,50.5284927,-84.8140789,246.0,9.577,12.0,31.0,1121.83,23.5,81.0,25.0,83.0,67.39999999999998,67.39999999999998,0.0,51.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:49,,97.0,9.555,2.0,50.5283971,-84.8140334,245.0,9.555,12.0,31.0,1131.32,22.5,79.5,24.5,83.5,67.20000000000005,67.20000000000005,0.0,52.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:50,,96.0,9.544,2.0,50.5283015,-84.8139787,241.0,9.544,12.0,31.0,1141.0,22.0,78.5,23.5,82.0,67.20000000000005,67.20000000000005,0.0,54.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:51,,96.0,9.526,2.0,50.5282059,-84.8139332,233.0,9.526,12.0,31.0,1150.6,24.0,82.0,24.0,80.5,67.20000000000005,67.20000000000005,0.0,55.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:52,,96.0,9.655,2.0,50.5281104,-84.8138786,228.0,9.655,12.0,31.0,1160.1,23.0,79.0,24.5,82.0,67.0,67.0,0.0,54.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:53,,96.0,9.647,2.0,50.5280148,-84.813824,211.0,9.647,12.0,32.0,1169.69,25.0,83.0,23.5,77.5,67.0,67.0,0.0,54.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:54,,97.0,9.584,2.0,50.5279238,-84.8137694,248.0,9.584,12.0,32.0,1179.22,26.0,89.5,22.5,74.5,66.60000000000002,66.60000000000002,0.0,53.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:55,,100.0,9.978,2.0,50.5278236,-84.8137057,335.0,9.978,12.0,32.0,1189.01,26.5,95.0,24.0,79.0,66.60000000000002,66.60000000000002,0.0,52.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:56,,105.0,10.455,2.0,50.5277235,-84.8136511,403.0,10.455,12.0,33.0,1199.33,27.5,95.5,29.0,92.5,66.39999999999998,66.39999999999998,0.0,50.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:57,,108.0,10.776,2.0,50.5276143,-84.8135964,498.0,10.776,12.0,33.0,1209.99,21.5,73.5,28.5,94.5,66.20000000000005,66.20000000000005,0.0,49.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:58,,105.0,10.828,2.0,50.5275096,-84.8135418,387.0,10.828,12.0,34.0,1220.61,16.0,51.0,28.0,96.5,66.0,66.0,0.0,30.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:37:59,,93.0,10.875,2.0,50.5274004,-84.8134872,261.0,10.875,11.0,34.0,1231.36,13.0,44.5,17.5,63.5,65.79999999999995,65.79999999999995,0.0,41.0,2023,2,8,23,1.63,47.0
1,0,2023-02-08 23:38:00,,72.0,10.785,2.0,50.5272912,-84.8134326,157.0,10.785,11.0,34.0,1242.43,9.5,49.0,9.0,35.0,65.20000000000005,65.20000000000005,0.0,28.0,2023,2,8,23,1.63,47.0
1,1,2023-02-08 23:38:01,,49.0,10.654,2.0,50.5271819,-84.813378,125.0,10.654,11.0,34.0,1253.16,1.0,53.5,15.5,55.0,65.0,65.0,-0.23,3.0,2023,2,8,23,1.63,47.0
1,2,2023-02-08 23:38:02,,26.0,10.434,2.0,50.5270773,-84.8133234,92.0,10.434,11.0,34.0,1263.71,3.0,58.0,18.0,62.5,64.60000000000002,64.60000000000002,-2.21,30.0,2023,2,8,23,1.63,47.0
1,2,2023-02-08 23:38:03,,3.0,10.078,2.0,50.5269726,-84.8132688,0.0,10.078,11.0,34.0,1273.9,7.0,62.0,20.0,67.0,64.20000000000005,64.20000000000005,-2.34,56.0,2023,2,8,23,1.63,47.0
1,2,2023-02-08 23:38:04,,9.0,9.88,2.0,50.526877,-84.8132142,0.0,9.88,11.0,34.0,1283.8,11.0,66.5,21.5,72.0,64.0,64.0,-2.44,83.0,2023,2,8,23,1.63,47.0
1,3,2023-02-08 23:38:05,,34.0,10.039,2.0,50.5267769,-84.8131595,5.0,10.039,11.0,34.0,1293.77,14.5,71.0,23.5,77.0,63.60000000000002,63.60000000000002,-2.56,85.0,2023,2,8,23,1.63,47.0
1,3,2023-02-08 23:38:06,,70.0,10.016,2.0,50.5266722,-84.813114,209.0,10.016,11.0,34.0,1303.8,18.5,75.5,25.0,82.0,63.39999999999998,63.39999999999998,-2.61,49.0,2023,2,8,23,1.63,47.0
1,3,2023-02-08 23:38:07,,90.0,9.459,2.0,50.5265766,-84.8130685,288.0,9.459,11.0,35.0,1313.54,22.0,80.0,27.0,87.0,63.200000000000045,63.200000000000045,-2.61,49.0,2023,2,8,23,1.63,47.0
1,4,2023-02-08 23:38:08,,88.0,9.26,2.0,50.5264811,-84.813023,288.0,9.26,11.0,35.0,1322.88,23.5,81.5,27.5,88.0,63.0,63.0,-2.51,49.0,2023,2,8,23,1.63,47.0
1,4,2023-02-08 23:38:09,,95.0,9.247,2.0,50.52639,-84.8129775,277.0,9.247,11.0,35.0,1332.16,23.0,81.0,27.5,86.5,63.0,63.0,-2.36,51.0,2023,2,8,23,1.63,47.0
1,4,2023-02-08 23:38:10,,94.0,8.991,2.0,50.526299,-84.8129229,296.0,8.991,11.0,35.0,1341.29,23.5,82.0,27.5,85.5,63.0,63.0,-2.19,55.0,2023,2,8,23,1.63,47.0
1,4,2023-02-08 23:38:11,,96.0,8.851,2.0,50.5262126,-84.8128774,282.0,8.851,11.0,36.0,1350.17,28.0,90.5,27.5,85.5,63.200000000000045,63.200000000000045,-1.71,56.0,2023,2,8,23,1.63,47.0
1,4,2023-02-08 23:38:12,,98.0,8.757,2.0,50.5261215,-84.8128319,284.0,8.757,11.0,36.0,1358.84,22.5,75.5,28.0,88.5,63.60000000000002,63.60000000000002,-0.07,41.0,2023,2,8,23,1.63,47.0
1,4,2023-02-08 23:38:13,,90.0,8.625,2.0,50.5260351,-84.8127772,249.0,8.625,11.0,36.0,1367.55,18.5,64.0,28.5,90.0,63.799999999999955,63.799999999999955,-0.54,31.0,2023,2,8,23,1.63,47.0
2,4,2023-02-08 23:38:14,,64.0,7.978,2.0,50.5259577,-84.8127317,179.0,7.978,11.0,36.0,1375.74,14.5,66.0,27.5,87.5,64.0,64.0,0.29,23.0,2023,2,8,23,1.63,47.0
2,4,2023-02-08 23:38:15,,47.0,6.739,2.0,50.5258894,-84.8126862,153.0,6.739,11.0,36.0,1382.82,7.5,82.0,25.0,81.0,64.20000000000005,64.20000000000005,0.99,20.0,2023,2,8,23,1.63,47.0
2,4,2023-02-08 23:38:16,,31.0,5.15,2.0,50.5258348,-84.8126589,127.0,5.15,11.0,36.0,1388.43,1.0,98.0,22.5,74.5,64.39999999999998,64.39999999999998,1.56,28.0,2023,2,8,23,1.63,47.0
2,4,2023-02-08 23:38:17,,14.0,3.729,2.0,50.5257893,-84.8126407,102.0,3.729,11.0,36.0,1392.78,2.5,97.0,21.5,72.5,64.60000000000002,64.60000000000002,1.91,36.0,2023,2,8,23,1.63,47.0
2,4,2023-02-08 23:38:18,,0.0,2.735,3.0,50.5257529,-84.8126316,0.0,2.735,11.0,36.0,1396.14,5.0,93.5,21.5,71.0,64.60000000000002,64.60000000000002,2.12,44.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:19,,0.0,1.753,3.0,50.5257301,-84.8126316,0.0,1.753,11.0,36.0,1398.73,8.0,90.0,21.0,69.5,64.60000000000002,64.60000000000002,2.12,52.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:20,,16.0,1.319,3.0,50.5257074,-84.8126407,1.0,1.319,11.0,36.0,1400.92,11.0,86.0,20.5,68.0,64.60000000000002,64.60000000000002,2.0,60.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:21,,19.0,1.184,2.0,50.5256892,-84.8126407,15.0,1.184,11.0,36.0,1402.53,13.5,82.5,20.5,66.5,64.60000000000002,64.60000000000002,1.87,68.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:32,,0.0,0.754,2.0,50.5256027,-84.8126589,0.0,0.754,11.0,36.0,1402.53,25.5,89.0,30.0,92.0,64.60000000000002,64.60000000000002,0.0,44.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:33,,58.0,2.128,2.0,50.5255845,-84.8126407,42.0,2.128,11.0,36.0,1403.66,26.0,91.0,31.5,95.5,64.79999999999995,64.79999999999995,0.0,41.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:34,,89.0,3.002,2.0,50.5255526,-84.8126225,232.0,3.002,10.0,37.0,1406.73,25.5,90.5,32.0,98.5,64.79999999999995,64.79999999999995,0.0,35.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:35,,98.0,4.125,2.0,50.5255117,-84.8125861,364.0,4.125,10.0,37.0,1411.16,18.5,73.0,29.5,98.0,64.60000000000002,64.60000000000002,0.0,24.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:36,,89.0,5.339,2.0,50.5254571,-84.8125588,374.0,5.339,10.0,38.0,1416.84,24.0,89.0,26.0,93.5,64.79999999999995,64.79999999999995,0.0,33.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:37,,92.0,6.221,2.0,50.5253888,-84.8125224,381.0,6.221,10.0,38.0,1423.44,26.5,94.0,28.5,95.0,64.79999999999995,64.79999999999995,0.0,42.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:38,,95.0,6.71,2.0,50.5253205,-84.812486,397.0,6.71,10.0,38.0,1430.52,27.0,92.5,31.5,98.0,65.0,65.0,0.0,45.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:39,,97.0,6.956,2.0,50.5252477,-84.8124405,413.0,6.956,10.0,39.0,1437.9,27.5,90.5,29.5,98.0,65.20000000000005,65.20000000000005,0.0,44.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:40,,97.0,7.001,2.0,50.5251749,-84.812395,383.0,7.001,10.0,39.0,1445.42,25.5,85.5,27.5,94.0,65.39999999999998,65.39999999999998,0.0,47.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:41,,93.0,6.737,2.0,50.5251021,-84.8123494,317.0,6.737,10.0,39.0,1452.76,23.5,80.0,25.5,89.5,65.39999999999998,65.39999999999998,0.0,47.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:42,,89.0,6.535,2.0,50.5250293,-84.812313,231.0,6.535,10.0,40.0,1459.87,21.5,74.0,24.5,87.0,65.60000000000002,65.60000000000002,0.0,47.0,2023,2,8,23,1.63,47.0
3,4,2023-02-08 23:38:43,,87.0,6.411,2.0,50.524961,-84.8122857,189.0,6.411,10.0,40.0,1466.75,18.5,67.0,24.5,85.5,65.79999999999995,65.79999999999995,0.0,47.0,2023,2,8,23,1.63,47.0
4,4,2023-02-08 23:38:44,,85.0,5.631,2.0,50.5248973,-84.8122584,163.0,5.631,10.0,40.0,1473.04,16.0,59.5,23.0,77.5,65.79999999999995,65.79999999999995,0.17,46.0,2023,2,8,23,1.63,47.0
4,4,2023-02-08 23:38:45,,69.0,4.873,2.0,50.5248427,-84.8122402,132.0,4.873,10.0,40.0,1478.19,5.0,18.5,20.0,70.5,66.0,66.0,1.77,47.0,2023,2,8,23,1.63,47.0
4,4,2023-02-08 23:38:46,,57.0,4.921,2.0,50.5247926,-84.8122311,151.0,4.921,10.0,40.0,1482.91,8.0,28.5,18.5,69.0,66.0,66.0,1.79,47.0,2023,2,8,23,1.63,47.0
4,4,2023-02-08 23:38:47,,64.0,4.823,2.0,50.5247425,-84.8122129,195.0,4.823,10.0,40.0,1487.8,19.0,65.5,18.0,70.0,66.20000000000005,66.20000000000005,1.82,48.0,2023,2,8,23,1.63,47.0
4,4,2023-02-08 23:38:48,,78.0,5.286,2.0,50.5246834,-84.8121856,248.0,5.286,10.0,41.0,1493.21,28.0,96.5,18.0,72.0,66.20000000000005,66.20000000000005,1.85,48.0,2023,2,8,23,1.63,47.0
4,4,2023-02-08 23:38:49,,88.0,5.827,2.0,50.5246242,-84.8121583,368.0,5.827,10.0,41.0,1499.22,27.0,92.5,22.0,79.0,66.20000000000005,66.20000000000005,1.75,49.0,2023,2,8,23,1.63,47.0
4,4,2023-02-08 23:38:50,,93.0,6.243,2.0,50.5245605,-84.8121219,364.0,6.243,10.0,42.0,1505.65,26.0,88.5,25.5,85.5,66.20000000000005,66.20000000000005,1.65,49.0,2023,2,8,23,1.63,47.0
4,4,2023-02-08 23:38:51,,91.0,6.541,2.0,50.5244922,-84.8120946,304.0,6.541,10.0,42.0,1512.25,25.0,84.5,29.5,92.0,66.20000000000005,66.20000000000005,1.35,50.0,2023,2,8,23,1.63,47.0
4,4,2023-02-08 23:38:52,,90.0,6.295,2.0,50.5244285,-84.8120673,226.0,6.295,10.0,42.0,1518.46,19.5,66.0,27.0,83.5,66.20000000000005,66.20000000000005,0.0,47.0,2023,2,8,23,1.63,47.0
4,4,2023-02-08 23:38:53,,70.0,5.111,2.0,50.5243785,-84.8120491,131.0,5.111,10.0,42.0,1523.2,9.0,33.0,18.5,58.0,66.39999999999998,66.39999999999998,0.0,41.0,2023,2,8,23,1.63,47.0
4,4,2023-02-08 23:38:54,,55.0,3.41,2.0,50.5243511,-84.81204,88.0,3.41,10.0,42.0,1526.05,8.5,31.5,17.0,55.0,66.39999999999998,66.39999999999998,0.0,37.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:38:55,,42.0,1.35,2.0,50.5243375,-84.8120309,56.0,1.35,10.0,42.0,1527.09,7.5,30.0,15.5,51.5,66.60000000000002,66.60000000000002,0.06,37.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:38:56,,34.0,0.0,2.0,50.5243238,-84.8120309,52.0,0.0,10.0,42.0,1527.09,9.0,35.5,16.5,54.0,66.60000000000002,66.60000000000002,0.62,38.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:38:57,,26.0,0.0,2.0,50.5243102,-84.8120309,49.0,0.0,10.0,42.0,1527.09,11.5,45.0,18.5,58.5,66.60000000000002,66.60000000000002,0.0,38.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:38:58,,19.0,0.0,2.0,50.5243011,-84.8120309,45.0,0.0,10.0,42.0,1527.09,14.0,54.5,20.5,63.5,66.79999999999995,66.79999999999995,0.0,39.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:38:59,,20.0,1.387,2.0,50.5242829,-84.8120218,36.0,1.387,10.0,42.0,1528.9,16.5,63.5,23.0,68.5,66.79999999999995,66.79999999999995,0.0,41.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:00,,22.0,3.129,2.0,50.524251,-84.8120036,37.0,3.129,10.0,42.0,1532.56,17.0,72.5,22.0,71.5,66.79999999999995,66.79999999999995,0.0,51.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:01,,33.0,3.669,2.0,50.5242237,-84.811958,74.0,3.669,10.0,42.0,1536.42,18.0,81.0,20.5,74.5,66.79999999999995,66.79999999999995,0.0,61.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:02,,79.0,4.687,2.0,50.5241873,-84.8119125,220.0,4.687,10.0,43.0,1541.36,22.0,89.0,24.0,83.5,66.79999999999995,66.79999999999995,0.0,52.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:03,,106.0,5.357,2.0,50.5241372,-84.8118579,396.0,5.357,10.0,43.0,1546.91,28.5,94.5,32.0,98.0,66.79999999999995,66.79999999999995,0.0,43.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:04,,101.0,5.801,2.0,50.5240781,-84.8118306,443.0,5.801,10.0,44.0,1552.99,29.5,88.5,33.0,96.5,66.79999999999995,66.79999999999995,0.0,44.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:05,,96.0,6.191,2.0,50.5240144,-84.8118033,390.0,6.191,10.0,44.0,1559.32,27.5,90.5,31.5,97.0,66.79999999999995,66.79999999999995,0.0,46.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:06,,98.0,6.377,2.0,50.5239461,-84.811776,368.0,6.377,10.0,44.0,1565.78,26.0,88.0,31.0,97.0,66.79999999999995,66.79999999999995,0.0,47.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:07,,98.0,6.593,2.0,50.5238778,-84.8117396,304.0,6.593,10.0,45.0,1572.44,23.0,76.0,28.0,90.0,66.79999999999995,66.79999999999995,0.0,46.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:08,,96.0,6.615,2.0,50.5238141,-84.8117123,196.0,6.615,10.0,45.0,1579.02,17.5,57.5,22.5,77.0,67.0,67.0,0.0,44.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:09,,94.0,6.297,2.0,50.5237504,-84.811685,154.0,6.297,10.0,45.0,1585.22,16.0,56.0,23.5,80.0,67.20000000000005,67.20000000000005,0.0,44.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:10,,91.0,5.938,2.0,50.5236912,-84.8116577,156.0,5.938,10.0,45.0,1591.08,14.5,54.5,25.0,82.5,67.39999999999998,67.39999999999998,0.08,44.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:11,,83.0,5.731,2.0,50.5236321,-84.8116304,143.0,5.731,10.0,45.0,1596.73,16.5,62.0,24.0,82.0,67.60000000000002,67.60000000000002,1.01,49.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:12,,81.0,5.727,2.0,50.5235729,-84.8116031,139.0,5.727,10.0,45.0,1602.45,20.0,73.5,22.5,79.5,67.60000000000002,67.60000000000002,1.38,55.0,2023,2,8,23,1.63,47.0
5,4,2023-02-08 23:39:13,,85.0,6.274,2.0,50.5235137,-84.8115758,195.0,6.274,10.0,46.0,1608.57,23.5,85.0,20.5,77.0,67.60000000000002,67.60000000000002,1.7,58.0,2023,2,8,23,1.63,47.0
6,4,2023-02-08 23:39:14,,95.0,7.012,2.0,50.5234455,-84.8115484,292.0,7.012,10.0,46.0,1615.24,27.5,96.5,18.5,74.5,67.60000000000002,67.60000000000002,1.84,57.0,2023,2,8,23,1.63,47.0
6,4,2023-02-08 23:39:15,,105.0,7.442,2.0,50.5233681,-84.8115211,581.0,7.442,10.0,47.0,1622.6,26.5,96.0,18.5,74.5,67.60000000000002,67.60000000000002,1.62,49.0,2023,2,8,23,1.63,47.0
6,4,2023-02-08 23:39:16,,105.0,7.598,2.0,50.5232816,-84.8115029,599.0,7.598,10.0,47.0,1630.45,27.0,93.5,24.5,86.0,67.60000000000002,67.60000000000002,0.0,44.0,2023,2,8,23,1.63,47.0
6,4,2023-02-08 23:39:17,,91.0,7.849,3.0,50.5232043,-84.8114756,538.0,7.849,10.0,48.0,1638.32,28.5,91.5,29.5,95.0,67.60000000000002,67.60000000000002,0.0,45.0,2023,2,8,23,1.63,47.0
6,4,2023-02-08 23:39:18,,91.0,8.085,3.0,50.5231269,-84.8114301,488.0,8.085,10.0,48.0,1645.93,31.0,95.0,18.5,76.5,67.79999999999995,67.79999999999995,0.0,48.0,2023,2,8,23,1.63,47.0
6,4,2023-02-08 23:39:19,,91.0,8.003,3.0,50.5230495,-84.8113846,410.0,8.003,10.0,49.0,1653.81,30.0,93.0,20.5,80.5,67.79999999999995,67.79999999999995,0.0,51.0,2023,2,8,23,1.63,47.0
6,4,2023-02-08 23:39:20,,93.0,7.493,3.0,50.5229813,-84.81133,431.0,7.493,10.0,49.0,1661.25,28.5,91.5,24.0,86.0,67.79999999999995,67.79999999999995,0.0,53.0,2023,2,8,23,1.63,47.0
6,4,2023-02-08 23:39:21,,94.0,7.133,3.0,50.5229221,-84.8112663,467.0,7.133,10.0,50.0,1668.37,27.5,89.5,27.5,92.0,68.0,68.0,0.0,50.0,2023,2,8,23,1.63,47.0
6,4,2023-02-08 23:39:22,,93.0,7.278,3.0,50.5228584,-84.8111935,436.0,7.278,10.0,50.0,1675.99,26.5,88.0,29.5,96.0,68.20000000000005,68.20000000000005,0.06,38.0,2023,2,8,23,1.63,47.0
6,4,2023-02-08 23:39:23,,68.0,7.386,3.0,50.5227901,-84.8111297,364.0,7.386,10.0,50.0,1683.77,26.0,86.5,25.5,93.0,68.39999999999998,68.39999999999998,0.79,23.0,2023,2,8,23,1.63,47.0
6,4,2023-02-08 23:39:24,,59.0,7.465,3.0,50.5227127,-84.8110751,148.0,7.465,10.0,50.0,1691.64,25.0,85.5,21.5,90.0,68.60000000000002,68.60000000000002,1.11,28.0,2023,2,8,23,1.63,47.0
7,4,2023-02-08 23:39:25,,55.0,7.604,3.0,50.5226354,-84.8110296,144.0,7.604,10.0,50.0,1699.83,24.5,84.0,17.5,87.5,68.60000000000002,68.60000000000002,1.4,30.0,2023,2,8,23,1.63,47.0
7,4,2023-02-08 23:39:26,,52.0,7.654,3.0,50.5225535,-84.810975,141.0,7.654,10.0,51.0,1707.98,24.0,83.0,13.5,84.5,68.60000000000002,68.60000000000002,1.46,33.0,2023,2,8,23,1.63,47.0
