timestamp,battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-08-23 18:19:45,,91.0,17.0,733.12,6.935,3.0,17.5,46.0,62.5,50.5392096,-84.8220243,149.0,19.5,70.0,6.935,22.0,-0.8000000000000114,0.0,0.0,-0.8000000000000114,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:46,,92.0,17.0,740.07,6.953,3.0,20.5,45.0,73.0,50.5391638,-84.8219449,147.0,19.0,62.0,6.953,22.0,-0.8000000000000114,0.0,0.0,-0.8000000000000114,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:47,,92.0,18.0,746.6,6.642,3.0,23.0,45.0,76.5,50.5391116,-84.8218822,152.0,19.0,65.5,6.642,22.0,-1.0,0.0,0.0,-1.0,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:48,,92.0,18.0,754.36,7.525,3.0,25.5,51.0,80.5,50.5390423,-84.8218261,148.0,19.5,69.5,7.525,22.0,-1.0,0.0,0.0,-1.0,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:49,,92.0,18.0,763.2,8.571,3.0,25.5,56.0,80.5,50.5389613,-84.8217523,152.0,19.0,70.0,8.571,22.0,-1.1999999999999886,0.0,0.0,-1.1999999999999886,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:50,,90.0,18.0,773.07,9.452,3.0,23.0,57.0,77.5,50.5388809,-84.8216602,169.0,17.5,68.5,9.452,22.0,-1.1999999999999886,0.0,0.0,-1.1999999999999886,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:51,,90.0,18.0,781.64,8.795,3.0,21.0,52.0,75.0,50.5388188,-84.8215681,186.0,16.5,67.5,8.795,22.0,-1.1999999999999886,0.0,0.0,-1.1999999999999886,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:52,,90.0,18.0,792.34,10.223,3.0,20.5,48.0,76.5,50.538733,-84.8214666,195.0,20.5,75.5,10.223,22.0,-1.1999999999999886,0.0,0.0,-1.1999999999999886,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:53,,91.0,19.0,802.62,10.264,3.0,23.5,48.0,87.0,50.5386563,-84.8213576,218.0,22.5,76.5,10.264,22.0,-1.1999999999999886,0.0,0.0,-1.1999999999999886,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:54,,92.0,19.0,812.54,10.005,2.0,23.5,49.0,86.0,50.538585,-84.8212484,229.0,23.5,76.5,10.005,22.0,-1.1999999999999886,0.0,0.0,-1.1999999999999886,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:55,,92.0,19.0,822.23,9.779,2.0,21.0,49.0,77.0,50.5385248,-84.8211401,230.0,23.5,77.0,9.779,22.0,-1.1999999999999886,0.0,0.0,-1.1999999999999886,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:56,,92.0,19.0,831.53,9.468,2.0,20.0,48.0,74.5,50.5384585,-84.8210408,228.0,22.5,77.5,9.468,22.0,-1.1999999999999886,0.0,0.0,-1.1999999999999886,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:57,,92.0,20.0,839.89,8.591,2.0,23.5,47.0,82.5,50.538402,-84.820941,206.0,22.5,77.0,8.591,22.0,-1.1999999999999886,0.0,0.0,-1.1999999999999886,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:58,,92.0,20.0,849.31,9.205,2.0,24.5,49.0,82.5,50.5383339,-84.8208464,189.0,22.5,76.5,9.205,22.0,-1.1999999999999886,0.0,0.0,-1.1999999999999886,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:19:59,,91.0,20.0,859.08,9.621,2.0,22.0,48.0,75.0,50.5382705,-84.8207307,194.0,22.0,76.5,9.621,22.0,-1.1999999999999886,0.0,0.0,-1.1999999999999886,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:00,,92.0,20.0,868.06,9.154,2.0,19.5,45.0,69.5,50.5382073,-84.8206305,207.0,22.5,75.0,9.154,22.0,-1.1999999999999886,0.0,0.0,-1.1999999999999886,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:01,,92.0,20.0,876.98,8.997,2.0,22.0,42.0,75.0,50.5381483,-84.8205316,206.0,22.5,75.0,8.997,22.0,-1.1999999999999886,0.0,0.0,-1.1999999999999886,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:02,,93.0,21.0,885.08,8.308,2.0,22.0,47.0,76.5,50.5380898,-84.8204401,212.0,22.5,75.0,8.308,22.0,-1.0,0.0,0.0,-1.0,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:03,,93.0,21.0,893.11,8.081,2.0,22.0,48.0,79.5,50.538039,-84.8203486,222.0,21.5,72.5,8.081,22.0,-1.0,0.0,0.0,-1.0,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:04,,93.0,21.0,901.44,8.269,2.0,22.0,48.0,80.5,50.5379841,-84.820258,218.0,20.5,70.5,8.269,22.0,-1.0,0.0,0.0,-1.0,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:05,,84.0,21.0,909.5,8.147,2.0,20.0,49.0,70.0,50.5379268,-84.8201676,194.0,21.5,74.5,8.147,22.0,-1.0,0.0,0.0,-1.0,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:06,,64.0,21.0,917.19,7.807,2.0,29.0,49.0,84.0,50.5378805,-84.820077,158.0,21.5,70.0,7.807,22.0,-1.0,0.0,0.0,-1.0,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:07,,42.0,21.0,924.87,7.696,2.0,,50.0,,50.5378265,-84.8199873,107.0,,,7.696,22.0,-1.0,0.0,0.0,-1.0,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:08,,20.0,21.0,931.52,6.892,2.0,,51.0,,50.5377829,-84.8199152,57.0,,,6.892,22.0,-0.8000000000000114,0.0,0.0,-0.8000000000000114,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:09,,0.0,21.0,936.19,5.244,2.0,,52.0,,50.5377562,-84.8198548,0.0,,,5.244,22.0,-0.8000000000000114,0.0,0.0,-0.8000000000000114,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:10,,0.0,21.0,939.53,3.802,2.0,,53.0,,50.5377339,-84.8198192,0.0,,,3.802,22.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:11,,0.0,21.0,941.93,2.766,2.0,,55.0,,50.5377164,-84.8197932,0.0,,,2.766,22.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:12,,0.0,21.0,943.39,1.784,2.0,,56.0,,50.5377031,-84.8197758,0.0,,,1.784,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:13,,0.0,21.0,944.71,1.432,2.0,,57.0,,50.5376945,-84.8197658,0.0,,,1.432,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:14,,0.0,21.0,945.8,1.144,2.0,,58.0,,50.5376905,-84.8197485,0.0,,,1.144,22.0,-0.19999999999998863,0.0,0.0,-0.19999999999998863,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:22,,0.0,21.0,946.09,2.94,2.0,,67.0,,50.537661,-84.8196827,0.0,,,2.94,22.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:23,,0.0,21.0,948.69,2.675,2.0,,68.0,,50.5376415,-84.8196545,0.0,,,2.675,22.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:24,,20.0,21.0,952.37,3.447,2.0,,69.0,,50.5376106,-84.8196186,40.0,,,3.447,22.0,-0.19999999999998863,0.0,0.0,-0.19999999999998863,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:25,,38.0,22.0,957.15,4.575,2.0,,70.0,,50.5375784,-84.8195721,110.0,,,4.575,22.0,-0.19999999999998863,0.0,0.0,-0.19999999999998863,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:26,,53.0,22.0,963.13,5.45,2.0,,61.0,,50.5375357,-84.8195038,343.0,,,5.45,22.0,-0.19999999999998863,0.0,0.0,-0.19999999999998863,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:27,,65.0,22.0,969.11,5.857,2.0,24.5,52.0,94.5,50.5374984,-84.8194324,358.0,22.5,92.5,5.857,22.0,-0.19999999999998863,0.0,0.0,-0.19999999999998863,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:28,,72.0,23.0,975.46,6.232,2.0,25.5,44.0,94.0,50.5374523,-84.8193676,352.0,23.5,93.0,6.232,22.0,-0.19999999999998863,0.0,0.0,-0.19999999999998863,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:29,,77.0,23.0,982.27,6.658,2.0,26.5,37.0,93.5,50.5374018,-84.8192948,333.0,24.5,94.0,6.658,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:30,,81.0,23.0,989.08,6.799,2.0,27.5,37.0,93.0,50.5373485,-84.8192231,327.0,25.5,94.5,6.799,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:31,,85.0,24.0,996.26,7.053,2.0,27.0,44.0,91.0,50.5372964,-84.8191491,305.0,25.0,92.0,7.053,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:32,,88.0,24.0,1003.58,7.264,2.0,26.5,43.0,89.0,50.5372375,-84.8190765,301.0,24.0,89.5,7.264,22.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:33,,89.0,24.0,1011.28,7.576,2.0,26.0,42.0,86.5,50.5371783,-84.8190026,290.0,23.5,87.0,7.576,22.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:34,,91.0,25.0,1019.09,7.76,2.0,25.5,43.0,84.5,50.5371187,-84.8189219,277.0,22.5,84.0,7.76,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:35,,92.0,25.0,1026.86,7.762,2.0,25.0,44.0,82.5,50.5370548,-84.8188477,279.0,22.0,81.5,7.762,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:36,,93.0,25.0,1035.08,8.1,2.0,24.5,44.0,80.0,50.5369915,-84.8187664,274.0,21.0,79.0,8.1,22.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:37,,94.0,25.0,1043.47,7.93,2.0,24.0,44.0,78.0,50.5369269,-84.8186851,267.0,20.5,76.0,7.93,22.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:38,,94.0,26.0,1051.43,7.717,2.0,23.5,45.0,75.5,50.5368589,-84.818612,249.0,19.5,73.5,7.717,22.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:39,,94.0,26.0,1059.11,7.516,2.0,23.0,49.0,73.5,50.5367953,-84.8185408,191.0,19.0,70.5,7.516,22.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:40,,94.0,26.0,1066.59,7.158,2.0,22.5,50.0,71.0,50.5367278,-84.8184775,159.0,18.0,68.0,7.158,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:41,,84.0,26.0,1074.13,7.218,2.0,22.0,43.0,69.0,50.5366638,-84.8184135,135.0,17.5,65.5,7.218,22.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:42,,58.0,26.0,1081.33,6.833,2.0,22.5,35.0,70.0,50.5366014,-84.8183518,114.0,15.5,67.0,6.833,22.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:43,,32.0,26.0,1088.45,6.794,2.0,24.5,27.0,77.5,50.5365371,-84.8182958,93.0,11.0,76.5,6.794,22.0,-0.6000000000000227,0.0,0.0,-0.6000000000000227,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:44,,61.0,26.0,1096.2,7.237,2.0,27.0,22.0,85.0,50.5364717,-84.8182315,82.0,6.5,86.5,7.237,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:45,,87.0,26.0,1103.74,7.442,2.0,29.0,48.0,92.5,50.5364007,-84.8181698,176.0,2.0,96.0,7.442,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:46,,90.0,27.0,1110.33,7.598,2.0,28.5,43.0,93.0,50.5363421,-84.8181229,270.0,13.0,95.5,7.598,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:47,,92.0,27.0,1119.66,7.617,2.0,26.5,35.0,89.0,50.536254,-84.818051,309.0,26.5,90.0,7.617,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:48,,93.0,27.0,1127.7,7.874,2.0,24.5,37.0,86.5,50.536181,-84.8179953,301.0,25.5,88.0,7.874,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:49,,95.0,28.0,1135.76,8.099,2.0,23.0,48.0,84.5,50.5361073,-84.8179323,277.0,24.0,86.5,8.099,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:50,,97.0,28.0,1143.99,8.116,2.0,20.5,25.0,79.0,50.53603,-84.8178776,299.0,23.5,88.5,8.116,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:51,,94.0,28.0,1152.13,8.159,2.0,22.5,31.0,82.0,50.5359522,-84.8178231,276.0,23.5,90.0,8.159,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:52,,93.0,28.0,1160.51,8.241,2.0,25.5,41.0,87.5,50.5358699,-84.8177695,253.0,23.5,88.5,8.241,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:53,,92.0,29.0,1168.95,8.231,2.0,25.0,48.0,86.5,50.535784,-84.817724,230.0,23.0,85.0,8.231,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:54,,92.0,29.0,1177.36,8.249,2.0,24.0,50.0,85.5,50.5357014,-84.8176787,209.0,23.0,81.5,8.249,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:55,,92.0,29.0,1185.96,8.272,2.0,23.0,50.0,84.0,50.5356135,-84.8176344,218.0,23.0,79.5,8.272,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:56,,92.0,29.0,1194.71,8.304,2.0,22.0,51.0,82.0,50.5355288,-84.8175885,225.0,22.5,77.5,8.304,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:57,,92.0,29.0,1203.27,8.38,2.0,22.5,50.0,81.5,50.5354419,-84.817551,226.0,22.5,76.0,8.38,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:58,,92.0,30.0,1211.75,8.377,2.0,24.0,49.0,83.0,50.5353556,-84.8175065,233.0,22.5,76.0,8.377,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:20:59,,92.0,30.0,1220.11,8.409,2.0,21.5,51.0,77.0,50.53527,-84.8174696,220.0,22.5,76.0,8.409,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:00,,92.0,30.0,1228.66,8.4,2.0,19.0,49.0,66.5,50.535184,-84.817425,197.0,21.5,72.5,8.4,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:01,,92.0,30.0,1236.29,8.243,2.0,17.5,50.0,61.0,50.5351082,-84.8173911,142.0,21.0,70.5,8.243,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:02,,91.0,30.0,1245.25,8.089,2.0,16.5,52.0,58.5,50.5350158,-84.817342,141.0,20.5,69.5,8.089,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:03,,89.0,30.0,1253.28,7.911,2.0,15.5,51.0,56.0,50.5349374,-84.8172959,151.0,20.0,69.0,7.911,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:04,,88.0,31.0,1261.04,7.645,2.0,14.5,44.0,54.0,50.5348605,-84.8172514,149.0,20.0,68.0,7.645,22.0,-0.39999999999997726,0.0,0.0,-0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:05,,80.0,31.0,1267.98,7.042,2.0,13.5,38.0,51.5,50.5347907,-84.8172161,116.0,19.5,67.5,7.042,22.0,-0.19999999999998863,0.0,0.0,-0.19999999999998863,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:06,,62.0,31.0,1274.94,7.107,2.0,13.5,35.0,52.5,50.5347241,-84.8171773,96.0,19.5,66.5,7.107,22.0,-0.19999999999998863,0.0,0.0,-0.19999999999998863,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:07,,43.0,31.0,1281.56,6.718,2.0,14.5,33.0,55.5,50.5346572,-84.8171341,76.0,19.0,66.0,6.718,22.0,-0.19999999999998863,0.0,0.0,-0.19999999999998863,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:08,,25.0,31.0,1287.63,5.541,2.0,15.5,31.0,59.0,50.5345989,-84.8171077,56.0,19.0,65.5,5.541,22.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:09,,7.0,31.0,1292.19,4.401,2.0,16.5,29.0,62.0,50.5345503,-84.8170862,36.0,19.0,65.0,4.401,22.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:10,,0.0,31.0,1296.61,3.219,2.0,18.0,27.0,65.0,50.5345146,-84.8170451,0.0,18.5,64.5,3.219,22.0,0.19999999999998863,0.0,0.0,0.19999999999998863,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:11,,0.0,31.0,1299.79,2.581,2.0,19.0,25.0,68.5,50.5344834,-84.817035,0.0,18.5,64.0,2.581,22.0,0.19999999999998863,0.0,0.0,0.19999999999998863,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:12,,0.0,31.0,1302.55,2.447,2.0,20.0,23.0,71.5,50.5344556,-84.8170179,0.0,18.0,63.5,2.447,22.0,0.19999999999998863,0.0,0.0,0.19999999999998863,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:13,,24.0,31.0,1305.65,2.889,2.0,21.0,23.0,74.5,50.5344235,-84.8170088,17.0,18.0,63.0,2.889,22.0,0.39999999999997726,0.0,0.0,0.39999999999997726,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:14,,33.0,31.0,1308.9,3.241,2.0,22.0,37.0,80.0,50.534387,-84.8169997,59.0,21.0,74.0,3.241,22.0,0.39999999999997726,0.0,0.0,0.39999999999997726,1.1,2022,8,23,18,0.9,180.0
2022-08-23 18:21:15,,41.0,31.0,1312.33,3.525,2.0,23.5,52.0,85.0,50.5343507,-84.8169906,119.0,24.0,86.0,3.525,22.0,0.6000000000000227,0.0,0.0,0.6000000000000227,1.88,2022,8,23,18,0.9,180.0
2022-08-23 18:21:16,,49.0,31.0,1316.18,3.636,2.0,24.5,54.0,89.0,50.5343132,-84.8169803,158.0,27.0,94.0,3.636,22.0,0.6000000000000227,1.0,0.0,0.6000000000000227,2.3,2022,8,23,18,0.9,180.0
2022-08-23 18:21:17,,49.0,31.0,1320.13,3.713,2.0,26.0,50.0,90.5,50.5342724,-84.8169622,161.0,29.0,95.0,3.713,22.0,0.6000000000000227,1.0,0.0,0.6000000000000227,2.54,2022,8,23,18,0.9,180.0
2022-08-23 18:21:18,,41.0,31.0,1323.94,3.594,2.0,27.5,45.0,92.5,50.5342318,-84.8169451,164.0,31.0,96.5,3.594,22.0,0.8000000000000114,1.0,0.0,0.8000000000000114,2.51,2022,8,23,18,0.9,180.0
2022-08-23 18:21:19,,33.0,31.0,1327.55,3.237,2.0,24.5,35.0,81.0,50.5341925,-84.8169354,166.0,23.5,76.0,3.237,22.0,0.8000000000000114,1.0,0.0,0.8000000000000114,2.25,2022,8,23,18,0.9,180.0
2022-08-23 18:21:20,,25.0,31.0,1330.81,2.774,2.0,20.5,24.0,68.0,50.5341606,-84.8169178,78.0,15.5,53.0,2.774,22.0,0.8000000000000114,1.0,0.0,0.8000000000000114,1.93,2022,8,23,18,0.9,180.0
2022-08-23 18:21:21,,18.0,31.0,1333.59,2.336,2.0,,,,50.5341335,-84.8169087,60.0,,,2.336,22.0,1.0,1.0,0.0,1.0,1.72,2022,8,23,18,0.9,180.0
2022-08-23 18:21:22,,10.0,31.0,1335.68,2.292,2.0,,,,50.5341107,-84.8169006,42.0,,,2.292,22.0,1.0,1.0,0.0,1.0,1.64,2022,8,23,18,0.9,180.0
2022-08-23 18:21:23,,3.0,31.0,1337.52,1.962,2.0,,,,50.5340891,-84.8168996,0.0,,,1.962,22.0,1.0,1.0,0.0,1.0,1.68,2022,8,23,18,0.9,180.0
2022-08-23 18:21:24,,0.0,31.0,1339.0,1.602,2.0,,,,50.5340755,-84.8168914,0.0,,,1.602,22.0,1.1999999999999886,1.0,0.0,1.1999999999999886,1.84,2022,8,23,18,0.9,180.0
2022-08-23 18:21:25,,0.0,31.0,1340.19,1.262,2.0,,,,50.5340623,-84.8168914,0.0,,,1.262,22.0,1.1999999999999886,1.0,0.0,1.1999999999999886,2.06,2022,8,23,18,0.9,180.0
2022-08-23 18:21:43,,0.0,31.0,1340.42,3.347,2.0,,,,50.5340107,-84.8168531,0.0,,,3.347,22.0,1.3999999999999773,1.0,0.0,1.3999999999999773,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:44,,0.0,31.0,1342.53,2.413,2.0,,,,50.5339884,-84.8168358,0.0,,,2.413,22.0,1.3999999999999773,1.0,0.0,1.3999999999999773,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:45,,0.0,31.0,1344.83,2.319,2.0,,,,50.533969,-84.8168256,0.0,,,2.319,22.0,1.3999999999999773,1.0,0.0,1.3999999999999773,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:46,,0.0,31.0,1347.43,2.549,2.0,,,,50.5339419,-84.8168085,0.0,,,2.549,22.0,1.3999999999999773,1.0,0.0,1.3999999999999773,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:47,,17.0,32.0,1350.23,2.762,2.0,,,,50.5339148,-84.816798,10.0,,,2.762,22.0,1.3999999999999773,1.0,0.0,1.3999999999999773,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:48,,38.0,32.0,1353.68,3.247,2.0,,69.0,,50.5338818,-84.8167712,33.0,,,3.247,22.0,1.3999999999999773,1.0,0.0,1.3999999999999773,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:49,,51.0,32.0,1357.61,3.76,2.0,25.0,60.0,93.0,50.5338444,-84.8167519,152.0,24.5,90.0,3.76,22.0,1.3999999999999773,1.0,0.0,1.3999999999999773,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:50,,65.0,32.0,1361.88,4.157,2.0,24.0,51.0,90.0,50.5337993,-84.8167249,188.0,26.5,91.0,4.157,22.0,1.3999999999999773,1.0,0.0,1.3999999999999773,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:51,,71.0,32.0,1366.59,4.558,2.0,22.5,44.0,86.5,50.5337529,-84.8166974,240.0,29.0,92.5,4.558,22.0,1.3999999999999773,1.0,0.0,1.3999999999999773,-0.15,2022,8,23,18,0.9,180.0
2022-08-23 18:21:52,,76.0,33.0,1371.68,4.95,2.0,25.5,43.0,87.5,50.5337028,-84.816671,266.0,27.0,90.5,4.95,22.0,1.3999999999999773,1.0,0.0,1.3999999999999773,-0.33,2022,8,23,18,0.9,180.0
2022-08-23 18:21:53,,80.0,33.0,1376.77,5.053,2.0,21.5,41.0,78.5,50.5336522,-84.8166518,287.0,25.5,92.0,5.053,22.0,1.3999999999999773,1.0,0.0,1.3999999999999773,-0.28,2022,8,23,18,0.9,180.0
2022-08-23 18:21:54,,83.0,33.0,1381.85,5.071,2.0,18.0,40.0,72.5,50.5335981,-84.8166245,272.0,25.0,93.5,5.071,22.0,1.6000000000000227,1.0,0.0,1.6000000000000227,-0.08,2022,8,23,18,0.9,180.0
2022-08-23 18:21:55,,86.0,33.0,1387.19,5.294,2.0,19.0,46.0,76.0,50.5335474,-84.8165973,258.0,24.5,91.0,5.294,22.0,1.3999999999999773,1.0,0.0,1.3999999999999773,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:56,,88.0,34.0,1392.56,5.468,2.0,20.5,54.0,80.0,50.5334896,-84.8165705,223.0,24.5,88.0,5.468,22.0,1.3999999999999773,1.0,0.0,1.3999999999999773,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:57,,88.0,34.0,1397.98,5.365,2.0,20.5,42.0,78.0,50.5334345,-84.816543,193.0,23.0,84.5,5.365,22.0,1.6000000000000227,1.0,0.0,1.6000000000000227,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:58,,86.0,34.0,1403.55,5.354,2.0,20.0,53.0,76.0,50.5333793,-84.8165154,172.0,21.5,81.0,5.354,22.0,1.6000000000000227,1.0,0.0,1.6000000000000227,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:21:59,,86.0,34.0,1408.84,5.191,2.0,20.0,56.0,74.0,50.5333256,-84.8164883,151.0,20.0,77.0,5.191,22.0,1.8000000000000114,1.0,0.0,1.8000000000000114,0.0,2022,8,23,18,0.9,180.0
2022-08-23 18:22:00,,66.0,34.0,1413.95,4.907,2.0,19.0,47.0,70.5,50.5332759,-84.8164618,141.0,19.0,74.0,4.907,22.0,2.0,1.0,0.0,2.0,0.0,2022,8,23,18,0.9,180.0
