timestamp,battery_soc,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-05-05 19:59:12,,0.0,0.0,0.0,0.0,0.0,25.0,2517.72,9.085,2.0,50.5394936,-84.8224112,9.085,7.800000000000011,7.800000000000011,-1.21,2022,5,5,19,2.95,24.0
2022-05-05 19:59:13,,0.0,0.0,0.0,0.0,0.0,25.0,2527.21,9.083,2.0,50.5395514,-84.8225243,9.083,7.800000000000011,7.800000000000011,-0.48,2022,5,5,19,2.95,24.0
2022-05-05 19:59:14,,0.0,0.0,0.0,0.0,0.0,25.0,2536.42,9.098,2.0,50.539617,-84.8226242,9.098,7.800000000000011,7.800000000000011,0.29,2022,5,5,19,2.95,24.0
2022-05-05 19:59:15,,0.0,0.0,0.0,0.0,0.0,25.0,2545.87,9.189,2.0,50.5396841,-84.8227268,9.189,8.0,8.0,0.94,2022,5,5,19,2.95,24.0
2022-05-05 19:59:16,,0.0,0.0,0.0,0.0,0.0,25.0,2555.22,9.22,2.0,50.539753,-84.8228253,9.22,8.0,8.0,1.09,2022,5,5,19,2.95,24.0
2022-05-05 19:59:17,,0.0,0.0,0.0,0.0,0.0,25.0,2564.54,9.136,2.0,50.5398196,-84.8229261,9.136,8.0,8.0,0.85,2022,5,5,19,2.95,24.0
2022-05-05 19:59:18,,0.0,0.0,0.0,0.0,0.0,25.0,2573.9,9.019,2.0,50.539892,-84.8230202,9.019,8.199999999999989,8.199999999999989,0.7,2022,5,5,19,2.95,24.0
2022-05-05 19:59:19,,0.0,0.0,0.0,0.0,0.0,25.0,2582.8,8.771,2.0,50.5399531,-84.8231193,8.771,8.0,8.0,0.81,2022,5,5,19,2.95,24.0
2022-05-05 19:59:20,,0.0,0.0,0.0,0.0,0.0,25.0,2591.24,8.748,2.0,50.5400097,-84.8232148,8.748,8.0,8.0,0.53,2022,5,5,19,2.95,24.0
2022-05-05 19:59:21,,0.0,0.0,0.0,0.0,0.0,25.0,2600.16,8.834,2.0,50.5400621,-84.8233229,8.834,8.0,8.0,0.08,2022,5,5,19,2.95,24.0
2022-05-05 19:59:22,,0.0,0.0,0.0,0.0,0.0,25.0,2609.35,8.861,2.0,50.5401124,-84.8234373,8.861,8.0,8.0,0.0,2022,5,5,19,2.95,24.0
2022-05-05 19:59:23,,0.0,0.0,0.0,0.0,0.0,25.0,2618.54,8.84,2.0,50.5401562,-84.8235566,8.84,8.399999999999977,8.399999999999977,0.0,2022,5,5,19,2.95,24.0
2022-05-05 19:59:24,,0.0,0.0,0.0,0.0,0.0,25.0,2627.47,8.858,2.0,50.5402029,-84.8236696,8.858,8.600000000000023,8.600000000000023,0.38,2022,5,5,19,2.95,24.0
2022-05-05 19:59:25,,0.0,0.0,0.0,0.0,0.0,25.0,2636.52,8.869,2.0,50.5402577,-84.8237779,8.869,8.600000000000023,8.600000000000023,1.05,2022,5,5,19,2.95,24.0
2022-05-05 19:59:26,,0.0,0.0,0.0,0.0,0.0,25.0,2645.56,8.833,2.0,50.5403133,-84.8238851,8.833,8.399999999999977,8.399999999999977,1.27,2022,5,5,19,2.95,24.0
2022-05-05 19:59:27,,0.0,0.0,0.0,0.0,0.0,25.0,2654.33,9.148,2.0,50.5403687,-84.823988,9.148,8.199999999999989,8.199999999999989,1.05,2022,5,5,19,2.95,24.0
2022-05-05 19:59:28,,0.0,0.0,0.0,0.0,0.0,25.0,2663.32,8.854,2.0,50.540426,-84.8240927,8.854,8.199999999999989,8.199999999999989,0.52,2022,5,5,19,2.95,24.0
2022-05-05 19:59:29,,0.0,0.0,0.0,0.0,0.0,25.0,2672.31,8.746,2.0,50.5404738,-84.8242057,8.746,8.0,8.0,-0.21,2022,5,5,19,2.95,24.0
2022-05-05 19:59:30,,0.0,0.0,0.0,0.0,0.0,25.0,2681.74,8.426,2.0,50.5405336,-84.8243159,8.426,8.0,8.0,-0.91,2022,5,5,19,2.95,24.0
2022-05-05 19:59:31,,0.0,0.0,0.0,0.0,0.0,25.0,2690.1,8.2,2.0,50.5405852,-84.824415,8.2,8.0,8.0,-1.24,2022,5,5,19,2.95,24.0
2022-05-05 19:59:32,,0.0,0.0,0.0,0.0,0.0,25.0,2698.65,8.354,2.0,50.540645,-84.8245091,8.354,8.199999999999989,8.199999999999989,-0.71,2022,5,5,19,2.95,24.0
2022-05-05 19:59:33,,0.0,0.0,0.0,0.0,0.0,25.0,2707.07,8.538,2.0,50.5407065,-84.8245984,8.538,8.399999999999977,8.399999999999977,0.19,2022,5,5,19,2.95,24.0
2022-05-05 19:59:34,,0.0,0.0,0.0,0.0,0.0,25.0,2715.34,7.997,2.0,50.5407701,-84.824682,7.997,8.199999999999989,8.199999999999989,0.35,2022,5,5,19,2.95,24.0
2022-05-05 19:59:35,,0.0,0.0,0.0,0.0,0.0,25.0,2722.9,7.094,2.0,50.5408259,-84.8247616,7.094,8.399999999999977,8.399999999999977,0.48,2022,5,5,19,2.95,24.0
2022-05-05 19:59:36,,0.0,0.0,0.0,0.0,0.0,25.0,2729.43,6.726,2.0,50.5408652,-84.8248398,6.726,8.399999999999977,8.399999999999977,0.93,2022,5,5,19,2.95,24.0
2022-05-05 19:59:37,,0.0,0.0,0.0,0.0,0.0,25.0,2736.5,6.625,2.0,50.5409117,-84.8249209,6.625,8.600000000000023,8.600000000000023,0.95,2022,5,5,19,2.95,24.0
2022-05-05 19:59:38,,0.0,0.0,0.0,0.0,0.0,25.0,2743.14,6.454,2.0,50.5409548,-84.8249974,6.454,8.600000000000023,8.600000000000023,0.52,2022,5,5,19,2.95,24.0
2022-05-05 19:59:39,,0.0,0.0,0.0,0.0,0.0,25.0,2749.08,5.568,2.0,50.5409932,-84.8250661,5.568,8.600000000000023,8.600000000000023,0.54,2022,5,5,19,2.95,24.0
2022-05-05 19:59:40,,0.0,0.0,0.0,0.0,0.0,25.0,2754.6,5.402,2.0,50.5410291,-84.8251298,5.402,8.600000000000023,8.600000000000023,0.56,2022,5,5,19,2.95,24.0
2022-05-05 19:59:41,,0.0,0.0,0.0,0.0,0.0,25.0,2760.14,5.557,2.0,50.541063,-84.8251956,5.557,8.600000000000023,8.600000000000023,0.1,2022,5,5,19,2.95,24.0
2022-05-05 19:59:42,,0.0,0.0,0.0,0.0,0.0,25.0,2765.95,5.938,2.0,50.5410986,-84.8252648,5.938,8.600000000000023,8.600000000000023,0.0,2022,5,5,19,2.95,24.0
2022-05-05 19:59:43,,0.0,0.0,0.0,0.0,0.0,25.0,2771.91,6.14,2.0,50.5411376,-84.8253333,6.14,8.399999999999977,8.399999999999977,0.0,2022,5,5,19,2.95,24.0
2022-05-05 19:59:44,,0.0,0.0,0.0,0.0,0.0,25.0,2778.21,6.365,2.0,50.5411782,-84.8254062,6.365,8.399999999999977,8.399999999999977,0.0,2022,5,5,19,2.95,24.0
2022-05-05 19:59:45,,0.0,0.0,0.0,0.0,0.0,25.0,2784.71,6.7,2.0,50.5412159,-84.8254854,6.7,8.199999999999989,8.199999999999989,-0.57,2022,5,5,19,2.95,24.0
2022-05-05 19:59:46,,0.0,0.0,0.0,0.0,0.0,25.0,2791.55,6.995,2.0,50.5412596,-84.825565,6.995,8.199999999999989,8.199999999999989,-1.36,2022,5,5,19,2.95,24.0
2022-05-05 19:59:47,,0.0,0.0,0.0,0.0,0.0,25.0,2798.23,7.004,2.0,50.5413067,-84.8256379,7.004,8.199999999999989,8.199999999999989,-0.93,2022,5,5,19,2.95,24.0
2022-05-05 19:59:48,,0.0,0.0,0.0,0.0,0.0,25.0,2805.46,6.996,2.0,50.5413569,-84.8257181,6.996,8.399999999999977,8.399999999999977,-0.14,2022,5,5,19,2.95,24.0
2022-05-05 19:59:49,,0.0,0.0,0.0,0.0,0.0,25.0,2813.07,8.01,2.0,50.5414066,-84.8258054,8.01,8.399999999999977,8.399999999999977,0.0,2022,5,5,19,2.95,24.0
2022-05-05 19:59:50,,0.0,0.0,0.0,0.0,0.0,25.0,2821.36,8.144,2.0,50.541466,-84.8258948,8.144,8.399999999999977,8.399999999999977,0.0,2022,5,5,19,2.95,24.0
2022-05-05 19:59:51,,0.0,0.0,0.0,0.0,0.0,25.0,2830.67,8.783,2.0,50.5415336,-84.8259942,8.783,8.399999999999977,8.399999999999977,0.34,2022,5,5,19,2.95,24.0
2022-05-05 19:59:52,,0.0,0.0,0.0,0.0,0.0,25.0,2838.42,8.094,2.0,50.5415854,-84.8260821,8.094,8.600000000000023,8.600000000000023,0.41,2022,5,5,19,2.95,24.0
2022-05-05 19:59:53,,0.0,0.0,0.0,0.0,0.0,25.0,2846.83,8.131,2.0,50.5416414,-84.8261776,8.131,8.800000000000011,8.800000000000011,0.38,2022,5,5,19,2.95,24.0
2022-05-05 19:59:54,,0.0,0.0,0.0,0.0,0.0,25.0,2854.91,7.924,2.0,50.541699,-84.8262651,7.924,8.800000000000011,8.800000000000011,0.98,2022,5,5,19,2.95,24.0
2022-05-05 19:59:55,,0.0,0.0,0.0,0.0,0.0,25.0,2862.85,7.928,2.0,50.5417546,-84.8263524,7.928,8.800000000000011,8.800000000000011,1.28,2022,5,5,19,2.95,24.0
2022-05-05 19:59:56,,0.0,0.0,0.0,0.0,0.0,25.0,2870.66,7.905,2.0,50.541808,-84.8264395,7.905,8.800000000000011,8.800000000000011,1.09,2022,5,5,19,2.95,24.0
2022-05-05 19:59:57,,0.0,0.0,0.0,0.0,0.0,25.0,2878.5,7.931,2.0,50.5418617,-84.826527,7.931,9.199999999999989,9.199999999999989,1.23,2022,5,5,19,2.95,24.0
2022-05-05 19:59:58,,0.0,0.0,0.0,0.0,0.0,25.0,2886.51,7.95,2.0,50.5419139,-84.8266192,7.95,9.600000000000023,9.600000000000023,1.89,2022,5,5,19,2.95,24.0
2022-05-05 19:59:59,,0.0,0.0,0.0,0.0,0.0,25.0,2894.06,7.961,2.0,50.5419639,-84.8267052,7.961,9.800000000000011,9.800000000000011,2.26,2022,5,5,19,2.95,24.0
2022-05-05 20:00:00,,0.0,0.0,0.0,0.0,0.0,25.0,2901.35,7.519,2.0,50.5420153,-84.8267851,7.519,9.600000000000023,9.600000000000023,2.09,2022,5,5,20,3.04,27.0
2022-05-05 20:00:01,,0.0,0.0,0.0,0.0,0.0,25.0,2908.71,7.235,2.0,50.5420651,-84.8268678,7.235,9.600000000000023,9.600000000000023,1.91,2022,5,5,20,3.04,27.0
2022-05-05 20:00:02,,0.0,0.0,0.0,0.0,0.0,25.0,2915.81,7.258,2.0,50.5421149,-84.8269457,7.258,9.399999999999977,9.399999999999977,1.56,2022,5,5,20,3.04,27.0
2022-05-05 20:00:03,,0.0,0.0,0.0,0.0,0.0,25.0,2922.84,7.263,2.0,50.5421654,-84.8270213,7.263,9.199999999999989,9.199999999999989,0.33,2022,5,5,20,3.04,27.0
2022-05-05 20:00:04,,0.0,0.0,0.0,0.0,0.0,25.0,2929.74,6.92,2.0,50.542216,-84.8270944,6.92,9.0,9.0,-1.25,2022,5,5,20,3.04,27.0
2022-05-05 20:00:05,,0.0,0.0,0.0,0.0,0.0,25.0,2935.75,5.513,2.0,50.5422599,-84.8271581,5.513,8.800000000000011,8.800000000000011,-1.93,2022,5,5,20,3.04,27.0
2022-05-05 20:00:06,,0.0,0.0,0.0,0.0,0.0,25.0,2940.68,4.857,2.0,50.542297,-84.8272091,4.857,8.800000000000011,8.800000000000011,-1.99,2022,5,5,20,3.04,27.0
2022-05-05 20:00:07,,0.0,0.0,0.0,0.0,0.0,25.0,2945.47,4.846,2.0,50.5423318,-84.8272601,4.846,8.800000000000011,8.800000000000011,-2.11,2022,5,5,20,3.04,27.0
2022-05-05 20:00:08,,0.0,0.0,0.0,0.0,0.0,25.0,2950.28,5.075,2.0,50.5423653,-84.8273132,5.075,8.800000000000011,8.800000000000011,-1.78,2022,5,5,20,3.04,27.0
2022-05-05 20:00:09,,0.0,0.0,0.0,0.0,0.0,25.0,2955.12,4.759,2.0,50.5424031,-84.8273612,4.759,9.0,9.0,-0.8,2022,5,5,20,3.04,27.0
2022-05-05 20:00:10,,0.0,0.0,0.0,0.0,0.0,25.0,2959.89,4.849,2.0,50.5424371,-84.827413,4.849,8.800000000000011,8.800000000000011,-0.11,2022,5,5,20,3.04,27.0
2022-05-05 20:00:11,,0.0,0.0,0.0,0.0,0.0,25.0,2965.54,6.05,2.0,50.5424787,-84.8274725,6.05,9.0,9.0,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:00:12,,0.0,0.0,0.0,0.0,0.0,25.0,2971.74,6.236,2.0,50.5425225,-84.8275401,6.236,9.0,9.0,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:00:13,,0.0,0.0,0.0,0.0,0.0,25.0,2978.18,6.636,2.0,50.5425702,-84.8276077,6.636,9.0,9.0,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:00:14,,0.0,0.0,0.0,0.0,0.0,25.0,2984.9,6.921,2.0,50.5426151,-84.8276838,6.921,9.199999999999989,9.199999999999989,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:00:15,,0.0,0.0,0.0,0.0,0.0,25.0,2991.85,6.675,2.0,50.5426635,-84.8277605,6.675,9.399999999999977,9.399999999999977,0.54,2022,5,5,20,3.04,27.0
2022-05-05 20:00:16,,0.0,0.0,0.0,0.0,0.0,25.0,2998.4,6.555,2.0,50.5427087,-84.8278333,6.555,9.399999999999977,9.399999999999977,1.34,2022,5,5,20,3.04,27.0
2022-05-05 20:00:17,,0.0,0.0,0.0,0.0,0.0,25.0,3005.01,6.528,2.0,50.5427569,-84.8279036,6.528,9.199999999999989,9.199999999999989,1.33,2022,5,5,20,3.04,27.0
2022-05-05 20:00:18,,0.0,0.0,0.0,0.0,0.0,25.0,3011.43,6.32,2.0,50.5428077,-84.8279664,6.32,9.0,9.0,0.61,2022,5,5,20,3.04,27.0
2022-05-05 20:00:19,,0.0,0.0,0.0,0.0,0.0,25.0,3018.06,6.314,2.0,50.5428459,-84.8280473,6.314,9.0,9.0,0.08,2022,5,5,20,3.04,27.0
2022-05-05 20:00:20,,0.0,0.0,0.0,0.0,0.0,25.0,3025.08,6.546,2.0,50.5428818,-84.8281367,6.546,9.199999999999989,9.199999999999989,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:00:21,,0.0,0.0,0.0,0.0,0.0,25.0,3031.87,6.867,2.0,50.5429237,-84.8282172,6.867,9.199999999999989,9.199999999999989,-0.47,2022,5,5,20,3.04,27.0
2022-05-05 20:00:22,,0.0,0.0,0.0,0.0,0.0,25.0,3038.74,6.869,2.0,50.5429669,-84.8282977,6.869,9.399999999999977,9.399999999999977,-0.58,2022,5,5,20,3.04,27.0
2022-05-05 20:00:23,,0.0,0.0,0.0,0.0,0.0,25.0,3045.83,6.879,2.0,50.5430147,-84.8283777,6.879,9.399999999999977,9.399999999999977,0.37,2022,5,5,20,3.04,27.0
2022-05-05 20:00:24,,0.0,0.0,0.0,0.0,0.0,25.0,3052.62,6.768,2.0,50.5430589,-84.8284559,6.768,9.600000000000023,9.600000000000023,1.38,2022,5,5,20,3.04,27.0
2022-05-05 20:00:25,,0.0,0.0,0.0,0.0,0.0,25.0,3059.45,6.641,2.0,50.5431007,-84.8285373,6.641,9.800000000000011,9.800000000000011,1.79,2022,5,5,20,3.04,27.0
2022-05-05 20:00:26,,0.0,0.0,0.0,0.0,0.0,25.0,3065.83,6.382,2.0,50.5431397,-84.8286133,6.382,9.800000000000011,9.800000000000011,1.77,2022,5,5,20,3.04,27.0
2022-05-05 20:00:27,,0.0,0.0,0.0,0.0,0.0,25.0,3072.16,5.97,2.0,50.5431783,-84.8286886,5.97,9.800000000000011,9.800000000000011,1.46,2022,5,5,20,3.04,27.0
2022-05-05 20:00:28,,0.0,0.0,0.0,0.0,0.0,25.0,3077.8,5.124,2.0,50.543218,-84.8287504,5.124,9.800000000000011,9.800000000000011,1.02,2022,5,5,20,3.04,27.0
2022-05-05 20:00:29,,0.0,0.0,0.0,0.0,0.0,25.0,3082.06,3.646,2.0,50.5432493,-84.8287954,3.646,10.0,10.0,0.52,2022,5,5,20,3.04,27.0
2022-05-05 20:00:30,,0.0,0.0,0.0,0.0,0.0,25.0,3084.86,2.541,2.0,50.5432717,-84.8288223,2.541,10.0,10.0,0.46,2022,5,5,20,3.04,27.0
2022-05-05 20:01:32,,,,,,,25.0,3084.96,1.051,1.0,50.5433282,-84.8288711,1.051,10.600000000000023,10.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:01:33,,,,,,,25.0,3084.96,0.005,1.0,50.5433282,-84.8288711,0.005,10.600000000000023,10.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:01:34,,,,,,,25.0,3084.96,0.0,1.0,50.5433282,-84.8288711,0.0,10.600000000000023,10.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:01:35,,,,,,,25.0,3084.96,0.0,2.0,50.5433282,-84.8288711,0.0,10.399999999999977,10.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:01:36,,,,,,,25.0,3084.96,0.0,2.0,50.5433282,-84.8288711,0.0,10.399999999999977,10.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:01:37,,,,,,,25.0,3084.96,0.0,2.0,50.5433282,-84.8288711,0.0,10.399999999999977,10.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:05,,0.0,0.0,0.0,0.0,0.0,28.0,3085.62,6.256,2.0,50.5429897,-84.8287264,6.256,10.800000000000011,10.800000000000011,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:06,,0.0,0.0,0.0,0.0,0.0,28.0,3092.58,6.865,2.0,50.5429427,-84.8286481,6.865,10.800000000000011,10.800000000000011,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:07,,0.0,0.0,0.0,0.0,0.0,28.0,3099.98,7.179,2.0,50.542892,-84.8285656,7.179,10.600000000000023,10.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:08,,0.0,0.0,0.0,0.0,0.0,28.0,3107.52,7.455,2.0,50.5428385,-84.8284837,7.455,10.600000000000023,10.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:09,,0.0,0.0,0.0,0.0,0.0,28.0,3114.93,7.438,2.0,50.542789,-84.8283997,7.438,10.600000000000023,10.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:10,,0.0,0.0,0.0,0.0,0.0,28.0,3122.47,7.536,2.0,50.5427426,-84.8283103,7.536,10.600000000000023,10.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:11,,0.0,0.0,0.0,0.0,0.0,28.0,3130.6,7.917,2.0,50.5427027,-84.8282055,7.917,10.600000000000023,10.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:12,,0.0,0.0,0.0,0.0,0.0,28.0,3138.53,7.369,2.0,50.542667,-84.8281012,7.369,10.600000000000023,10.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:13,,0.0,0.0,0.0,0.0,0.0,28.0,3146.42,7.317,2.0,50.5426282,-84.8279997,7.317,10.399999999999977,10.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:14,,0.0,0.0,0.0,0.0,0.0,28.0,3153.88,7.114,2.0,50.542584,-84.8279096,7.114,10.199999999999989,10.199999999999989,-0.19,2022,5,5,20,3.04,27.0
2022-05-05 20:42:15,,0.0,0.0,0.0,0.0,0.0,28.0,3161.5,6.895,2.0,50.542537,-84.8278193,6.895,10.199999999999989,10.199999999999989,-0.69,2022,5,5,20,3.04,27.0
2022-05-05 20:42:16,,0.0,0.0,0.0,0.0,0.0,28.0,3168.45,6.602,2.0,50.5424961,-84.827735,6.602,10.199999999999989,10.199999999999989,-1.02,2022,5,5,20,3.04,27.0
2022-05-05 20:42:17,,0.0,0.0,0.0,0.0,0.0,28.0,3174.13,5.125,2.0,50.5424649,-84.8276645,5.125,10.199999999999989,10.199999999999989,-1.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:18,,0.0,0.0,0.0,0.0,0.0,28.0,3178.71,3.607,2.0,50.5424402,-84.8276071,3.607,10.199999999999989,10.199999999999989,-0.73,2022,5,5,20,3.04,27.0
2022-05-05 20:42:19,,0.0,0.0,0.0,0.0,0.0,28.0,3181.69,2.02,2.0,50.5424244,-84.8275669,2.02,10.199999999999989,10.199999999999989,-0.26,2022,5,5,20,3.04,27.0
2022-05-05 20:42:20,,0.0,0.0,0.0,0.0,0.0,28.0,3181.69,0.0,2.0,50.5424136,-84.8275476,0.0,10.199999999999989,10.199999999999989,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:21,,0.0,0.0,0.0,0.0,0.0,28.0,3181.69,0.0,2.0,50.5424129,-84.8275322,0.0,10.199999999999989,10.199999999999989,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:22,,0.0,0.0,0.0,0.0,0.0,28.0,3181.69,0.0,2.0,50.5424056,-84.8275249,0.0,10.199999999999989,10.199999999999989,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:23,,0.0,0.0,0.0,0.0,0.0,28.0,3181.69,0.0,2.0,50.5424056,-84.8275249,0.0,10.199999999999989,10.199999999999989,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:24,,0.0,0.0,0.0,0.0,0.0,28.0,3181.69,0.0,2.0,50.5424056,-84.8275249,0.0,10.199999999999989,10.199999999999989,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:44,,0.0,0.0,0.0,0.0,0.0,28.0,3182.29,2.348,1.0,50.542401,-84.827519,2.348,10.0,10.0,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:45,,0.0,0.0,0.0,0.0,0.0,28.0,3189.64,3.178,1.0,50.5423437,-84.8274457,3.178,10.0,10.0,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:46,,0.0,0.0,0.0,0.0,0.0,28.0,3193.5,4.108,2.0,50.5423173,-84.8274026,4.108,10.0,10.0,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:47,,0.0,0.0,0.0,0.0,0.0,28.0,3198.49,5.275,2.0,50.5422846,-84.8273454,5.275,9.800000000000011,9.800000000000011,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:48,,0.0,0.0,0.0,0.0,0.0,28.0,3204.64,6.353,2.0,50.5422442,-84.8272749,6.353,9.800000000000011,9.800000000000011,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:49,,0.0,0.0,0.0,0.0,0.0,28.0,3211.8,7.228,2.0,50.5421967,-84.8271933,7.228,9.600000000000023,9.600000000000023,-0.35,2022,5,5,20,3.04,27.0
2022-05-05 20:42:50,,0.0,0.0,0.0,0.0,0.0,28.0,3219.71,7.652,2.0,50.5421461,-84.8271013,7.652,9.600000000000023,9.600000000000023,-1.02,2022,5,5,20,3.04,27.0
2022-05-05 20:42:51,,0.0,0.0,0.0,0.0,0.0,28.0,3228.07,8.089,2.0,50.5420876,-84.8270096,8.089,9.600000000000023,9.600000000000023,-0.97,2022,5,5,20,3.04,27.0
2022-05-05 20:42:52,,0.0,0.0,0.0,0.0,0.0,28.0,3236.67,8.55,2.0,50.5420237,-84.8269197,8.55,9.600000000000023,9.600000000000023,-0.44,2022,5,5,20,3.04,27.0
2022-05-05 20:42:53,,0.0,0.0,0.0,0.0,0.0,28.0,3245.61,8.143,2.0,50.5419625,-84.8268197,8.143,9.600000000000023,9.600000000000023,-0.34,2022,5,5,20,3.04,27.0
2022-05-05 20:42:54,,0.0,0.0,0.0,0.0,0.0,28.0,3254.35,8.953,2.0,50.541903,-84.8267219,8.953,9.600000000000023,9.600000000000023,-0.19,2022,5,5,20,3.04,27.0
2022-05-05 20:42:55,,0.0,0.0,0.0,0.0,0.0,28.0,3263.56,8.63,2.0,50.5418426,-84.8266163,8.63,9.600000000000023,9.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:56,,0.0,0.0,0.0,0.0,0.0,28.0,3272.75,8.478,2.0,50.5417839,-84.8265093,8.478,9.600000000000023,9.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:57,,0.0,0.0,0.0,0.0,0.0,28.0,3281.95,8.727,2.0,50.5417235,-84.8264038,8.727,9.600000000000023,9.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:58,,0.0,0.0,0.0,0.0,0.0,28.0,3291.35,8.895,2.0,50.541658,-84.8263002,8.895,9.600000000000023,9.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:42:59,,0.0,0.0,0.0,0.0,0.0,28.0,3301.33,9.088,2.0,50.5415905,-84.8261882,9.088,9.399999999999977,9.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:43:00,,0.0,0.0,0.0,0.0,0.0,28.0,3311.1,9.113,2.0,50.5415268,-84.8260756,9.113,9.399999999999977,9.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:43:01,,0.0,0.0,0.0,0.0,0.0,28.0,3321.03,9.244,2.0,50.5414591,-84.8259645,9.244,9.399999999999977,9.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:43:02,,0.0,0.0,0.0,0.0,0.0,28.0,3330.66,9.109,2.0,50.541391,-84.8258595,9.109,9.399999999999977,9.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:43:03,,0.0,0.0,0.0,0.0,0.0,28.0,3340.14,9.67,2.0,50.5413198,-84.8257614,9.67,9.399999999999977,9.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:43:04,,0.0,0.0,0.0,0.0,0.0,28.0,3349.86,9.572,2.0,50.5412471,-84.8256603,9.572,9.600000000000023,9.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:43:05,,0.0,0.0,0.0,0.0,0.0,28.0,3359.03,8.643,2.0,50.5411791,-84.8255643,8.643,9.600000000000023,9.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:43:06,,0.0,0.0,0.0,0.0,0.0,28.0,3366.79,6.988,2.0,50.5411212,-84.8254835,6.988,9.600000000000023,9.600000000000023,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:43:07,,0.0,0.0,0.0,0.0,0.0,28.0,3372.4,6.248,2.0,50.5410789,-84.8254256,6.248,9.399999999999977,9.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:43:08,,0.0,0.0,0.0,0.0,0.0,28.0,3376.07,4.315,2.0,50.5410519,-84.8253869,4.315,9.399999999999977,9.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:43:09,,0.0,0.0,0.0,0.0,0.0,28.0,3378.81,3.138,2.0,50.5410322,-84.8253574,3.138,9.399999999999977,9.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:43:10,,0.0,0.0,0.0,0.0,0.0,28.0,3381.07,2.472,2.0,50.5410161,-84.825333,2.472,9.399999999999977,9.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:43:11,,0.0,0.0,0.0,0.0,0.0,28.0,3383.88,2.714,2.0,50.540997,-84.8253015,2.714,9.399999999999977,9.399999999999977,0.0,2022,5,5,20,3.04,27.0
2022-05-05 20:43:12,,0.0,0.0,0.0,0.0,0.0,28.0,3388.11,3.865,2.0,50.540967,-84.8252554,3.865,9.600000000000023,9.600000000000023,0.0,2022,5,5,20,3.04,27.0
