timestamp,battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-01-12 22:03:55,,88.0,20.5,37.0,85.0,273.0,25.0,79.5,1123.17,7.526,3.0,50.3995117,-84.471423,7.526,4.0,72.20000000000005,72.20000000000005,0.53,2022,1,12,22,1.49,222.0
2022-01-12 22:03:56,,89.0,25.0,48.0,87.0,190.0,26.0,79.5,1131.12,7.771,3.0,50.3995795,-84.471353,7.771,4.0,72.39999999999998,72.39999999999998,0.07,2022,1,12,22,1.49,222.0
2022-01-12 22:03:57,,90.0,25.5,39.0,79.0,224.0,26.5,87.5,1139.13,8.005,3.0,50.3996473,-84.4712816,8.005,4.0,72.39999999999998,72.39999999999998,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:03:58,,92.0,23.0,44.0,74.0,182.0,29.0,87.5,1147.2,8.102,3.0,50.3997168,-84.4712121,8.102,3.0,72.20000000000005,72.20000000000005,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:03:59,,93.0,21.0,50.0,71.0,148.0,26.5,79.0,1155.28,8.227,3.0,50.3997863,-84.4711422,8.227,3.0,72.20000000000005,72.20000000000005,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:04:00,,94.0,19.0,51.0,66.0,145.0,21.0,69.5,1163.47,8.254,3.0,50.3998557,-84.4710692,8.254,3.0,72.0,72.0,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:04:01,,92.0,14.5,49.0,54.0,155.0,23.5,68.0,1172.11,8.845,3.0,50.3999301,-84.4709948,8.845,3.0,71.60000000000002,71.60000000000002,-0.64,2022,1,12,22,1.49,222.0
2022-01-12 22:04:02,,77.0,22.5,62.0,82.0,194.0,19.5,63.0,1181.38,9.253,3.0,50.40001,-84.4709148,9.253,3.0,71.39999999999998,71.39999999999998,-1.71,2022,1,12,22,1.49,222.0
2022-01-12 22:04:03,,71.0,26.0,60.0,92.0,212.0,22.5,74.5,1190.97,9.667,3.0,50.400092,-84.470831,9.667,3.0,70.79999999999995,70.79999999999995,-2.63,2022,1,12,22,1.49,222.0
2022-01-12 22:04:04,,73.0,27.0,51.0,91.5,208.0,27.0,91.5,1201.1,10.454,3.0,50.4001798,-84.4707444,10.454,3.0,70.60000000000002,70.60000000000002,-3.46,2022,1,12,22,1.49,222.0
2022-01-12 22:04:05,,76.0,26.5,49.0,86.5,212.0,26.5,91.5,1211.91,10.743,3.0,50.4002689,-84.4706443,10.743,3.0,69.79999999999995,69.79999999999995,-4.42,2022,1,12,22,1.49,222.0
2022-01-12 22:04:06,,79.0,25.5,49.0,87.0,195.0,26.5,87.5,1222.93,11.157,3.0,50.4003557,-84.470536,11.157,3.0,69.20000000000005,69.20000000000005,-4.72,2022,1,12,22,1.49,222.0
2022-01-12 22:04:07,,83.0,24.5,51.0,83.0,218.0,25.0,83.5,1234.46,11.514,3.0,50.4004476,-84.4704243,11.514,3.0,68.79999999999995,68.79999999999995,-4.47,2022,1,12,22,1.49,222.0
2022-01-12 22:04:08,,87.0,24.0,53.0,82.5,235.0,22.5,78.5,1245.87,11.523,3.0,50.4005393,-84.470315,11.523,3.0,68.20000000000005,68.20000000000005,-4.48,2022,1,12,22,1.49,222.0
2022-01-12 22:04:09,,90.0,25.0,53.0,84.0,260.0,22.0,77.0,1257.75,11.789,3.0,50.400634,-84.4701996,11.789,3.0,67.60000000000002,67.60000000000002,-4.45,2022,1,12,22,1.49,222.0
2022-01-12 22:04:10,,93.0,26.5,51.0,85.5,293.0,23.5,78.5,1269.73,11.653,3.0,50.4007264,-84.4700792,11.653,3.0,67.0,67.0,-4.4,2022,1,12,22,1.49,222.0
2022-01-12 22:04:11,,93.0,26.5,50.0,85.5,290.0,23.5,78.5,1281.49,11.611,3.0,50.4008173,-84.4699613,11.611,3.0,66.79999999999995,66.79999999999995,-4.52,2022,1,12,22,1.49,222.0
2022-01-12 22:04:12,,92.0,25.5,50.0,85.5,277.0,27.0,87.5,1293.87,11.461,3.0,50.4009064,-84.4698285,11.461,3.0,66.39999999999998,66.39999999999998,-4.59,2022,1,12,22,1.49,222.0
2022-01-12 22:04:13,,91.0,26.5,50.0,87.0,281.0,27.0,88.0,1305.98,11.114,3.0,50.4009926,-84.4696973,11.114,3.0,66.20000000000005,66.20000000000005,-4.2,2022,1,12,22,1.49,222.0
2022-01-12 22:04:14,,90.0,28.5,50.0,90.0,292.0,26.0,85.5,1318.31,11.01,3.0,50.4010761,-84.4695589,11.01,3.0,66.20000000000005,66.20000000000005,-3.66,2022,1,12,22,1.49,222.0
2022-01-12 22:04:15,,89.0,29.0,50.0,91.5,289.0,26.0,87.0,1330.15,10.82,3.0,50.4011592,-84.4694294,10.82,3.0,66.20000000000005,66.20000000000005,-2.73,2022,1,12,22,1.49,222.0
2022-01-12 22:04:16,,88.0,28.0,50.0,90.5,283.0,26.5,88.5,1341.96,10.491,3.0,50.4012389,-84.4692967,10.491,3.0,65.79999999999995,65.79999999999995,-1.91,2022,1,12,22,1.49,222.0
2022-01-12 22:04:17,,86.0,27.0,49.0,89.0,268.0,27.5,88.0,1352.93,10.316,3.0,50.4013161,-84.4691768,10.316,3.0,66.0,66.0,-1.37,2022,1,12,22,1.49,222.0
2022-01-12 22:04:18,,84.0,26.0,51.0,87.5,262.0,27.5,88.5,1363.02,10.029,3.0,50.4013909,-84.4690713,10.029,3.0,65.79999999999995,65.79999999999995,-0.83,2022,1,12,22,1.49,222.0
2022-01-12 22:04:19,,87.0,25.0,54.0,85.5,318.0,27.0,89.5,1373.33,10.255,3.0,50.4014711,-84.4689686,10.255,3.0,65.60000000000002,65.60000000000002,-0.36,2022,1,12,22,1.49,222.0
2022-01-12 22:04:20,,87.0,27.0,49.0,88.0,318.0,25.5,86.5,1383.51,10.229,3.0,50.4015487,-84.468865,10.229,3.0,65.60000000000002,65.60000000000002,-0.43,2022,1,12,22,1.49,222.0
2022-01-12 22:04:21,,87.0,27.5,48.0,93.0,306.0,26.5,93.0,1393.69,10.111,3.0,50.4016257,-84.4687605,10.111,3.0,65.60000000000002,65.60000000000002,-0.72,2022,1,12,22,1.49,222.0
2022-01-12 22:04:22,,87.0,26.0,47.0,88.0,295.0,27.0,93.5,1403.98,10.117,3.0,50.4017042,-84.4686558,10.117,3.0,65.60000000000002,65.60000000000002,-0.73,2022,1,12,22,1.49,222.0
2022-01-12 22:04:23,,87.0,26.5,49.0,89.0,288.0,26.5,91.5,1414.33,10.307,3.0,50.4017835,-84.4685509,10.307,3.0,65.60000000000002,65.60000000000002,-0.85,2022,1,12,22,1.49,222.0
2022-01-12 22:04:24,,87.0,27.0,53.0,88.0,273.0,26.5,90.5,1424.34,9.888,3.0,50.4018607,-84.4684501,9.888,3.0,65.60000000000002,65.60000000000002,-0.56,2022,1,12,22,1.49,222.0
2022-01-12 22:04:25,,87.0,27.5,54.0,84.5,259.0,26.5,90.5,1433.94,9.449,3.0,50.4019353,-84.4683544,9.449,3.0,65.79999999999995,65.79999999999995,-0.09,2022,1,12,22,1.49,222.0
2022-01-12 22:04:26,,90.0,25.0,47.0,80.5,264.0,25.5,90.0,1443.42,9.42,3.0,50.4020115,-84.4682635,9.42,3.0,66.0,66.0,0.35,2022,1,12,22,1.49,222.0
2022-01-12 22:04:27,,92.0,28.0,48.0,89.5,305.0,25.5,90.0,1452.34,9.01,3.0,50.402081,-84.4681746,9.01,3.0,66.0,66.0,0.8,2022,1,12,22,1.49,222.0
2022-01-12 22:04:28,,91.0,28.0,52.0,93.5,328.0,25.5,87.5,1461.09,8.813,3.0,50.4021502,-84.4680891,8.813,3.0,66.20000000000005,66.20000000000005,1.15,2022,1,12,22,1.49,222.0
2022-01-12 22:04:29,,88.0,28.0,53.0,95.0,331.0,25.5,86.5,1469.31,8.324,3.0,50.4022134,-84.4680063,8.324,3.0,66.39999999999998,66.39999999999998,1.56,2022,1,12,22,1.49,222.0
2022-01-12 22:04:30,,87.0,28.0,47.0,94.0,323.0,28.0,95.0,1477.48,7.919,3.0,50.4022775,-84.4679256,7.919,3.0,66.60000000000002,66.60000000000002,1.59,2022,1,12,22,1.49,222.0
2022-01-12 22:04:31,,91.0,29.0,52.0,95.0,368.0,27.5,94.0,1485.53,8.035,3.0,50.4023468,-84.467856,8.035,3.0,66.79999999999995,66.79999999999995,1.55,2022,1,12,22,1.49,222.0
2022-01-12 22:04:32,,89.0,28.5,46.0,94.5,343.0,28.0,93.5,1492.83,7.445,3.0,50.4024084,-84.4677907,7.445,3.0,67.0,67.0,1.81,2022,1,12,22,1.49,222.0
2022-01-12 22:04:33,,85.0,28.0,44.0,94.0,305.0,28.5,93.5,1500.46,7.226,3.0,50.4024743,-84.4677251,7.226,3.0,67.39999999999998,67.39999999999998,2.17,2022,1,12,22,1.49,222.0
2022-01-12 22:04:34,,91.0,28.0,47.0,94.0,365.0,28.5,93.5,1507.42,7.012,3.0,50.4025359,-84.4676682,7.012,3.0,67.79999999999995,67.79999999999995,2.59,2022,1,12,22,1.49,222.0
2022-01-12 22:04:35,,93.0,25.0,45.0,89.0,343.0,27.0,90.5,1514.25,7.188,3.0,50.4025987,-84.4676172,7.188,3.0,68.0,68.0,3.27,2022,1,12,22,1.49,222.0
2022-01-12 22:04:36,,94.0,25.0,47.0,88.0,299.0,26.0,90.0,1521.67,7.362,3.0,50.4026679,-84.4675641,7.362,3.0,68.39999999999998,68.39999999999998,4.03,2022,1,12,22,1.49,222.0
2022-01-12 22:04:37,,94.0,25.5,47.0,88.5,322.0,25.5,90.5,1528.5,7.33,3.0,50.402737,-84.4675311,7.33,3.0,68.60000000000002,68.60000000000002,4.52,2022,1,12,22,1.49,222.0
2022-01-12 22:04:38,,95.0,26.0,47.0,88.5,303.0,26.0,91.0,1535.44,7.15,3.0,50.4028091,-84.4675056,7.15,3.0,69.0,69.0,4.77,2022,1,12,22,1.49,222.0
2022-01-12 22:04:39,,96.0,24.0,50.0,85.0,304.0,26.0,91.0,1542.28,7.075,3.0,50.402881,-84.4674856,7.075,3.0,69.20000000000005,69.20000000000005,4.72,2022,1,12,22,1.49,222.0
2022-01-12 22:04:40,,96.0,23.5,50.0,84.0,302.0,26.0,90.5,1549.47,7.168,3.0,50.4029566,-84.4674647,7.168,3.0,69.39999999999998,69.39999999999998,4.46,2022,1,12,22,1.49,222.0
2022-01-12 22:04:41,,96.0,25.0,50.0,85.5,334.0,24.0,86.5,1556.72,7.407,3.0,50.4030341,-84.4674548,7.407,3.0,69.39999999999998,69.39999999999998,3.93,2022,1,12,22,1.49,222.0
2022-01-12 22:04:42,,96.0,25.5,50.0,87.5,339.0,24.0,87.0,1564.16,7.712,3.0,50.4031137,-84.4674448,7.712,3.0,69.60000000000002,69.60000000000002,3.39,2022,1,12,22,1.49,222.0
2022-01-12 22:04:43,,96.0,24.5,47.0,87.5,320.0,24.5,89.0,1571.33,7.222,3.0,50.4031903,-84.4674359,7.222,3.0,69.79999999999995,69.79999999999995,2.83,2022,1,12,22,1.49,222.0
2022-01-12 22:04:44,,95.0,24.0,44.0,85.0,300.0,24.5,89.0,1577.79,6.63,3.0,50.4032597,-84.4674395,6.63,3.0,70.0,70.0,2.29,2022,1,12,22,1.49,222.0
2022-01-12 22:04:45,,93.0,23.5,48.0,84.0,278.0,26.0,92.0,1584.29,6.339,3.0,50.4033294,-84.4674378,6.339,3.0,70.20000000000005,70.20000000000005,2.19,2022,1,12,22,1.49,222.0
2022-01-12 22:04:46,,92.0,22.0,49.0,85.0,255.0,27.0,87.0,1590.48,6.207,3.0,50.403396,-84.4674395,6.207,3.0,70.39999999999998,70.39999999999998,2.33,2022,1,12,22,1.49,222.0
2022-01-12 22:04:47,,90.0,23.5,49.0,85.5,247.0,25.5,83.5,1597.49,6.731,3.0,50.4034712,-84.4674367,6.731,3.0,70.39999999999998,70.39999999999998,2.24,2022,1,12,22,1.49,222.0
2022-01-12 22:04:48,,85.0,26.5,49.0,86.0,243.0,24.5,81.0,1604.78,6.856,3.0,50.4035489,-84.4674239,6.856,3.0,70.39999999999998,70.39999999999998,1.93,2022,1,12,22,1.49,222.0
2022-01-12 22:04:49,,87.0,24.5,51.0,85.0,246.0,27.0,87.5,1612.2,6.929,3.0,50.4036265,-84.4673997,6.929,3.0,70.39999999999998,70.39999999999998,1.59,2022,1,12,22,1.49,222.0
2022-01-12 22:04:50,,88.0,25.0,52.0,86.5,266.0,27.0,87.5,1619.83,7.579,3.0,50.4037056,-84.4673709,7.579,3.0,70.39999999999998,70.39999999999998,1.15,2022,1,12,22,1.49,222.0
2022-01-12 22:04:51,,90.0,25.5,51.0,86.0,252.0,25.0,84.5,1628.36,7.818,3.0,50.40379,-84.4673234,7.818,2.0,70.39999999999998,70.39999999999998,0.54,2022,1,12,22,1.49,222.0
2022-01-12 22:04:52,,93.0,25.5,51.0,86.5,236.0,23.5,82.5,1636.99,8.349,3.0,50.4038707,-84.4672619,8.349,2.0,70.20000000000005,70.20000000000005,0.08,2022,1,12,22,1.49,222.0
2022-01-12 22:04:53,,96.0,25.0,52.0,86.5,226.0,22.0,80.5,1645.73,8.393,3.0,50.40395,-84.4671943,8.393,2.0,70.20000000000005,70.20000000000005,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:04:54,,97.0,24.0,49.0,79.5,203.0,24.5,84.0,1655.04,8.797,3.0,50.4040338,-84.4671209,8.797,2.0,70.0,70.0,-0.35,2022,1,12,22,1.49,222.0
2022-01-12 22:04:55,,99.0,24.0,50.0,75.5,188.0,24.5,84.0,1664.72,9.312,3.0,50.404123,-84.467049,9.312,2.0,69.79999999999995,69.79999999999995,-0.89,2022,1,12,22,1.49,222.0
2022-01-12 22:04:56,,99.0,24.0,49.0,75.0,180.0,24.5,84.0,1674.07,8.674,3.0,50.4042061,-84.4669731,8.674,2.0,69.79999999999995,69.79999999999995,-1.19,2022,1,12,22,1.49,222.0
2022-01-12 22:04:57,,99.0,25.0,50.0,77.5,236.0,24.0,80.0,1682.89,8.122,3.0,50.4042794,-84.4668927,8.122,2.0,69.79999999999995,69.79999999999995,-1.15,2022,1,12,22,1.49,222.0
2022-01-12 22:04:58,,100.0,27.0,54.0,82.5,304.0,23.0,73.0,1693.17,8.56,3.0,50.4043478,-84.4667762,8.56,2.0,69.79999999999995,69.79999999999995,-0.92,2022,1,12,22,1.49,222.0
2022-01-12 22:04:59,,101.0,26.0,50.0,87.5,374.0,26.5,83.5,1701.49,8.008,3.0,50.4044069,-84.466686,8.008,2.0,69.79999999999995,69.79999999999995,-0.51,2022,1,12,22,1.49,222.0
2022-01-12 22:05:00,,100.0,28.5,51.0,92.5,420.0,29.0,89.5,1709.54,7.794,3.0,50.4044542,-84.4665885,7.794,2.0,69.79999999999995,69.79999999999995,-0.09,2022,1,12,22,1.49,222.0
2022-01-12 22:05:01,,99.0,28.0,48.0,93.0,412.0,31.0,95.0,1718.04,8.03,3.0,50.4044985,-84.4664812,8.03,2.0,70.0,70.0,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:05:02,,96.0,27.5,48.0,90.5,361.0,30.5,95.5,1726.49,8.022,3.0,50.4045402,-84.4663727,8.022,2.0,70.20000000000005,70.20000000000005,0.3,2022,1,12,22,1.49,222.0
2022-01-12 22:05:03,,98.0,28.5,51.0,89.5,382.0,27.5,93.5,1734.25,8.035,3.0,50.4045821,-84.4662758,8.035,2.0,70.60000000000002,70.60000000000002,1.11,2022,1,12,22,1.49,222.0
2022-01-12 22:05:04,,101.0,28.5,50.0,93.5,380.0,26.0,95.5,1742.71,8.413,3.0,50.4046309,-84.4661726,8.413,2.0,71.0,71.0,2.1,2022,1,12,22,1.49,222.0
2022-01-12 22:05:05,,98.0,28.0,44.0,93.5,301.0,29.5,96.5,1751.04,8.165,3.0,50.4046827,-84.4660744,8.165,2.0,71.20000000000005,71.20000000000005,2.99,2022,1,12,22,1.49,222.0
2022-01-12 22:05:06,,95.0,27.0,45.0,86.0,198.0,27.5,94.0,1759.12,8.16,3.0,50.4047378,-84.4659841,8.16,2.0,71.39999999999998,71.39999999999998,3.64,2022,1,12,22,1.49,222.0
2022-01-12 22:05:07,,97.0,23.0,47.0,77.0,222.0,25.5,87.5,1767.76,8.463,3.0,50.4047984,-84.4658896,8.463,2.0,71.39999999999998,71.39999999999998,3.53,2022,1,12,22,1.49,222.0
2022-01-12 22:05:08,,92.0,20.0,48.0,74.5,288.0,26.0,82.0,1776.27,8.504,3.0,50.4048593,-84.4657978,8.504,2.0,71.60000000000002,71.60000000000002,2.8,2022,1,12,22,1.49,222.0
2022-01-12 22:05:09,,89.0,27.0,49.0,91.5,281.0,24.5,79.0,1785.28,8.93,3.0,50.4049164,-84.4656927,8.93,2.0,71.60000000000002,71.60000000000002,1.98,2022,1,12,22,1.49,222.0
2022-01-12 22:05:10,,91.0,27.5,49.0,91.0,262.0,26.5,87.5,1794.94,9.419,3.0,50.4049734,-84.465576,9.419,2.0,71.39999999999998,71.39999999999998,0.92,2022,1,12,22,1.49,222.0
2022-01-12 22:05:11,,92.0,26.5,50.0,89.5,251.0,27.0,88.0,1804.07,9.219,3.0,50.405033,-84.4654713,9.219,2.0,71.39999999999998,71.39999999999998,0.14,2022,1,12,22,1.49,222.0
2022-01-12 22:05:12,,94.0,25.5,52.0,88.0,236.0,26.5,85.0,1813.03,9.045,3.0,50.405094,-84.465371,9.045,2.0,71.20000000000005,71.20000000000005,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:05:13,,95.0,25.5,50.0,87.0,218.0,26.5,84.5,1821.84,8.849,3.0,50.4051545,-84.4652731,8.849,2.0,71.39999999999998,71.39999999999998,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:05:14,,95.0,24.0,53.0,80.5,175.0,24.5,82.5,1830.51,8.898,3.0,50.4052178,-84.4651812,8.898,2.0,71.39999999999998,71.39999999999998,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:05:15,,95.0,22.5,53.0,76.0,107.0,23.5,74.5,1839.78,9.033,3.0,50.4052877,-84.4650859,9.033,2.0,71.20000000000005,71.20000000000005,-0.33,2022,1,12,22,1.49,222.0
2022-01-12 22:05:16,,61.0,22.0,67.0,75.0,129.0,22.5,71.0,1849.04,9.134,3.0,50.405365,-84.4650018,9.134,2.0,70.79999999999995,70.79999999999995,-0.92,2022,1,12,22,1.49,222.0
2022-01-12 22:05:17,,101.0,23.5,88.0,76.0,169.0,20.0,69.0,1858.7,9.54,3.0,50.4054513,-84.4649243,9.54,2.0,70.39999999999998,70.39999999999998,-1.62,2022,1,12,22,1.49,222.0
2022-01-12 22:05:18,,99.0,23.0,55.0,73.5,135.0,12.5,63.5,1868.77,10.145,3.0,50.4055438,-84.4648487,10.145,2.0,69.60000000000002,69.60000000000002,-2.19,2022,1,12,22,1.49,222.0
2022-01-12 22:05:19,,98.0,21.5,48.0,71.5,99.0,15.0,65.5,1879.44,10.784,3.0,50.4056378,-84.4647605,10.784,2.0,68.79999999999995,68.79999999999995,-3.04,2022,1,12,22,1.49,222.0
2022-01-12 22:05:20,,97.0,20.0,45.0,69.5,61.0,19.0,68.0,1889.72,10.443,3.0,50.405727,-84.4646732,10.443,2.0,68.20000000000005,68.20000000000005,-4.34,2022,1,12,22,1.49,222.0
2022-01-12 22:05:21,,97.0,18.0,41.0,67.5,24.0,23.0,71.0,1901.03,11.297,3.0,50.4058146,-84.4645601,11.297,2.0,67.60000000000002,67.60000000000002,-5.19,2022,1,12,22,1.49,222.0
2022-01-12 22:05:22,,72.0,14.5,57.0,63.0,82.0,24.5,71.5,1912.71,11.864,3.0,50.4058962,-84.4644322,11.864,2.0,67.0,67.0,-5.58,2022,1,12,22,1.49,222.0
2022-01-12 22:05:23,,64.0,8.0,100.0,55.5,287.0,21.5,68.5,1926.43,11.914,3.0,50.4059619,-84.4642549,11.914,2.0,66.79999999999995,66.79999999999995,-5.94,2022,1,12,22,1.49,222.0
2022-01-12 22:05:24,,109.0,24.0,54.0,80.0,314.0,2.5,75.5,1938.31,11.525,3.0,50.4059997,-84.4640909,11.525,2.0,66.39999999999998,66.39999999999998,-5.77,2022,1,12,22,1.49,222.0
2022-01-12 22:05:25,,109.0,25.5,51.0,85.5,345.0,19.5,83.0,1949.14,11.483,3.0,50.406036,-84.4639422,11.483,2.0,66.20000000000005,66.20000000000005,-4.84,2022,1,12,22,1.49,222.0
2022-01-12 22:05:26,,107.0,25.5,52.0,86.5,349.0,28.0,86.5,1960.64,11.317,3.0,50.4060678,-84.4637816,11.317,2.0,66.20000000000005,66.20000000000005,-3.86,2022,1,12,22,1.49,222.0
2022-01-12 22:05:27,,106.0,26.5,49.0,86.0,362.0,28.5,87.5,1971.87,11.09,3.0,50.4060894,-84.4636218,11.09,2.0,66.20000000000005,66.20000000000005,-2.83,2022,1,12,22,1.49,222.0
2022-01-12 22:05:28,,105.0,26.0,51.0,87.5,393.0,28.5,87.5,1982.03,10.284,3.0,50.4061049,-84.4634764,10.284,2.0,66.0,66.0,-1.89,2022,1,12,22,1.49,222.0
2022-01-12 22:05:29,,102.0,26.0,56.0,87.5,502.0,28.5,87.5,1991.55,9.576,3.0,50.4061167,-84.4633398,9.576,2.0,66.20000000000005,66.20000000000005,-1.13,2022,1,12,22,1.49,222.0
2022-01-12 22:05:30,,93.0,26.0,54.0,92.5,668.0,25.5,87.5,2000.84,9.149,3.0,50.4061268,-84.4632062,9.149,2.0,66.60000000000002,66.60000000000002,-0.43,2022,1,12,22,1.49,222.0
2022-01-12 22:05:31,,90.0,26.0,51.0,98.5,662.0,22.5,87.5,2009.38,8.485,3.0,50.4061416,-84.4630843,8.485,2.0,67.0,67.0,0.33,2022,1,12,22,1.49,222.0
2022-01-12 22:05:32,,88.0,25.5,50.0,99.5,653.0,23.5,91.0,2017.71,8.648,3.0,50.4061656,-84.4629684,8.648,2.0,67.60000000000002,67.60000000000002,1.34,2022,1,12,22,1.49,222.0
2022-01-12 22:05:33,,85.0,24.0,48.0,99.0,628.0,26.5,99.5,2025.98,7.998,3.0,50.4062048,-84.4628613,7.998,2.0,68.20000000000005,68.20000000000005,2.67,2022,1,12,22,1.49,222.0
2022-01-12 22:05:34,,81.0,24.0,51.0,98.0,500.0,26.0,99.5,2033.41,7.348,3.0,50.406248,-84.462771,7.348,2.0,68.79999999999995,68.79999999999995,4.14,2022,1,12,22,1.49,222.0
2022-01-12 22:05:35,,78.0,22.0,50.0,96.5,467.0,26.0,99.5,2040.67,7.24,3.0,50.4062905,-84.462683,7.24,2.0,69.39999999999998,69.39999999999998,5.66,2022,1,12,22,1.49,222.0
2022-01-12 22:05:36,,76.0,21.0,51.0,97.0,502.0,24.5,99.0,2048.04,6.965,3.0,50.4063382,-84.4625979,6.965,2.0,69.79999999999995,69.79999999999995,7.05,2022,1,12,22,1.49,222.0
2022-01-12 22:05:37,,75.0,22.0,52.0,98.0,557.0,22.5,98.5,2054.57,6.731,3.0,50.4063821,-84.4625243,6.731,2.0,70.20000000000005,70.20000000000005,7.73,2022,1,12,22,1.49,222.0
2022-01-12 22:05:38,,75.0,24.5,54.0,99.5,583.0,20.0,98.5,2061.81,7.258,3.0,50.4064324,-84.4624446,7.258,2.0,70.60000000000002,70.60000000000002,7.75,2022,1,12,22,1.49,222.0
2022-01-12 22:05:39,,78.0,23.0,53.0,99.5,593.0,23.0,99.5,2069.64,7.628,3.0,50.4064905,-84.4623626,7.628,2.0,71.0,71.0,7.34,2022,1,12,22,1.49,222.0
2022-01-12 22:05:40,,79.0,23.0,53.0,99.5,543.0,23.5,99.5,2077.65,7.823,3.0,50.4065498,-84.4622788,7.823,2.0,71.39999999999998,71.39999999999998,6.72,2022,1,12,22,1.49,222.0
2022-01-12 22:05:41,,81.0,23.0,51.0,99.5,375.0,23.5,99.5,2085.97,8.026,3.0,50.4066077,-84.4621871,8.026,2.0,71.60000000000002,71.60000000000002,5.88,2022,1,12,22,1.49,222.0
2022-01-12 22:05:42,,84.0,23.0,49.0,99.5,116.0,23.5,99.5,2094.29,8.032,3.0,50.4066666,-84.4620966,8.032,2.0,72.0,72.0,4.71,2022,1,12,22,1.49,222.0
2022-01-12 22:05:43,,81.0,14.0,41.0,50.0,61.0,19.5,91.5,2102.43,7.668,3.0,50.4067232,-84.4620072,7.668,2.0,72.20000000000005,72.20000000000005,3.82,2022,1,12,22,1.49,222.0
2022-01-12 22:05:44,,78.0,13.5,41.0,48.5,48.0,18.5,84.0,2110.77,7.689,3.0,50.4067882,-84.4619242,7.689,2.0,72.39999999999998,72.39999999999998,3.52,2022,1,12,22,1.49,222.0
2022-01-12 22:05:45,,77.0,13.0,41.0,45.5,32.0,17.5,72.5,2118.87,7.628,3.0,50.4068498,-84.4618415,7.628,2.0,72.60000000000002,72.60000000000002,3.21,2022,1,12,22,1.49,222.0
2022-01-12 22:05:46,,76.0,12.0,41.0,43.0,17.0,16.0,61.5,2126.63,7.29,3.0,50.406903,-84.4617552,7.29,2.0,72.60000000000002,72.60000000000002,2.72,2022,1,12,22,1.49,222.0
2022-01-12 22:05:47,,76.0,11.5,42.0,40.0,1.0,14.5,50.0,2134.01,7.107,3.0,50.4069552,-84.4616748,7.107,2.0,72.60000000000002,72.60000000000002,2.5,2022,1,12,22,1.49,222.0
2022-01-12 22:05:48,,0.0,11.5,42.0,40.0,0.0,14.5,49.0,2141.27,7.062,3.0,50.4070066,-84.461596,7.062,2.0,72.60000000000002,72.60000000000002,2.21,2022,1,12,22,1.49,222.0
2022-01-12 22:05:49,,0.0,11.5,42.0,40.0,0.0,14.5,49.0,2148.09,6.905,3.0,50.4070559,-84.461523,6.905,2.0,72.60000000000002,72.60000000000002,1.14,2022,1,12,22,1.49,222.0
2022-01-12 22:05:50,,0.0,11.5,42.0,40.0,0.0,14.5,49.0,2155.38,7.105,3.0,50.4071082,-84.4614445,7.105,2.0,72.20000000000005,72.20000000000005,0.18,2022,1,12,22,1.49,222.0
2022-01-12 22:05:51,,0.0,11.5,42.0,40.0,0.0,14.5,49.0,2162.52,7.292,3.0,50.4071597,-84.4613681,7.292,2.0,72.0,72.0,-0.61,2022,1,12,22,1.49,222.0
2022-01-12 22:05:52,,0.0,11.5,43.0,40.0,0.0,14.5,49.0,2169.69,6.879,3.0,50.4072155,-84.4612966,6.879,2.0,71.79999999999995,71.79999999999995,-1.78,2022,1,12,22,1.49,222.0
2022-01-12 22:05:53,,0.0,11.5,43.0,40.0,0.0,14.5,49.0,2176.21,6.293,3.0,50.4072671,-84.461233,6.293,2.0,71.39999999999998,71.39999999999998,-2.89,2022,1,12,22,1.49,222.0
2022-01-12 22:05:54,,0.0,11.5,43.0,40.0,0.0,14.5,49.0,2182.2,5.606,3.0,50.4073145,-84.4611745,5.606,2.0,71.20000000000005,71.20000000000005,-3.45,2022,1,12,22,1.49,222.0
2022-01-12 22:05:55,,0.0,11.5,43.0,40.0,0.0,14.5,49.0,2187.4,5.128,3.0,50.4073589,-84.4611291,5.128,2.0,70.79999999999995,70.79999999999995,-3.47,2022,1,12,22,1.49,222.0
2022-01-12 22:05:56,,0.0,11.5,43.0,40.0,0.0,14.5,49.0,2190.46,3.331,3.0,50.4073891,-84.4611115,3.331,2.0,70.60000000000002,70.60000000000002,-3.59,2022,1,12,22,1.49,222.0
2022-01-12 22:05:57,,0.0,11.5,43.0,40.0,0.0,14.5,49.0,2193.75,3.187,3.0,50.407423,-84.4610983,3.187,2.0,70.60000000000002,70.60000000000002,-3.88,2022,1,12,22,1.49,222.0
