altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,descent,grade,temperature,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
4.600000000000023,2341.89,4.600000000000023,7.495,3,50.4022715,-84.4681978,7.495,2022-08-12 23:16:57,11.0,,34.0,1.12,20.0,93.0,49.0,23.5,44.0,82.0,222.0,26.5,83.0,2022,8,12,23,2.55,228.0
5.0,2349.41,5.0,7.106,3,50.4023346,-84.4681274,7.106,2022-08-12 23:16:58,11.0,,34.0,1.58,20.0,93.0,50.0,26.0,53.0,85.5,226.0,26.5,82.0,2022,8,12,23,2.55,228.0
5.399999999999977,2357.17,5.399999999999977,6.975,2,50.4023997,-84.4680623,6.975,2022-08-12 23:16:59,11.0,,34.0,2.11,20.0,93.0,50.0,28.0,49.0,90.5,239.0,29.0,88.0,2022,8,12,23,2.55,228.0
5.600000000000023,2364.34,5.600000000000023,6.778,2,50.4024634,-84.4680006,6.778,2022-08-12 23:17:00,12.0,,34.0,2.71,20.0,90.0,50.0,29.0,49.0,95.5,271.0,30.5,92.5,2022,8,12,23,2.55,228.0
6.0,2371.39,6.0,6.895,2,50.4025271,-84.467946,6.895,2022-08-12 23:17:01,12.0,,34.0,3.33,20.0,89.0,50.0,30.5,49.0,98.5,293.0,29.5,92.0,2022,8,12,23,2.55,228.0
6.199999999999989,2378.73,6.199999999999989,7.376,2,50.4025928,-84.4678914,7.376,2022-08-12 23:17:02,13.0,,34.0,3.88,20.0,90.0,51.0,32.0,47.0,100.0,301.0,29.5,92.0,2022,8,12,23,2.55,228.0
6.600000000000023,2386.24,6.600000000000023,7.486,2,50.4026659,-84.4678405,7.486,2022-08-12 23:17:03,13.0,,34.0,4.25,20.0,91.0,51.0,30.5,45.0,97.5,307.0,31.5,94.5,2022,8,12,23,2.55,228.0
6.800000000000011,2393.69,6.800000000000011,7.667,2,50.4027404,-84.4678042,7.667,2022-08-12 23:17:04,13.0,,34.0,4.36,20.0,92.0,51.0,29.0,45.0,94.5,313.0,33.5,97.5,2022,8,12,23,2.55,228.0
7.0,2401.55,7.0,7.915,2,50.4028226,-84.4677677,7.915,2022-08-12 23:17:05,14.0,4.0,34.0,4.09,20.0,94.0,52.0,27.0,45.0,90.5,286.0,33.5,96.5,2022,8,12,23,2.55,228.0
7.199999999999989,2409.24,7.199999999999989,7.648,2,50.4029018,-84.4677336,7.648,2022-08-12 23:17:06,14.0,,34.0,3.64,20.0,95.0,52.0,25.5,45.0,81.0,247.0,26.5,79.0,2022,8,12,23,2.55,228.0
7.199999999999989,2416.36,7.199999999999989,7.154,2,50.4029737,-84.4677084,7.154,2022-08-12 23:17:07,14.0,,34.0,3.16,20.0,95.0,52.0,26.5,47.0,85.0,224.0,28.5,91.0,2022,8,12,23,2.55,228.0
7.399999999999977,2423.24,7.399999999999977,6.725,2,50.4030463,-84.46769,6.725,2022-08-12 23:17:08,14.0,,34.0,2.7,20.0,95.0,52.0,26.5,42.0,88.5,248.0,29.0,95.0,2022,8,12,23,2.55,228.0
7.600000000000023,2429.92,7.600000000000023,6.593,2,50.4031161,-84.4676717,6.593,2022-08-12 23:17:09,14.0,,34.0,2.35,20.0,94.0,53.0,26.5,44.0,92.0,271.0,31.0,96.5,2022,8,12,23,2.55,228.0
8.0,2436.49,8.0,6.522,2,50.4031861,-84.4676555,6.522,2022-08-12 23:17:10,14.0,,34.0,2.17,20.0,93.0,53.0,25.0,43.0,89.0,266.0,32.5,96.5,2022,8,12,23,2.55,228.0
8.199999999999989,2442.52,8.199999999999989,5.719,2,50.4032498,-84.4676463,5.719,2022-08-12 23:17:11,15.0,,34.0,2.18,20.0,90.0,53.0,17.0,35.0,61.5,236.0,24.5,81.5,2022,8,12,23,2.55,228.0
8.399999999999977,2447.88,8.399999999999977,5.181,2,50.4033097,-84.4676353,5.181,2022-08-12 23:17:12,15.0,,34.0,2.33,20.0,76.0,53.0,14.0,36.0,49.5,206.0,23.0,75.0,2022,8,12,23,2.55,228.0
8.399999999999977,2453.98,8.399999999999977,6.093,2,50.4033736,-84.467619,6.093,2022-08-12 23:17:13,15.0,,34.0,2.58,20.0,51.0,53.0,14.0,38.0,46.5,184.0,21.5,70.5,2022,8,12,23,2.55,228.0
8.600000000000023,2460.29,8.600000000000023,6.087,2,50.4034373,-84.467608,6.087,2022-08-12 23:17:14,15.0,,34.0,2.8,20.0,26.0,53.0,14.0,39.0,47.5,161.0,20.0,66.0,2022,8,12,23,2.55,228.0
8.600000000000023,2466.28,8.600000000000023,5.866,2,50.4035009,-84.4675898,5.866,2022-08-12 23:17:15,15.0,,34.0,2.8,19.0,1.0,53.0,14.5,40.0,48.5,0.0,19.0,61.5,2022,8,12,23,2.55,228.0
8.600000000000023,2472.06,8.600000000000023,5.527,2,50.4035637,-84.4675716,5.527,2022-08-12 23:17:16,16.0,,34.0,2.59,19.0,0.0,53.0,15.0,42.0,49.5,0.0,17.5,57.0,2022,8,12,23,2.55,228.0
8.600000000000023,2477.58,8.600000000000023,5.366,2,50.4036212,-84.4675512,5.366,2022-08-12 23:17:17,16.0,,34.0,2.19,19.0,0.0,53.0,15.0,43.0,50.5,0.0,16.0,52.5,2022,8,12,23,2.55,228.0
8.600000000000023,2482.68,8.600000000000023,4.98,2,50.4036711,-84.467524,4.98,2022-08-12 23:17:18,16.0,,34.0,0.39,19.0,0.0,53.0,15.5,45.0,51.5,0.0,14.5,48.0,2022,8,12,23,2.55,228.0
8.399999999999977,2487.77,8.399999999999977,4.823,2,50.403721,-84.4674949,4.823,2022-08-12 23:17:19,16.0,,34.0,0.0,19.0,0.0,53.0,16.0,46.0,52.5,0.0,13.5,43.5,2022,8,12,23,2.55,228.0
8.399999999999977,2493.06,8.399999999999977,5.171,2,50.4037707,-84.4674568,5.171,2022-08-12 23:17:20,16.0,,34.0,0.0,19.0,0.0,53.0,16.5,48.0,53.0,0.0,12.0,39.0,2022,8,12,23,2.55,228.0
8.399999999999977,2498.86,8.399999999999977,5.725,2,50.4038223,-84.4674108,5.725,2022-08-12 23:17:21,16.0,,34.0,0.0,19.0,0.0,53.0,16.5,49.0,54.0,0.0,10.5,34.5,2022,8,12,23,2.55,228.0
8.199999999999989,2505.12,8.199999999999989,5.893,2,50.4038783,-84.4673638,5.893,2022-08-12 23:17:22,16.0,,34.0,0.0,19.0,0.0,53.0,17.0,51.0,55.0,0.0,9.5,30.5,2022,8,12,23,2.55,228.0
8.199999999999989,2511.74,8.199999999999989,6.104,2,50.4039402,-84.467311,6.104,2022-08-12 23:17:23,16.0,,34.0,0.0,19.0,0.0,53.0,17.5,52.0,56.0,0.0,8.0,26.0,2022,8,12,23,2.55,228.0
8.0,2518.14,8.0,5.684,2,50.4039968,-84.4672636,5.684,2022-08-12 23:17:24,16.0,,34.0,0.0,19.0,0.0,53.0,18.0,53.0,57.0,0.0,6.5,21.5,2022,8,12,23,2.55,228.0
8.0,2524.84,8.0,6.528,2,50.4040596,-84.4672098,6.528,2022-08-12 23:17:25,16.0,,34.0,0.0,19.0,0.0,53.0,18.0,55.0,58.0,0.0,5.0,17.0,2022,8,12,23,2.55,228.0
7.800000000000011,2531.22,7.800000000000011,6.273,2,50.4041184,-84.4671589,6.273,2022-08-12 23:17:26,16.0,,34.0,-1.08,19.0,0.0,53.0,18.5,56.0,59.0,0.0,4.0,12.5,2022,8,12,23,2.55,228.0
7.800000000000011,2538.59,7.800000000000011,6.464,2,50.4041807,-84.4670987,6.464,2022-08-12 23:17:27,16.0,,34.0,-1.42,19.0,0.0,53.0,19.0,58.0,60.0,0.0,2.5,8.0,2022,8,12,23,2.55,228.0
7.600000000000023,2544.85,7.600000000000023,6.169,2,50.4042304,-84.4670383,6.169,2022-08-12 23:17:28,16.0,,35.0,-1.48,19.0,80.0,53.0,19.0,59.0,61.0,48.0,1.0,3.5,2022,8,12,23,2.55,228.0
7.600000000000023,2551.8,7.600000000000023,5.96,2,50.4042799,-84.466959,5.96,2022-08-12 23:17:29,16.0,,35.0,-1.45,19.0,85.0,53.0,20.5,57.0,65.5,126.0,4.0,14.0,2022,8,12,23,2.55,228.0
7.600000000000023,2558.41,7.600000000000023,6.357,2,50.4043239,-84.4668854,6.357,2022-08-12 23:17:30,16.0,,35.0,-1.37,19.0,87.0,54.0,24.0,50.0,83.0,184.0,22.5,78.0,2022,8,12,23,2.55,228.0
7.600000000000023,2565.19,7.600000000000023,6.827,2,50.4043638,-84.4668054,6.827,2022-08-12 23:17:31,16.0,,35.0,-1.2,19.0,87.0,54.0,24.5,43.0,84.0,231.0,26.5,89.0,2022,8,12,23,2.55,228.0
7.800000000000011,2572.2,7.800000000000011,6.831,2,50.4044044,-84.4667204,6.831,2022-08-12 23:17:32,16.0,,35.0,-0.22,19.0,84.0,54.0,26.0,47.0,90.5,254.0,29.5,93.0,2022,8,12,23,2.55,228.0
8.0,2578.55,8.0,6.475,2,50.4044372,-84.4666385,6.475,2022-08-12 23:17:33,16.0,,35.0,0.0,19.0,82.0,54.0,27.5,45.0,95.0,257.0,31.5,95.0,2022,8,12,23,2.55,228.0
8.199999999999989,2584.9,8.199999999999989,6.403,2,50.4044722,-84.4665577,6.403,2022-08-12 23:17:34,16.0,,35.0,0.0,19.0,80.0,55.0,28.0,42.0,95.5,260.0,32.0,97.0,2022,8,12,23,2.55,228.0
8.600000000000023,2591.23,8.600000000000023,6.324,2,50.4045045,-84.4664786,6.324,2022-08-12 23:17:35,16.0,,35.0,0.66,19.0,78.0,55.0,29.0,43.0,96.0,271.0,33.0,99.0,2022,8,12,23,2.55,228.0
9.0,2596.89,9.0,5.826,2,50.4045371,-84.4664134,5.826,2022-08-12 23:17:36,16.0,,35.0,1.46,19.0,80.0,55.0,29.5,44.0,96.5,273.0,32.5,99.0,2022,8,12,23,2.55,228.0
9.199999999999989,2602.53,9.199999999999989,5.682,2,50.4045746,-84.4663422,5.682,2022-08-12 23:17:37,16.0,,35.0,2.27,19.0,79.0,55.0,30.0,46.0,97.0,273.0,31.5,99.0,2022,8,12,23,2.55,228.0
9.600000000000023,2608.5,9.600000000000023,5.914,2,50.4046145,-84.4662767,5.914,2022-08-12 23:17:38,17.0,,35.0,3.0,19.0,79.0,56.0,30.0,48.0,97.0,281.0,31.0,99.0,2022,8,12,23,2.55,228.0
9.600000000000023,2614.72,9.600000000000023,6.138,2,50.4046519,-84.4662039,6.138,2022-08-12 23:17:39,17.0,,35.0,3.59,19.0,82.0,56.0,28.5,47.0,92.0,280.0,31.0,99.0,2022,8,12,23,2.55,228.0
9.800000000000011,2621.49,9.800000000000011,6.615,2,50.4046948,-84.466131,6.615,2022-08-12 23:17:40,17.0,,35.0,3.91,19.0,89.0,56.0,19.0,43.0,68.0,239.0,33.0,100.0,2022,8,12,23,2.55,228.0
9.800000000000011,2628.37,9.800000000000011,6.799,2,50.4047452,-84.4660577,6.799,2022-08-12 23:17:41,18.0,,35.0,3.85,19.0,94.0,56.0,23.5,51.0,77.0,197.0,28.0,94.0,2022,8,12,23,2.55,228.0
9.800000000000011,2635.1,9.800000000000011,6.754,2,50.4047951,-84.4659833,6.754,2022-08-12 23:17:42,18.0,,35.0,3.4,19.0,99.0,57.0,21.0,50.0,71.5,167.0,23.0,81.5,2022,8,12,23,2.55,228.0
9.600000000000023,2642.23,9.600000000000023,7.047,2,50.404846,-84.4659034,7.047,2022-08-12 23:17:43,18.0,,35.0,2.67,19.0,98.0,57.0,18.5,60.0,67.0,170.0,19.5,72.0,2022,8,12,23,2.55,228.0
9.600000000000023,2649.55,9.600000000000023,7.252,2,50.4048996,-84.4658287,7.252,2022-08-12 23:17:44,18.0,,35.0,0.48,19.0,91.0,57.0,18.0,59.0,69.5,176.0,17.5,67.0,2022,8,12,23,2.55,228.0
9.600000000000023,2656.96,9.600000000000023,7.366,2,50.4049507,-84.4657467,7.366,2022-08-12 23:17:45,18.0,,35.0,0.0,19.0,86.0,57.0,18.0,47.0,72.0,203.0,15.5,62.5,2022,8,12,23,2.55,228.0
9.600000000000023,2664.69,9.600000000000023,7.639,2,50.4050052,-84.465663,7.639,2022-08-12 23:17:46,18.0,,35.0,0.0,19.0,85.0,57.0,23.5,48.0,85.0,211.0,18.0,71.5,2022,8,12,23,2.55,228.0
9.399999999999977,2672.51,9.399999999999977,7.776,2,50.4050588,-84.465572,7.776,2022-08-12 23:17:47,18.0,,35.0,0.0,19.0,86.0,58.0,26.5,50.0,91.5,209.0,23.5,82.5,2022,8,12,23,2.55,228.0
9.399999999999977,2680.64,9.399999999999977,8.047,2,50.4051104,-84.4654817,8.047,2022-08-12 23:17:48,18.0,,35.0,0.0,19.0,87.0,58.0,26.0,49.0,88.0,203.0,27.5,89.5,2022,8,12,23,2.55,228.0
9.199999999999989,2688.99,9.199999999999989,8.269,2,50.4051699,-84.4653901,8.269,2022-08-12 23:17:49,18.0,,35.0,0.0,19.0,89.0,58.0,22.5,48.0,77.0,199.0,27.0,88.5,2022,8,12,23,2.55,228.0
9.199999999999989,2697.36,9.199999999999989,8.405,2,50.4052314,-84.4653016,8.405,2022-08-12 23:17:50,18.0,,35.0,0.0,19.0,92.0,58.0,19.0,47.0,69.0,171.0,22.0,75.5,2022,8,12,23,2.55,228.0
8.800000000000011,2706.42,8.800000000000011,9.255,2,50.405308,-84.4652187,9.255,2022-08-12 23:17:51,18.0,,35.0,-0.81,19.0,96.0,58.0,18.0,47.0,62.5,156.0,20.0,71.5,2022,8,12,23,2.55,228.0
8.199999999999989,2716.22,8.199999999999989,10.084,2,50.4053937,-84.4651366,10.084,2022-08-12 23:17:52,18.0,,35.0,-1.39,19.0,100.0,58.0,15.0,45.0,51.0,135.0,13.0,47.0,2022,8,12,23,2.55,228.0
7.600000000000023,2726.81,7.600000000000023,10.174,3,50.4054844,-84.4650459,10.174,2022-08-12 23:17:53,18.0,,36.0,-2.06,19.0,100.0,58.0,15.5,43.0,54.5,125.0,8.5,31.5,2022,8,12,23,2.55,228.0
7.0,2738.31,7.0,10.844,3,50.4055816,-84.4649448,10.844,2022-08-12 23:17:54,18.0,,36.0,-2.57,19.0,95.0,59.0,19.5,41.0,69.0,115.0,11.5,41.5,2022,8,12,23,2.55,228.0
6.199999999999989,2751.58,6.199999999999989,11.525,3,50.4056898,-84.4648173,11.525,2022-08-12 23:17:55,18.0,,37.0,-3.09,19.0,99.0,59.0,19.5,41.0,65.0,155.0,24.0,82.5,2022,8,12,23,2.55,228.0
5.600000000000023,2765.1,5.600000000000023,11.868,3,50.4057876,-84.4646783,11.868,2022-08-12 23:17:56,18.0,,37.0,-3.67,19.0,102.0,59.0,20.5,44.0,67.0,167.0,19.0,67.0,2022,8,12,23,2.55,228.0
5.0,2779.03,5.0,12.053,3,50.4058564,-84.4644984,12.053,2022-08-12 23:17:57,18.0,,38.0,-4.15,19.0,104.0,59.0,21.5,48.0,71.0,185.0,18.0,63.0,2022,8,12,23,2.55,228.0
4.600000000000023,2791.45,4.600000000000023,11.984,3,50.4059087,-84.4643307,11.984,2022-08-12 23:17:58,18.0,,38.0,-4.44,19.0,103.0,59.0,23.5,51.0,76.0,197.0,18.0,63.0,2022,8,12,23,2.55,228.0
4.199999999999989,2803.2,4.199999999999989,11.723,3,50.4059526,-84.464173,11.723,2022-08-12 23:17:59,18.0,,39.0,-4.56,19.0,103.0,60.0,24.5,52.0,79.5,207.0,18.5,64.5,2022,8,12,23,2.55,228.0
3.8000000000000114,2815.94,3.8000000000000114,12.089,3,50.4059872,-84.4639984,12.089,2022-08-12 23:18:00,18.0,,40.0,-4.5,19.0,101.0,60.0,23.0,50.0,73.5,206.0,20.0,70.5,2022,8,12,23,2.55,228.0
3.6000000000000227,2830.2,3.6000000000000227,13.834,3,50.4060145,-84.4637951,13.834,2022-08-12 23:18:01,18.0,,40.0,-4.3,19.0,100.0,60.0,22.0,46.0,68.0,208.0,21.5,76.5,2022,8,12,23,2.55,228.0
3.6000000000000227,2842.74,3.6000000000000227,12.907,3,50.4060416,-84.4636181,12.907,2022-08-12 23:18:02,18.0,,41.0,-3.95,19.0,96.0,60.0,22.5,44.0,70.0,214.0,23.0,80.5,2022,8,12,23,2.55,228.0
3.8000000000000114,2853.87,3.8000000000000114,11.61,3,50.4060686,-84.4634599,11.61,2022-08-12 23:18:03,18.0,,41.0,-3.43,19.0,96.0,60.0,23.0,43.0,74.5,250.0,23.5,84.5,2022,8,12,23,2.55,228.0
4.0,2863.86,4.0,10.352,3,50.4060954,-84.4633177,10.352,2022-08-12 23:18:04,18.0,,41.0,-2.53,19.0,95.0,61.0,24.0,42.0,79.0,259.0,24.5,88.0,2022,8,12,23,2.55,228.0
4.600000000000023,2871.94,4.600000000000023,8.757,3,50.4061195,-84.4632033,8.757,2022-08-12 23:18:05,18.0,,41.0,-1.46,19.0,94.0,61.0,25.0,40.0,83.5,265.0,25.5,91.5,2022,8,12,23,2.55,228.0
5.0,2879.66,5.0,8.007,3,50.4061502,-84.4631003,8.007,2022-08-12 23:18:06,18.0,,41.0,-0.52,19.0,96.0,61.0,28.0,46.0,89.0,266.0,24.5,87.0,2022,8,12,23,2.55,228.0
5.600000000000023,2886.47,5.600000000000023,6.979,3,50.4061793,-84.4630158,6.979,2022-08-12 23:18:07,19.0,,41.0,0.41,19.0,97.0,62.0,30.0,47.0,92.5,266.0,27.0,89.0,2022,8,12,23,2.55,228.0
6.199999999999989,2892.71,6.199999999999989,6.431,3,50.4062131,-84.462936,6.431,2022-08-12 23:18:08,19.0,,41.0,1.4,19.0,92.0,62.0,31.0,47.0,93.5,302.0,32.0,97.0,2022,8,12,23,2.55,228.0
6.800000000000011,2898.57,6.800000000000011,6.022,3,50.4062528,-84.4628656,6.022,2022-08-12 23:18:09,19.0,,41.0,2.46,19.0,88.0,62.0,34.0,47.0,96.5,316.0,32.5,98.0,2022,8,12,23,2.55,228.0
7.399999999999977,2904.69,7.399999999999977,6.083,3,50.4062912,-84.4627997,6.083,2022-08-12 23:18:10,20.0,,41.0,3.62,19.0,83.0,63.0,37.0,47.0,99.5,335.0,33.0,99.0,2022,8,12,23,2.55,228.0
7.800000000000011,2910.99,7.800000000000011,6.224,2,50.4063371,-84.4627283,6.224,2022-08-12 23:18:11,21.0,,41.0,4.79,19.0,83.0,63.0,37.0,47.0,100.0,373.0,34.0,99.5,2022,8,12,23,2.55,228.0
8.199999999999989,2917.45,8.199999999999989,6.41,2,50.4063834,-84.4626629,6.41,2022-08-12 23:18:12,21.0,,41.0,5.89,19.0,83.0,63.0,36.5,45.0,100.0,370.0,36.0,99.5,2022,8,12,23,2.55,228.0
8.600000000000023,2923.93,8.600000000000023,6.475,2,50.4064334,-84.462594,6.475,2022-08-12 23:18:13,22.0,,41.0,6.77,19.0,84.0,64.0,35.0,44.0,99.0,334.0,36.0,100.0,2022,8,12,23,2.55,228.0
9.0,2930.12,9.0,6.284,2,50.406483,-84.4625362,6.284,2022-08-12 23:18:14,22.0,,41.0,7.3,19.0,84.0,64.0,31.0,45.0,95.0,309.0,32.5,99.0,2022,8,12,23,2.55,228.0
9.199999999999989,2936.72,9.199999999999989,6.512,2,50.4065331,-84.4624652,6.512,2022-08-12 23:18:15,23.0,,41.0,7.45,19.0,85.0,64.0,30.5,49.0,94.5,298.0,31.5,96.0,2022,8,12,23,2.55,228.0
9.399999999999977,2943.28,9.399999999999977,6.627,2,50.4065826,-84.462399,6.627,2022-08-12 23:18:16,23.0,,41.0,6.96,19.0,87.0,64.0,30.5,49.0,95.0,293.0,31.5,96.5,2022,8,12,23,2.55,228.0
9.800000000000011,2949.98,9.800000000000011,7.033,2,50.4066293,-84.4623259,7.033,2022-08-12 23:18:17,23.0,,41.0,6.19,19.0,88.0,65.0,30.5,49.0,95.5,285.0,32.0,97.5,2022,8,12,23,2.55,228.0
9.800000000000011,2956.76,9.800000000000011,6.849,2,50.4066794,-84.462253,6.849,2022-08-12 23:18:18,24.0,,41.0,5.26,19.0,90.0,65.0,30.0,50.0,96.0,257.0,33.0,99.0,2022,8,12,23,2.55,228.0
10.0,2963.58,10.0,7.087,2,50.4067293,-84.4621805,7.087,2022-08-12 23:18:19,24.0,,41.0,4.38,19.0,91.0,65.0,30.0,49.0,96.0,254.0,33.5,100.0,2022,8,12,23,2.55,228.0
10.199999999999989,2970.83,10.199999999999989,7.171,2,50.4067792,-84.4621041,7.171,2022-08-12 23:18:20,24.0,,41.0,3.6,19.0,91.0,65.0,27.0,41.0,87.0,246.0,31.0,93.5,2022,8,12,23,2.55,228.0
10.199999999999989,2978.41,10.199999999999989,7.413,2,50.4068292,-84.4620131,7.413,2022-08-12 23:18:21,24.0,,41.0,2.95,19.0,91.0,66.0,23.5,41.0,78.0,201.0,28.0,87.5,2022,8,12,23,2.55,228.0
10.399999999999977,2986.06,10.399999999999977,7.358,2,50.4068797,-84.4619266,7.358,2022-08-12 23:18:22,24.0,,41.0,2.42,19.0,68.0,66.0,20.5,42.0,69.0,158.0,25.5,81.5,2022,8,12,23,2.55,228.0
10.399999999999977,2993.37,10.399999999999977,7.087,2,50.4069328,-84.4618515,7.087,2022-08-12 23:18:23,24.0,,41.0,1.99,19.0,45.0,66.0,17.5,45.0,60.5,114.0,23.0,75.5,2022,8,12,23,2.55,228.0
10.199999999999989,3000.5,10.199999999999989,7.159,2,50.4069799,-84.4617699,7.159,2022-08-12 23:18:24,24.0,,41.0,1.57,19.0,22.0,66.0,17.5,48.0,61.0,71.0,20.5,75.5,2022,8,12,23,2.55,228.0
10.199999999999989,3008.01,10.199999999999989,7.343,2,50.4070344,-84.46169,7.343,2022-08-12 23:18:25,25.0,,41.0,0.3,19.0,0.0,66.0,18.0,50.0,61.0,0.0,18.5,75.0,2022,8,12,23,2.55,228.0
10.0,3015.45,10.0,7.439,2,50.4070897,-84.4616157,7.439,2022-08-12 23:18:26,25.0,,41.0,0.0,19.0,0.0,66.0,18.0,53.0,61.5,0.0,16.0,75.0,2022,8,12,23,2.55,228.0
9.800000000000011,3023.18,9.800000000000011,7.749,2,50.407149,-84.4615322,7.749,2022-08-12 23:18:27,25.0,,41.0,0.0,19.0,0.0,66.0,18.5,56.0,61.5,0.0,13.5,75.0,2022,8,12,23,2.55,228.0
9.399999999999977,3031.16,9.399999999999977,7.982,2,50.4072042,-84.461449,7.982,2022-08-12 23:18:28,25.0,,41.0,-0.53,19.0,0.0,66.0,18.5,58.0,62.0,0.0,11.5,74.5,2022,8,12,23,2.55,228.0
9.199999999999989,3039.61,9.199999999999989,8.427,2,50.4072629,-84.4613532,8.427,2022-08-12 23:18:29,25.0,,41.0,-1.25,19.0,0.0,66.0,18.5,61.0,62.0,0.0,9.0,74.5,2022,8,12,23,2.55,228.0
8.800000000000011,3048.52,8.800000000000011,8.905,2,50.4073123,-84.461243,8.905,2022-08-12 23:18:30,25.0,,42.0,-1.82,19.0,0.0,66.0,19.0,64.0,62.5,0.0,7.0,74.0,2022,8,12,23,2.55,228.0
8.399999999999977,3057.17,8.399999999999977,8.638,2,50.4073405,-84.4611237,8.638,2022-08-12 23:18:31,25.0,,42.0,-2.23,19.0,0.0,66.0,19.0,66.0,62.5,0.0,4.5,74.0,2022,8,12,23,2.55,228.0
8.199999999999989,3065.61,8.199999999999989,8.659,2,50.4073531,-84.4610035,8.659,2022-08-12 23:18:32,25.0,,42.0,-2.54,19.0,90.0,66.0,19.5,69.0,63.0,27.0,2.0,74.0,2022,8,12,23,2.55,228.0
7.800000000000011,3074.38,7.800000000000011,8.795,2,50.4073593,-84.4608761,8.795,2022-08-12 23:18:33,25.0,,42.0,-2.71,19.0,96.0,66.0,19.5,67.0,63.0,87.0,1.0,73.5,2022,8,12,23,2.55,228.0
7.600000000000023,3083.47,7.600000000000023,9.01,2,50.4073538,-84.4607467,9.01,2022-08-12 23:18:34,25.0,,43.0,-2.84,19.0,100.0,66.0,19.0,55.0,64.0,134.0,18.0,73.5,2022,8,12,23,2.55,228.0
7.399999999999977,3092.44,7.399999999999977,8.996,2,50.4073439,-84.4606141,8.996,2022-08-12 23:18:35,25.0,,43.0,-2.93,19.0,101.0,66.0,19.0,43.0,64.5,205.0,22.0,76.0,2022,8,12,23,2.55,228.0
7.199999999999989,3101.2,7.199999999999989,8.928,2,50.4073306,-84.4604897,8.928,2022-08-12 23:18:36,25.0,,44.0,-2.93,19.0,101.0,66.0,19.5,44.0,65.0,200.0,22.5,79.0,2022,8,12,23,2.55,228.0
7.0,3110.44,7.0,8.612,2,50.4073183,-84.4603574,8.612,2022-08-12 23:18:37,25.0,,44.0,-2.85,19.0,99.0,67.0,18.5,43.0,63.5,182.0,22.5,79.0,2022,8,12,23,2.55,228.0
7.0,3119.48,7.0,8.844,2,50.4073128,-84.4602293,8.844,2022-08-12 23:18:38,25.0,,44.0,-2.71,19.0,98.0,67.0,15.5,38.0,57.5,175.0,21.5,74.0,2022,8,12,23,2.55,228.0
7.0,3128.51,7.0,8.87,2,50.4073027,-84.4601023,8.87,2022-08-12 23:18:39,25.0,,44.0,-2.5,19.0,98.0,67.0,15.0,36.0,53.0,166.0,24.0,79.5,2022,8,12,23,2.55,228.0
6.800000000000011,3137.3,6.800000000000011,8.726,2,50.4072892,-84.4599761,8.726,2022-08-12 23:18:40,25.0,,44.0,-2.18,19.0,94.0,67.0,14.5,35.0,51.5,144.0,22.0,72.5,2022,8,12,23,2.55,228.0
6.600000000000023,3146.42,6.600000000000023,9.084,2,50.4072764,-84.4598451,9.084,2022-08-12 23:18:41,25.0,,44.0,-1.88,19.0,91.0,67.0,15.0,36.0,52.5,140.0,19.5,66.0,2022,8,12,23,2.55,228.0
6.399999999999977,3155.65,6.399999999999977,8.831,2,50.4072664,-84.4597118,8.831,2022-08-12 23:18:42,25.0,,44.0,-1.61,19.0,92.0,67.0,17.0,41.0,57.5,147.0,20.0,67.0,2022,8,12,23,2.55,228.0
6.199999999999989,3164.53,6.199999999999989,8.962,2,50.4072504,-84.4595869,8.962,2022-08-12 23:18:43,25.0,,45.0,-1.45,19.0,94.0,68.0,18.5,45.0,62.5,159.0,20.0,68.5,2022,8,12,23,2.55,228.0
5.800000000000011,3173.91,5.800000000000011,8.839,2,50.4072186,-84.4594584,8.839,2022-08-12 23:18:44,25.0,,45.0,-1.41,19.0,95.0,68.0,20.5,44.0,67.5,184.0,20.0,70.0,2022,8,12,23,2.55,228.0
5.600000000000023,3182.88,5.600000000000023,8.77,2,50.4071707,-84.4593448,8.77,2022-08-12 23:18:45,25.0,,45.0,-1.5,19.0,96.0,68.0,22.0,45.0,72.5,186.0,20.5,71.0,2022,8,12,23,2.55,228.0
5.399999999999977,3191.98,5.399999999999977,8.994,2,50.4071084,-84.4592461,8.994,2022-08-12 23:18:46,25.0,,45.0,-1.67,19.0,96.0,68.0,23.0,46.0,76.5,201.0,21.5,75.5,2022,8,12,23,2.55,228.0
5.199999999999989,3201.43,5.199999999999989,9.229,2,50.4070326,-84.4591569,9.229,2022-08-12 23:18:47,25.0,,45.0,-1.85,19.0,96.0,68.0,21.0,43.0,76.5,228.0,25.0,85.5,2022,8,12,23,2.55,228.0
5.0,3210.84,5.0,9.413,2,50.4069461,-84.4590812,9.413,2022-08-12 23:18:48,25.0,,46.0,-1.98,19.0,97.0,69.0,19.0,32.0,65.0,239.0,25.5,88.5,2022,8,12,23,2.55,228.0
4.800000000000011,3220.47,4.800000000000011,9.145,2,50.406851,-84.4590298,9.145,2022-08-12 23:18:49,25.0,,46.0,-2.1,19.0,99.0,69.0,18.5,41.0,62.5,190.0,24.5,85.0,2022,8,12,23,2.55,228.0
