timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,left_right_balance,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-07-07 00:03:08,,0.0,18.0,29.5,94.0,0.0,5.0,17.0,649.62,9.444,3.0,50.5177938,-84.8005302,9.444,42.0,23.0,10.0,2.0,2.0,10.0,-0.9,2022,7,7,0,3.18,257.0
2022-07-07 00:03:09,,25.0,18.0,30.0,95.5,38.0,1.5,6.5,657.36,8.108,3.0,50.5177882,-84.8004198,8.108,42.0,23.0,9.800000000000011,2.0,2.0,9.800000000000011,-1.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:10,,78.0,18.0,27.5,95.0,132.0,4.5,18.0,664.78,7.41,3.0,50.5178132,-84.8003214,7.41,43.0,23.0,9.800000000000011,2.0,2.0,9.800000000000011,-1.1,2022,7,7,0,3.18,257.0
2022-07-07 00:03:11,,84.0,19.0,22.5,91.0,218.0,15.5,57.5,672.1,7.333,3.0,50.5178581,-84.8002359,7.333,44.0,23.0,9.600000000000023,2.0,2.0,9.600000000000023,-1.18,2022,7,7,0,3.18,257.0
2022-07-07 00:03:12,,84.0,19.0,24.0,84.0,255.0,23.0,87.0,679.75,7.537,3.0,50.5179088,-84.8001483,7.537,45.0,23.0,9.600000000000023,2.0,3.0,9.600000000000023,-1.2,2022,7,7,0,3.18,257.0
2022-07-07 00:03:13,,84.0,19.0,23.0,77.0,206.0,24.5,85.0,687.09,7.398,3.0,50.5179566,-84.8000664,7.398,46.0,23.0,9.600000000000023,2.0,3.0,9.600000000000023,-1.16,2022,7,7,0,3.18,257.0
2022-07-07 00:03:14,,85.0,19.0,23.0,77.5,201.0,22.5,79.5,694.24,7.259,3.0,50.5180039,-84.7999853,7.259,47.0,23.0,9.600000000000023,2.0,3.0,9.600000000000023,-1.06,2022,7,7,0,3.18,257.0
2022-07-07 00:03:15,,85.0,20.0,23.0,79.0,200.0,20.5,76.0,701.81,7.483,3.0,50.5180544,-84.7998982,7.483,49.0,23.0,9.600000000000023,2.0,3.0,9.600000000000023,-0.14,2022,7,7,0,3.18,257.0
2022-07-07 00:03:16,,86.0,20.0,22.5,77.5,199.0,20.0,75.5,709.47,7.652,3.0,50.5181065,-84.7998119,7.652,51.0,23.0,9.600000000000023,2.0,3.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:17,,87.0,20.0,21.0,80.0,195.0,20.0,75.5,716.91,7.543,3.0,50.5181603,-84.7997312,7.543,55.0,23.0,9.600000000000023,2.0,3.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:18,,78.0,20.0,21.0,75.0,181.0,21.0,75.5,724.4,7.451,3.0,50.5182153,-84.7996531,7.451,53.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:19,,64.0,20.0,19.5,70.5,162.0,21.0,74.5,731.75,7.405,3.0,50.5182692,-84.799577,7.405,51.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:20,,49.0,20.0,16.5,67.0,142.0,20.0,73.0,738.86,7.298,3.0,50.5183224,-84.7995013,7.298,49.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:21,,35.0,20.0,14.0,63.5,122.0,19.0,71.5,745.76,7.09,3.0,50.5183751,-84.7994323,7.09,48.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:22,,71.0,21.0,11.5,59.5,114.0,18.0,70.0,752.57,6.793,3.0,50.5184301,-84.7993676,6.793,49.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:23,,82.0,21.0,22.0,81.5,127.0,18.0,70.0,759.17,6.563,3.0,50.5184832,-84.7993036,6.563,49.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:24,,81.0,21.0,22.0,81.0,152.0,19.0,67.0,765.44,6.321,3.0,50.5185308,-84.7992399,6.321,49.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:25,,81.0,21.0,20.0,76.0,152.0,19.5,65.5,771.95,6.434,3.0,50.518584,-84.799175,6.434,50.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:26,,81.0,21.0,22.0,80.0,157.0,20.0,67.5,778.42,6.497,3.0,50.5186365,-84.7991111,6.497,50.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:27,,81.0,21.0,23.5,83.5,162.0,20.0,69.5,784.73,6.373,3.0,50.5186842,-84.7990477,6.373,50.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:28,,82.0,22.0,25.0,87.5,192.0,20.5,71.5,790.79,6.188,3.0,50.5187296,-84.7989885,6.188,51.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:29,,83.0,22.0,24.0,85.5,197.0,20.5,74.0,796.68,6.153,3.0,50.5187767,-84.7989302,6.153,51.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:30,,84.0,22.0,21.0,77.0,185.0,20.5,77.0,802.83,6.229,3.0,50.5188249,-84.7988662,6.229,52.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:31,,85.0,22.0,20.5,73.5,182.0,22.0,78.5,809.33,6.601,3.0,50.5188733,-84.7988016,6.601,51.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:32,,70.0,22.0,20.0,69.5,148.0,23.0,80.0,815.83,6.793,3.0,50.5189237,-84.79874,6.793,43.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:33,,47.0,22.0,20.0,69.0,102.0,23.0,79.5,822.37,6.532,3.0,50.5189743,-84.7986761,6.532,44.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:34,,24.0,22.0,20.0,69.5,56.0,23.0,78.5,828.69,6.32,3.0,50.5190212,-84.7986105,6.32,44.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:35,,1.0,22.0,20.0,70.0,0.0,22.5,77.0,834.75,6.001,3.0,50.5190667,-84.7985467,6.001,45.0,23.0,9.399999999999977,2.0,3.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:36,,0.0,22.0,20.0,71.0,0.0,22.0,75.5,840.53,5.623,3.0,50.5191072,-84.7984841,5.623,46.0,23.0,9.199999999999989,2.0,3.0,9.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:37,,0.0,22.0,20.0,71.5,0.0,22.0,74.5,846.03,5.503,3.0,50.5191448,-84.7984219,5.503,46.0,23.0,9.199999999999989,2.0,3.0,9.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:38,,0.0,22.0,20.0,72.0,0.0,21.5,73.0,851.93,5.771,3.0,50.5191887,-84.7983569,5.771,47.0,23.0,9.199999999999989,2.0,3.0,9.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:39,,0.0,22.0,20.0,72.5,0.0,21.0,71.5,857.95,5.677,3.0,50.5192353,-84.7982961,5.677,48.0,23.0,9.0,2.0,3.0,9.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:40,,0.0,22.0,20.5,73.5,0.0,20.5,70.5,863.55,5.053,3.0,50.5192802,-84.7982422,5.053,48.0,23.0,9.0,2.0,3.0,9.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:41,,0.0,22.0,20.5,74.0,0.0,20.5,69.0,868.68,4.114,3.0,50.5193213,-84.798192,4.114,49.0,23.0,8.800000000000011,2.0,3.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:42,,0.0,22.0,20.5,74.5,0.0,20.0,68.0,873.19,3.592,3.0,50.5193575,-84.7981511,3.592,50.0,23.0,8.800000000000011,2.0,3.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:43,,0.0,22.0,20.5,75.0,0.0,19.5,66.5,877.5,3.521,3.0,50.519392,-84.79811,3.521,50.0,23.0,8.800000000000011,2.0,3.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:44,,0.0,22.0,20.5,76.0,0.0,19.5,65.0,881.79,3.59,3.0,50.5194239,-84.7980644,3.59,51.0,23.0,8.600000000000023,2.0,3.0,8.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:45,,0.0,22.0,20.5,76.5,0.0,19.0,64.0,886.08,3.934,3.0,50.5194577,-84.7980236,3.934,52.0,23.0,8.399999999999977,2.0,3.0,8.399999999999977,-1.39,2022,7,7,0,3.18,257.0
2022-07-07 00:03:46,,17.0,22.0,20.5,77.0,37.0,18.5,62.5,890.81,4.608,3.0,50.5194993,-84.797982,4.608,52.0,23.0,8.399999999999977,2.0,3.0,8.399999999999977,-1.91,2022,7,7,0,3.18,257.0
2022-07-07 00:03:47,,56.0,22.0,20.5,77.5,96.0,18.0,61.0,896.06,5.108,3.0,50.5195475,-84.7979451,5.108,53.0,23.0,8.199999999999989,2.0,3.0,8.199999999999989,-2.27,2022,7,7,0,3.18,257.0
2022-07-07 00:03:48,,62.0,23.0,21.0,79.0,174.0,18.0,65.0,901.4,5.301,3.0,50.5195963,-84.7979098,5.301,54.0,23.0,8.199999999999989,2.0,4.0,8.199999999999989,-2.43,2022,7,7,0,3.18,257.0
2022-07-07 00:03:49,,66.0,23.0,21.5,80.5,263.0,17.5,72.0,906.94,5.431,3.0,50.5196454,-84.797861,5.431,54.0,23.0,8.199999999999989,2.0,4.0,8.199999999999989,-2.3,2022,7,7,0,3.18,257.0
2022-07-07 00:03:50,,60.0,23.0,21.5,79.5,263.0,18.0,72.0,912.85,5.595,3.0,50.5196937,-84.7978019,5.595,52.0,23.0,8.399999999999977,2.0,4.0,8.399999999999977,-1.93,2022,7,7,0,3.18,257.0
2022-07-07 00:03:51,,61.0,23.0,22.0,79.0,194.0,19.0,72.0,918.93,5.876,3.0,50.5197378,-84.7977371,5.876,51.0,23.0,8.600000000000023,2.0,4.0,8.600000000000023,-0.27,2022,7,7,0,3.18,257.0
2022-07-07 00:03:52,,67.0,23.0,22.0,78.0,167.0,19.5,72.0,925.28,6.196,3.0,50.5197839,-84.7976723,6.196,50.0,23.0,8.600000000000023,2.0,4.0,8.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:53,,72.0,24.0,22.5,77.5,162.0,20.0,72.0,931.41,6.213,3.0,50.5198312,-84.7976094,6.213,47.0,23.0,8.800000000000011,2.0,4.0,8.800000000000011,0.2,2022,7,7,0,3.18,257.0
2022-07-07 00:03:54,,72.0,24.0,23.0,77.5,158.0,21.0,73.0,937.41,6.055,3.0,50.5198765,-84.7975459,6.055,48.0,23.0,8.600000000000023,2.0,4.0,8.600000000000023,0.66,2022,7,7,0,3.18,257.0
2022-07-07 00:03:55,,72.0,24.0,24.5,79.0,156.0,22.5,77.0,943.48,6.024,3.0,50.5199226,-84.7974858,6.024,52.0,23.0,8.600000000000023,3.0,4.0,8.600000000000023,0.89,2022,7,7,0,3.18,257.0
2022-07-07 00:03:56,,73.0,24.0,25.0,84.5,155.0,21.5,74.0,950.05,6.418,3.0,50.5199769,-84.797427,6.418,54.0,23.0,8.600000000000023,3.0,4.0,8.600000000000023,0.97,2022,7,7,0,3.18,257.0
2022-07-07 00:03:57,,73.0,24.0,25.0,85.5,161.0,22.5,76.5,956.88,6.718,3.0,50.5200355,-84.797364,6.718,53.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.14,2022,7,7,0,3.18,257.0
2022-07-07 00:03:58,,74.0,24.0,25.5,85.0,167.0,24.0,81.5,963.29,6.522,3.0,50.5200881,-84.7973001,6.522,51.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:03:59,,74.0,25.0,25.5,84.5,171.0,25.0,84.5,969.33,6.18,3.0,50.5201363,-84.7972448,6.18,48.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:00,,73.0,25.0,24.5,83.5,173.0,23.5,80.0,975.07,5.843,3.0,50.5201816,-84.7971907,5.843,46.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:01,,63.0,25.0,23.5,82.5,156.0,21.5,75.5,981.07,6.001,3.0,50.5202268,-84.7971274,6.001,47.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:02,,42.0,25.0,23.5,82.0,120.0,19.5,68.5,987.16,6.059,3.0,50.5202749,-84.7970676,6.059,47.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:03,,21.0,25.0,24.0,82.5,83.0,17.0,60.0,992.77,5.731,3.0,50.5203204,-84.7970132,5.731,48.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:04,,0.0,25.0,24.5,82.5,0.0,14.5,52.0,998.02,5.415,3.0,50.5203609,-84.7969592,5.415,49.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:05,,0.0,25.0,25.0,82.5,0.0,12.5,43.5,1003.01,5.096,3.0,50.5203997,-84.7969088,5.096,49.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:06,,0.0,25.0,25.5,83.0,0.0,10.0,35.5,1007.56,4.704,3.0,50.5204358,-84.7968638,4.704,50.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:07,,0.0,25.0,26.0,83.0,0.0,7.5,27.0,1012.33,4.725,3.0,50.5204746,-84.7968179,4.725,50.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:08,,0.0,25.0,26.5,83.0,0.0,5.5,18.5,1017.18,4.788,3.0,50.5205117,-84.7967719,4.788,51.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:09,,9.0,25.0,27.5,83.5,2.0,3.0,10.5,1021.97,4.811,3.0,50.5205479,-84.7967264,4.811,52.0,23.0,8.600000000000023,3.0,4.0,8.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:10,,40.0,25.0,28.0,83.5,5.0,0.5,2.0,1027.05,5.012,3.0,50.5205866,-84.7966765,5.012,52.0,23.0,8.600000000000023,3.0,4.0,8.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:11,,61.0,25.0,23.5,81.5,178.0,7.5,30.0,1032.45,5.286,3.0,50.5206273,-84.796622,5.286,53.0,23.0,8.600000000000023,3.0,4.0,8.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:12,,61.0,25.0,21.5,80.5,235.0,14.0,58.5,1038.19,5.643,3.0,50.5206725,-84.7965635,5.643,55.0,23.0,8.600000000000023,3.0,4.0,8.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:13,,50.0,26.0,23.5,80.5,239.0,15.5,67.5,1044.21,5.989,3.0,50.5207219,-84.7965045,5.989,55.0,23.0,8.600000000000023,3.0,4.0,8.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:14,,38.0,26.0,23.0,77.5,242.0,13.0,58.0,1050.18,5.942,3.0,50.5207685,-84.7964449,5.942,54.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:15,,25.0,26.0,23.0,74.5,246.0,10.5,48.0,1055.81,5.748,3.0,50.5208088,-84.7963819,5.748,53.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:16,,37.0,26.0,22.5,71.0,113.0,8.0,38.5,1061.63,5.826,3.0,50.5208519,-84.7963228,5.826,51.0,23.0,8.800000000000011,3.0,4.0,8.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:17,,65.0,26.0,24.0,80.0,121.0,7.0,32.0,1067.43,5.694,3.0,50.5208958,-84.7962628,5.694,50.0,23.0,9.0,3.0,4.0,9.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:18,,68.0,26.0,26.0,96.5,164.0,9.0,36.0,1073.69,6.068,3.0,50.5209461,-84.7961985,6.068,48.0,23.0,9.0,3.0,4.0,9.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:19,,72.0,27.0,26.5,96.0,222.0,17.5,62.5,1080.43,6.576,3.0,50.5209988,-84.7961345,6.576,45.0,23.0,9.0,3.0,4.0,9.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:20,,76.0,27.0,27.0,95.5,254.0,26.0,89.0,1087.38,6.907,3.0,50.5210505,-84.7960627,6.907,43.0,23.0,9.0,3.0,4.0,9.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:21,,79.0,27.0,29.0,96.5,305.0,27.5,93.0,1094.43,7.032,3.0,50.5211045,-84.7959902,7.032,49.0,23.0,9.199999999999989,3.0,4.0,9.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:22,,82.0,27.0,29.5,94.0,328.0,28.0,92.0,1101.29,6.887,3.0,50.5211596,-84.7959259,6.887,49.0,23.0,9.199999999999989,3.0,4.0,9.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:23,,85.0,28.0,27.0,88.0,333.0,28.0,91.0,1109.17,7.653,3.0,50.5211946,-84.7958278,7.653,48.0,23.0,9.399999999999977,3.0,4.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:24,,85.0,28.0,23.5,81.0,318.0,24.0,85.5,1117.52,8.152,3.0,50.5212314,-84.7957264,8.152,49.0,23.0,9.399999999999977,3.0,4.0,9.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:25,,85.0,28.0,20.0,78.0,252.0,24.0,85.5,1125.06,7.764,3.0,50.5212943,-84.7956595,7.764,50.0,23.0,9.600000000000023,3.0,4.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:26,,86.0,29.0,20.0,78.5,226.0,24.0,84.5,1132.51,7.536,3.0,50.5213561,-84.7955906,7.536,51.0,23.0,9.600000000000023,3.0,4.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:27,,87.0,29.0,22.0,80.5,212.0,24.5,83.5,1139.64,7.177,3.0,50.5214163,-84.7955257,7.177,50.0,23.0,9.600000000000023,3.0,4.0,9.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:28,,87.0,29.0,23.5,82.0,210.0,24.5,82.5,1146.37,6.874,3.0,50.521473,-84.7954667,6.874,49.0,23.0,9.800000000000011,3.0,4.0,9.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:29,,87.0,29.0,25.0,83.5,207.0,25.0,81.5,1153.35,6.919,3.0,50.5215325,-84.7954072,6.919,48.0,23.0,9.800000000000011,3.0,4.0,9.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:30,,87.0,29.0,22.5,75.5,195.0,21.0,74.0,1160.19,6.864,3.0,50.5215913,-84.7953442,6.864,50.0,23.0,9.800000000000011,3.0,4.0,9.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:31,,86.0,29.0,17.5,64.0,145.0,20.0,72.0,1166.76,6.595,3.0,50.5216441,-84.79528,6.595,52.0,23.0,10.0,3.0,4.0,10.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:32,,86.0,30.0,17.5,65.0,132.0,19.5,71.5,1173.64,6.805,3.0,50.5216969,-84.7952112,6.805,54.0,23.0,10.0,3.0,4.0,10.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:33,,85.0,30.0,21.5,77.5,134.0,19.0,70.5,1180.49,6.846,3.0,50.5217493,-84.7951428,6.846,56.0,23.0,10.0,3.0,4.0,10.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:34,,85.0,30.0,26.0,89.5,151.0,18.5,69.5,1187.51,7.036,3.0,50.5218069,-84.795076,7.036,55.0,23.0,10.0,3.0,4.0,10.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:35,,84.0,30.0,23.5,81.5,166.0,18.5,70.0,1195.1,7.626,3.0,50.5218709,-84.7950057,7.626,48.0,23.0,10.199999999999989,3.0,4.0,10.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:36,,83.0,30.0,21.5,73.5,153.0,19.0,70.5,1202.83,7.67,3.0,50.5219355,-84.7949359,7.67,50.0,23.0,10.199999999999989,3.0,4.0,10.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:37,,82.0,30.0,20.5,70.0,161.0,19.0,70.5,1210.1,7.189,3.0,50.5219992,-84.7948744,7.189,49.0,23.0,10.399999999999977,3.0,4.0,10.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:38,,81.0,31.0,21.0,70.5,184.0,19.5,70.5,1216.31,6.502,3.0,50.5220536,-84.7948202,6.502,49.0,23.0,10.399999999999977,3.0,4.0,10.399999999999977,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:39,,81.0,31.0,21.5,71.0,185.0,20.0,71.0,1222.69,6.41,3.0,50.5221074,-84.7947619,6.41,52.0,23.0,10.600000000000023,3.0,4.0,10.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:40,,80.0,31.0,22.0,71.5,186.0,20.0,71.0,1229.84,6.871,3.0,50.5221674,-84.7947017,6.871,64.0,23.0,10.600000000000023,3.0,4.0,10.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:41,,81.0,31.0,22.5,72.0,208.0,20.5,71.0,1236.82,7.009,3.0,50.5222288,-84.7946469,7.009,56.0,23.0,10.600000000000023,3.0,4.0,10.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:42,,82.0,31.0,22.5,72.5,236.0,21.0,71.0,1243.51,6.774,3.0,50.5222836,-84.7945841,6.774,41.0,23.0,10.600000000000023,3.0,4.0,10.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:43,,83.0,32.0,23.0,73.0,245.0,21.0,71.5,1250.7,7.057,3.0,50.5223402,-84.7945109,7.057,35.0,23.0,10.600000000000023,3.0,4.0,10.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:44,,72.0,32.0,23.5,73.5,244.0,21.5,71.5,1258.17,7.387,3.0,50.5224042,-84.7944466,7.387,38.0,23.0,10.600000000000023,3.0,4.0,10.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:45,,58.0,32.0,25.0,81.0,243.0,22.0,71.5,1264.65,6.693,3.0,50.522457,-84.7943875,6.693,47.0,23.0,10.600000000000023,3.0,4.0,10.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:46,,56.0,32.0,26.5,90.0,180.0,22.5,72.0,1270.98,6.397,3.0,50.5225005,-84.794319,6.397,55.0,23.0,10.600000000000023,3.0,4.0,10.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:47,,81.0,33.0,28.5,96.5,232.0,23.5,74.5,1277.53,6.565,3.0,50.5225452,-84.7942471,6.565,55.0,23.0,10.600000000000023,3.0,4.0,10.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:48,,84.0,33.0,29.5,96.5,322.0,26.0,84.0,1284.26,6.762,3.0,50.5225964,-84.7941757,6.762,49.0,23.0,10.600000000000023,3.0,4.0,10.600000000000023,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:49,,86.0,33.0,31.0,96.5,343.0,28.0,93.0,1291.54,7.07,3.0,50.5226519,-84.7941018,7.07,50.0,23.0,10.800000000000011,3.0,4.0,10.800000000000011,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:50,,88.0,33.0,30.5,92.0,294.0,29.0,95.5,1299.05,7.395,3.0,50.5227115,-84.7940281,7.395,51.0,23.0,11.0,3.0,4.0,11.0,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:51,,90.0,34.0,27.5,91.0,286.0,28.5,93.5,1306.62,7.584,3.0,50.5227723,-84.7939562,7.584,52.0,23.0,11.199999999999989,3.0,4.0,11.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:52,,92.0,34.0,23.5,93.0,290.0,27.0,90.0,1314.43,7.738,3.0,50.5228337,-84.793879,7.738,52.0,23.0,11.199999999999989,3.0,4.0,11.199999999999989,0.0,2022,7,7,0,3.18,257.0
2022-07-07 00:04:53,,90.0,34.0,19.5,95.5,296.0,26.0,86.5,1322.55,8.035,3.0,50.5228976,-84.7937968,8.035,53.0,23.0,11.399999999999977,3.0,4.0,11.399999999999977,0.95,2022,7,7,0,3.18,257.0
2022-07-07 00:04:54,,92.0,35.0,22.5,94.0,355.0,26.5,90.0,1331.04,8.339,3.0,50.5229635,-84.7937105,8.339,51.0,23.0,11.600000000000023,3.0,4.0,11.600000000000023,1.29,2022,7,7,0,3.18,257.0
2022-07-07 00:04:55,,95.0,35.0,25.0,92.0,400.0,27.0,93.5,1339.9,8.683,3.0,50.523032,-84.7936236,8.683,50.0,23.0,11.600000000000023,3.0,4.0,11.600000000000023,1.5,2022,7,7,0,3.18,257.0
2022-07-07 00:04:56,,97.0,36.0,26.5,91.5,385.0,27.0,93.0,1348.72,8.812,3.0,50.5230996,-84.7935382,8.812,48.0,23.0,11.800000000000011,3.0,4.0,11.800000000000011,1.53,2022,7,7,0,3.18,257.0
2022-07-07 00:04:57,,99.0,36.0,26.0,91.0,326.0,27.0,89.0,1357.68,9.02,3.0,50.5231688,-84.7934445,9.02,47.0,23.0,11.800000000000011,4.0,4.0,11.800000000000011,1.44,2022,7,7,0,3.18,257.0
2022-07-07 00:04:58,,94.0,36.0,25.5,91.0,286.0,27.0,85.5,1367.05,9.283,3.0,50.5232403,-84.7933475,9.283,48.0,23.0,11.800000000000011,4.0,4.0,11.800000000000011,1.29,2022,7,7,0,3.18,257.0
2022-07-07 00:04:59,,93.0,36.0,26.5,92.0,277.0,25.5,89.0,1376.39,9.337,3.0,50.523313,-84.7932562,9.337,49.0,23.0,11.800000000000011,4.0,4.0,11.800000000000011,1.11,2022,7,7,0,3.18,257.0
