altitude,cadence,calories,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,timestamp,ascent,battery_soc,descent,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
55.60000000000002,62,23,965.86,55.60000000000002,10.114,2,50.5274047,-84.8136489,122,10.114,2023-03-16 22:11:17,3.0,,0.0,0.0,17.5,54.0,58.5,16.0,59.0,12.0,2023,3,16,22,4.9,51.0
55.200000000000045,38,23,975.74,55.200000000000045,10.009,2,50.5273056,-84.8136036,96,10.009,2023-03-16 22:11:18,3.0,,0.0,0.0,18.0,58.0,60.5,14.5,59.5,12.0,2023,3,16,22,4.9,51.0
55.0,14,23,986.03,55.0,10.126,2,50.5272004,-84.8135486,70,10.126,2023-03-16 22:11:19,3.0,,1.0,-1.81,18.0,63.0,62.0,13.0,60.0,12.0,2023,3,16,22,4.9,51.0
54.799999999999955,0,23,996.09,54.799999999999955,9.853,2,50.5271016,-84.8134946,0,9.853,2023-03-16 22:11:20,3.0,,1.0,-2.16,18.5,67.0,64.0,11.5,60.5,12.0,2023,3,16,22,4.9,51.0
54.799999999999955,0,23,1005.87,54.799999999999955,9.855,2,50.5270061,-84.8134401,0,9.855,2023-03-16 22:11:21,3.0,,1.0,-2.22,19.0,71.0,65.5,10.0,61.0,12.0,2023,3,16,22,4.9,51.0
54.60000000000002,0,23,1015.69,54.60000000000002,9.635,2,50.5269058,-84.8133856,0,9.635,2023-03-16 22:11:22,3.0,,2.0,-2.18,19.5,75.0,67.5,9.0,61.0,12.0,2023,3,16,22,4.9,51.0
54.60000000000002,0,23,1025.21,54.60000000000002,9.377,2,50.5268093,-84.8133395,0,9.377,2023-03-16 22:11:23,3.0,,2.0,-2.04,19.5,79.0,69.0,7.5,61.5,12.0,2023,3,16,22,4.9,51.0
54.39999999999998,0,23,1033.78,54.39999999999998,7.838,2,50.5267235,-84.8132948,0,7.838,2023-03-16 22:11:24,3.0,,2.0,-1.84,20.0,83.0,71.0,6.0,62.0,12.0,2023,3,16,22,4.9,51.0
54.39999999999998,0,23,1040.61,54.39999999999998,6.489,2,50.5266527,-84.813268,0,6.489,2023-03-16 22:11:25,3.0,,2.0,-1.54,20.5,87.0,72.5,4.5,62.5,12.0,2023,3,16,22,4.9,51.0
54.39999999999998,0,23,1045.76,54.39999999999998,4.807,2,50.5266033,-84.8132411,0,4.807,2023-03-16 22:11:26,3.0,,2.0,-1.24,20.5,91.0,74.5,3.5,63.0,12.0,2023,3,16,22,4.9,51.0
54.39999999999998,0,23,1047.75,54.39999999999998,2.208,2,50.5265851,-84.8132324,0,2.208,2023-03-16 22:11:27,3.0,,2.0,-1.02,21.0,95.0,76.0,2.0,63.5,12.0,2023,3,16,22,4.9,51.0
54.39999999999998,23,23,1049.4,54.39999999999998,1.616,2,50.5265671,-84.8132324,4,1.616,2023-03-16 22:11:28,3.0,,2.0,-0.12,21.5,100.0,78.0,0.5,63.5,12.0,2023,3,16,22,4.9,51.0
54.39999999999998,23,23,1050.69,54.39999999999998,1.207,2,50.5265536,-84.8132324,11,1.207,2023-03-16 22:11:29,3.0,,2.0,0.0,20.5,89.0,76.5,3.0,64.0,12.0,2023,3,16,22,4.9,51.0
54.39999999999998,22,23,1051.51,54.39999999999998,0.884,2,50.5265446,-84.8132329,17,0.884,2023-03-16 22:11:30,3.0,,2.0,0.0,19.5,76.0,73.0,8.0,64.5,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,86,23,1051.91,54.200000000000045,2.503,2,50.5265362,-84.8132483,319,2.503,2023-03-16 22:11:54,3.0,,2.0,0.0,26.0,61.0,96.5,28.0,91.5,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,96,23,1061.38,54.200000000000045,5.394,2,50.5264397,-84.8131957,320,5.394,2023-03-16 22:11:55,3.0,,2.0,0.0,26.0,63.0,95.5,27.0,90.0,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,93,24,1067.91,54.200000000000045,5.946,2,50.5263783,-84.8131581,300,5.946,2023-03-16 22:11:56,3.0,,2.0,0.0,26.0,63.0,94.5,26.0,88.5,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,90,24,1074.84,54.200000000000045,6.667,2,50.5263093,-84.813121,314,6.667,2023-03-16 22:11:57,3.0,,2.0,0.0,26.0,60.0,94.0,25.5,87.5,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,88,24,1082.12,54.200000000000045,6.71,2,50.5262364,-84.8130754,323,6.71,2023-03-16 22:11:58,3.0,,2.0,0.0,26.5,57.0,93.0,24.5,86.0,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,91,25,1089.54,54.200000000000045,7.114,2,50.5261633,-84.8130298,298,7.114,2023-03-16 22:11:59,3.0,,2.0,0.0,26.5,55.0,92.0,23.5,84.5,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,93,25,1098.62,54.200000000000045,7.658,2,50.5260775,-84.8129761,275,7.658,2023-03-16 22:12:00,3.0,,2.0,0.0,26.5,53.0,91.0,22.5,83.0,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,96,25,1106.5,54.200000000000045,7.62,2,50.5259958,-84.8129397,275,7.62,2023-03-16 22:12:01,3.0,,2.0,0.0,26.5,47.0,90.0,21.5,82.0,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,98,26,1114.27,54.200000000000045,7.416,2,50.525918,-84.8129022,309,7.416,2023-03-16 22:12:02,3.0,,2.0,0.0,26.5,45.0,89.0,21.0,81.0,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,99,26,1121.61,54.200000000000045,6.983,3,50.5258458,-84.812848,300,6.983,2023-03-16 22:12:03,3.0,,2.0,0.0,26.5,42.0,86.0,21.5,81.5,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,99,26,1128.17,54.200000000000045,6.501,3,50.5257869,-84.8128031,277,6.501,2023-03-16 22:12:04,3.0,,2.0,0.0,24.0,39.0,76.5,23.5,86.0,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,95,26,1134.27,54.200000000000045,5.711,3,50.5257279,-84.8127671,224,5.711,2023-03-16 22:12:05,3.0,,2.0,0.0,22.0,36.0,73.0,24.0,81.0,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,92,26,1139.99,54.200000000000045,5.487,3,50.5256686,-84.8127398,187,5.487,2023-03-16 22:12:06,3.0,,2.0,0.0,19.5,42.0,70.0,24.5,76.0,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,94,27,1145.89,54.200000000000045,5.567,3,50.5256102,-84.8127125,253,5.567,2023-03-16 22:12:07,3.0,,2.0,0.0,22.5,48.0,77.5,26.0,81.5,12.0,2023,3,16,22,4.9,51.0
54.200000000000045,95,27,1151.94,54.200000000000045,5.671,3,50.5255504,-84.8126756,313,5.671,2023-03-16 22:12:08,3.0,,2.0,0.0,29.5,52.0,94.0,29.0,96.5,12.0,2023,3,16,22,4.9,51.0
54.39999999999998,96,27,1157.7,54.39999999999998,5.053,3,50.5254966,-84.8126387,344,5.053,2023-03-16 22:12:09,3.0,,2.0,0.0,28.0,53.0,87.0,30.0,96.0,12.0,2023,3,16,22,4.9,51.0
54.39999999999998,96,28,1162.02,54.39999999999998,4.71,3,50.5254649,-84.8125936,305,4.71,2023-03-16 22:12:10,3.0,,2.0,0.0,28.0,53.0,87.0,29.5,93.5,12.0,2023,3,16,22,4.9,51.0
54.60000000000002,96,28,1166.5,54.60000000000002,4.535,3,50.5254276,-84.8125479,268,4.535,2023-03-16 22:12:11,3.0,,2.0,0.0,27.5,54.0,87.5,28.5,91.0,12.0,2023,3,16,22,4.9,51.0
54.799999999999955,96,28,1172.18,54.799999999999955,5.406,3,50.5253731,-84.8125028,253,5.406,2023-03-16 22:12:12,3.0,,2.0,0.0,27.5,52.0,87.5,28.0,88.5,12.0,2023,3,16,22,4.9,51.0
54.799999999999955,95,28,1178.32,54.799999999999955,5.942,3,50.5253174,-84.8124655,253,5.942,2023-03-16 22:12:13,3.0,,2.0,0.0,27.5,50.0,88.0,27.5,86.5,12.0,2023,3,16,22,4.9,51.0
55.0,94,29,1186.5,55.0,7.613,3,50.52524,-84.8124109,272,7.613,2023-03-16 22:12:14,3.0,,2.0,0.0,27.5,48.0,88.5,26.5,84.0,12.0,2023,3,16,22,4.9,51.0
55.200000000000045,93,29,1194.77,55.200000000000045,8.114,3,50.5251613,-84.8123567,257,8.114,2023-03-16 22:12:15,3.0,,2.0,0.0,27.0,48.0,89.0,26.0,81.5,12.0,2023,3,16,22,4.9,51.0
55.39999999999998,90,29,1205.17,55.39999999999998,9.829,3,50.5250522,-84.8123116,225,9.829,2023-03-16 22:12:16,3.0,,2.0,0.0,27.0,48.0,89.5,25.5,79.0,11.0,2023,3,16,22,4.9,51.0
55.60000000000002,86,29,1216.05,55.60000000000002,10.614,3,50.5249386,-84.8122748,219,10.614,2023-03-16 22:12:17,3.0,,2.0,0.0,26.0,48.0,89.0,24.0,78.5,11.0,2023,3,16,22,4.9,51.0
55.60000000000002,93,30,1226.06,55.60000000000002,10.183,3,50.524835,-84.8122297,300,10.183,2023-03-16 22:12:18,3.0,,2.0,0.0,24.5,49.0,89.0,21.5,81.5,11.0,2023,3,16,22,4.9,51.0
55.799999999999955,95,30,1236.32,55.799999999999955,10.203,3,50.5247333,-84.8121837,332,10.203,2023-03-16 22:12:19,3.0,,2.0,0.0,28.5,51.0,95.5,22.5,84.5,11.0,2023,3,16,22,4.9,51.0
55.799999999999955,95,30,1246.7,55.799999999999955,10.36,3,50.5246245,-84.8121383,256,10.36,2023-03-16 22:12:20,3.0,,3.0,1.37,19.5,49.0,64.0,29.5,94.5,11.0,2023,3,16,22,4.9,51.0
56.0,94,31,1257.51,56.0,10.711,3,50.5245154,-84.8120932,190,10.711,2023-03-16 22:12:21,3.0,,3.0,1.37,24.5,47.0,77.5,22.5,75.0,11.0,2023,3,16,22,4.9,51.0
56.0,96,31,1267.78,56.0,10.371,3,50.5244068,-84.8120573,279,10.371,2023-03-16 22:12:22,3.0,,3.0,1.12,31.0,48.0,95.0,21.0,71.5,11.0,2023,3,16,22,4.9,51.0
56.0,101,31,1277.83,56.0,10.111,3,50.524302,-84.8120298,400,10.111,2023-03-16 22:12:23,3.0,,3.0,0.88,29.5,45.0,89.5,30.5,93.5,11.0,2023,3,16,22,4.9,51.0
56.200000000000045,84,32,1286.75,56.200000000000045,9.308,3,50.5242083,-84.8120027,316,9.308,2023-03-16 22:12:24,3.0,,3.0,0.73,22.5,44.0,67.0,27.5,87.5,11.0,2023,3,16,22,4.9,51.0
56.39999999999998,78,32,1294.42,56.39999999999998,7.998,3,50.5241297,-84.8119657,201,7.998,2023-03-16 22:12:25,3.0,,3.0,0.72,15.0,62.0,48.0,20.0,67.0,11.0,2023,3,16,22,4.9,51.0
56.60000000000002,72,32,1302.01,56.60000000000002,7.71,3,50.5240532,-84.8119294,87,7.71,2023-03-16 22:12:26,3.0,,3.0,0.82,8.0,81.0,28.5,12.0,46.0,11.0,2023,3,16,22,4.9,51.0
56.799999999999955,52,32,1308.11,56.799999999999955,6.485,3,50.5239938,-84.8118928,62,6.485,2023-03-16 22:12:27,3.0,,3.0,1.02,4.0,80.0,19.0,8.5,36.0,11.0,2023,3,16,22,4.9,51.0
57.200000000000045,31,32,1313.7,57.200000000000045,5.817,3,50.5239396,-84.8118562,53,5.817,2023-03-16 22:12:28,4.0,,3.0,1.3,4.5,72.0,20.5,10.5,39.0,11.0,2023,3,16,22,4.9,51.0
57.200000000000045,11,32,1319.18,57.200000000000045,5.586,3,50.5238898,-84.8118115,44,5.586,2023-03-16 22:12:29,4.0,,3.0,1.65,4.5,64.0,21.5,12.5,41.5,11.0,2023,3,16,22,4.9,51.0
57.39999999999998,0,32,1324.11,57.39999999999998,5.256,3,50.5238423,-84.8117856,0,5.256,2023-03-16 22:12:30,4.0,,3.0,2.01,5.0,56.0,22.5,14.5,44.0,11.0,2023,3,16,22,4.9,51.0
57.60000000000002,0,32,1328.3,57.60000000000002,4.303,3,50.5238017,-84.8117568,0,4.303,2023-03-16 22:12:31,4.0,,3.0,2.39,5.0,48.0,24.0,16.5,46.5,11.0,2023,3,16,22,4.9,51.0
57.799999999999955,3,32,1336.97,57.799999999999955,7.57,3,50.5237112,-84.8117295,0,7.57,2023-03-16 22:12:32,5.0,,3.0,2.63,5.5,39.0,25.0,18.5,49.0,11.0,2023,3,16,22,4.9,51.0
57.799999999999955,18,32,1344.36,57.799999999999955,7.426,3,50.5236347,-84.8117023,3,7.426,2023-03-16 22:12:33,5.0,,3.0,2.69,5.5,31.0,26.5,20.5,52.0,11.0,2023,3,16,22,4.9,51.0
58.0,22,32,1348.08,58.0,4.609,3,50.5235946,-84.8116846,6,4.609,2023-03-16 22:12:34,5.0,,3.0,2.58,6.0,26.0,27.5,22.5,54.5,11.0,2023,3,16,22,4.9,51.0
58.0,21,32,1348.08,58.0,0.0,3,50.5235682,-84.8116752,7,0.0,2023-03-16 22:12:35,5.0,,3.0,2.31,9.5,32.0,42.5,20.5,52.0,11.0,2023,3,16,22,4.9,51.0
58.0,20,32,1348.08,58.0,0.0,3,50.5235636,-84.8116565,19,0.0,2023-03-16 22:12:36,5.0,,3.0,0.34,13.5,37.0,58.0,18.0,50.0,11.0,2023,3,16,22,4.9,51.0
58.200000000000045,14,32,1348.08,58.200000000000045,0.0,3,50.5235593,-84.8116304,15,0.0,2023-03-16 22:12:37,5.0,,3.0,0.0,16.0,43.0,67.0,17.5,50.0,11.0,2023,3,16,22,4.9,51.0
58.200000000000045,8,32,1348.08,58.200000000000045,0.0,2,50.5235593,-84.8116304,12,0.0,2023-03-16 22:12:38,5.0,,3.0,0.0,16.5,46.0,68.5,18.0,52.5,11.0,2023,3,16,22,4.9,51.0
58.200000000000045,3,32,1348.08,58.200000000000045,0.0,2,50.5235593,-84.8116304,0,0.0,2023-03-16 22:12:39,5.0,,3.0,0.0,17.5,47.0,70.0,18.5,55.0,11.0,2023,3,16,22,4.9,51.0
58.200000000000045,40,32,1348.14,58.200000000000045,4.778,1,50.5235231,-84.8115566,79,4.778,2023-03-16 22:12:50,5.0,,3.0,0.0,25.5,54.0,87.5,25.0,84.5,11.0,2023,3,16,22,4.9,51.0
58.200000000000045,73,32,1350.46,58.200000000000045,2.922,1,50.5235318,-84.8115204,238,2.922,2023-03-16 22:12:51,5.0,,3.0,0.0,26.0,55.0,89.5,25.5,87.0,11.0,2023,3,16,22,4.9,51.0
58.39999999999998,92,33,1352.78,58.39999999999998,2.451,2,50.5235263,-84.8114917,334,2.451,2023-03-16 22:12:52,5.0,,3.0,0.0,26.5,56.0,91.0,26.0,90.0,11.0,2023,3,16,22,4.9,51.0
58.39999999999998,84,33,1356.44,58.39999999999998,3.384,2,50.5235031,-84.8114468,346,3.384,2023-03-16 22:12:53,5.0,,3.0,0.0,27.5,58.0,92.5,26.5,92.5,11.0,2023,3,16,22,4.9,51.0
58.39999999999998,83,33,1360.87,58.39999999999998,4.168,2,50.523466,-84.81141,337,4.168,2023-03-16 22:12:54,5.0,,3.0,0.0,29.0,58.0,94.5,22.5,84.0,11.0,2023,3,16,22,4.9,51.0
58.39999999999998,85,34,1366.62,58.39999999999998,5.338,2,50.5234109,-84.8113639,343,5.338,2023-03-16 22:12:55,5.0,,3.0,0.0,27.0,57.0,94.5,27.5,91.5,11.0,2023,3,16,22,4.9,51.0
58.39999999999998,85,34,1373.12,58.39999999999998,6.232,2,50.5233521,-84.8113096,325,6.232,2023-03-16 22:12:56,5.0,,3.0,0.0,24.5,47.0,88.5,28.0,95.5,11.0,2023,3,16,22,4.9,51.0
58.60000000000002,87,34,1379.84,58.60000000000002,6.588,2,50.523294,-84.8112557,276,6.588,2023-03-16 22:12:57,5.0,,3.0,0.0,24.0,50.0,80.5,21.5,91.0,11.0,2023,3,16,22,4.9,51.0
58.60000000000002,87,34,1383.85,58.60000000000002,4.705,2,50.5232628,-84.81122,214,4.705,2023-03-16 22:12:58,5.0,,3.0,0.0,25.5,61.0,83.5,22.5,83.5,11.0,2023,3,16,22,4.9,51.0
58.60000000000002,89,35,1386.83,58.60000000000002,3.401,2,50.5232402,-84.8111927,235,3.401,2023-03-16 22:12:59,5.0,,3.0,0.57,24.0,51.0,81.0,20.0,72.5,11.0,2023,3,16,22,4.9,51.0
58.799999999999955,83,35,1389.41,58.799999999999955,2.779,2,50.5232216,-84.8111651,227,2.779,2023-03-16 22:13:00,5.0,,3.0,0.72,20.0,41.0,66.0,22.0,77.0,11.0,2023,3,16,22,4.9,51.0
59.0,59,35,1392.54,59.0,3.047,2,50.5231982,-84.8111376,179,3.047,2023-03-16 22:13:01,6.0,,3.0,0.92,,,,,,11.0,2023,3,16,22,4.9,51.0
59.200000000000045,36,35,1397.28,59.200000000000045,4.269,2,50.5231521,-84.8111013,131,4.269,2023-03-16 22:13:02,6.0,,3.0,1.3,,,,,,11.0,2023,3,16,22,4.9,51.0
59.39999999999998,12,35,1402.34,59.39999999999998,4.113,2,50.5231015,-84.8110739,82,4.113,2023-03-16 22:13:03,6.0,,3.0,1.91,,,,,,11.0,2023,3,16,22,4.9,51.0
59.60000000000002,0,35,1408.03,59.60000000000002,5.502,2,50.5230433,-84.8110475,0,5.502,2023-03-16 22:13:04,6.0,,3.0,2.72,,,,,,11.0,2023,3,16,22,4.9,51.0
59.799999999999955,0,35,1412.21,59.799999999999955,4.496,2,50.5229981,-84.8110384,0,4.496,2023-03-16 22:13:05,6.0,,3.0,3.54,,,,,,11.0,2023,3,16,22,4.9,51.0
59.799999999999955,0,35,1415.83,59.799999999999955,3.798,2,50.5229621,-84.8110293,0,3.798,2023-03-16 22:13:06,6.0,,3.0,4.01,,,,,,11.0,2023,3,16,22,4.9,51.0
59.799999999999955,0,35,1415.83,59.799999999999955,0.0,2,50.5229393,-84.8110205,0,0.0,2023-03-16 22:13:07,7.0,,3.0,3.96,,,,,,11.0,2023,3,16,22,4.9,51.0
60.0,0,35,1415.83,60.0,0.0,2,50.5229173,-84.8110205,0,0.0,2023-03-16 22:13:08,7.0,,3.0,0.64,,,,,,11.0,2023,3,16,22,4.9,51.0
60.0,0,35,1415.83,60.0,0.0,2,50.5229084,-84.8110205,0,0.0,2023-03-16 22:13:09,7.0,,3.0,0.0,,,,,,11.0,2023,3,16,22,4.9,51.0
60.0,0,35,1415.83,60.0,0.0,2,50.5229084,-84.8110205,0,0.0,2023-03-16 22:13:10,7.0,,3.0,0.0,,,,,,11.0,2023,3,16,22,4.9,51.0
60.0,0,35,1415.83,60.0,0.0,2,50.5229084,-84.8110205,0,0.0,2023-03-16 22:13:11,7.0,,3.0,0.0,,,,,,11.0,2023,3,16,22,4.9,51.0
59.799999999999955,0,35,1415.87,59.799999999999955,2.7,2,50.5227715,-84.8110391,0,2.7,2023-03-16 22:13:19,7.0,,3.0,0.0,,,,,,11.0,2023,3,16,22,4.9,51.0
59.799999999999955,0,35,1416.96,59.799999999999955,1.494,2,50.5227623,-84.8110478,0,1.494,2023-03-16 22:13:20,7.0,,3.0,0.0,,,,,,11.0,2023,3,16,22,4.9,51.0
59.60000000000002,0,35,1418.48,59.60000000000002,1.507,2,50.5227481,-84.8110474,0,1.507,2023-03-16 22:13:21,7.0,,3.0,0.0,,,,,,11.0,2023,3,16,22,4.9,51.0
59.60000000000002,19,35,1420.64,59.60000000000002,1.99,2,50.5227243,-84.8110383,1,1.99,2023-03-16 22:13:22,7.0,,3.0,0.0,,,,,,11.0,2023,3,16,22,4.9,51.0
59.60000000000002,52,35,1425.5,59.60000000000002,4.182,2,50.5226749,-84.811029,168,4.182,2023-03-16 22:13:23,7.0,,3.0,0.0,26.0,62.0,87.5,22.0,81.5,11.0,2023,3,16,22,4.9,51.0
59.39999999999998,80,35,1431.27,59.39999999999998,5.353,2,50.5226146,-84.8110009,285,5.353,2023-03-16 22:13:24,7.0,,3.0,0.0,24.5,61.0,85.0,21.5,78.5,11.0,2023,3,16,22,4.9,51.0
59.39999999999998,82,36,1437.58,59.39999999999998,6.079,2,50.5225512,-84.8109645,303,6.079,2023-03-16 22:13:25,7.0,,3.0,0.0,23.5,59.0,82.5,21.0,75.0,11.0,2023,3,16,22,4.9,51.0
59.200000000000045,77,36,1443.93,59.200000000000045,6.283,2,50.5224916,-84.8109278,226,6.283,2023-03-16 22:13:26,7.0,,3.0,0.0,22.0,58.0,80.5,20.5,71.5,11.0,2023,3,16,22,4.9,51.0
59.0,75,36,1451.2,59.0,7.004,2,50.522419,-84.8108821,158,7.004,2023-03-16 22:13:27,7.0,,3.0,0.0,29.5,56.0,89.5,17.0,59.5,11.0,2023,3,16,22,4.9,51.0
58.799999999999955,70,36,1457.65,58.799999999999955,6.612,2,50.5223606,-84.8108375,160,6.612,2023-03-16 22:13:28,7.0,,3.0,0.0,30.0,30.0,88.5,11.5,59.0,11.0,2023,3,16,22,4.9,51.0
58.60000000000002,67,36,1464.07,58.60000000000002,6.474,2,50.5222962,-84.8108008,90,6.474,2023-03-16 22:13:29,7.0,,3.0,0.0,29.0,72.0,85.0,4.5,62.0,11.0,2023,3,16,22,4.9,51.0
58.39999999999998,57,36,1470.71,58.39999999999998,6.677,2,50.5222293,-84.810765,86,6.677,2023-03-16 22:13:30,7.0,,3.0,0.0,27.5,62.0,80.0,0.0,65.0,11.0,2023,3,16,22,4.9,51.0
58.200000000000045,48,36,1477.08,58.200000000000045,6.4,2,50.5221689,-84.8107279,75,6.4,2023-03-16 22:13:31,7.0,,3.0,-1.88,25.0,32.0,72.0,0.0,68.0,11.0,2023,3,16,22,4.9,51.0
58.0,46,36,1484.92,58.0,7.432,2,50.5220915,-84.810682,62,7.432,2023-03-16 22:13:32,7.0,,3.0,-2.47,22.0,100.0,64.0,0.0,70.5,11.0,2023,3,16,22,4.9,51.0
58.0,49,36,1491.06,58.0,6.462,2,50.5220335,-84.8106375,6,6.462,2023-03-16 22:13:33,7.0,,4.0,-2.53,19.0,100.0,56.0,0.0,73.5,11.0,2023,3,16,22,4.9,51.0
57.799999999999955,51,36,1493.96,57.799999999999955,3.796,2,50.5220063,-84.8106193,9,3.796,2023-03-16 22:13:34,7.0,,4.0,-2.46,16.0,100.0,47.5,0.0,76.5,11.0,2023,3,16,22,4.9,51.0
57.799999999999955,46,36,1496.67,57.799999999999955,2.991,2,50.521979,-84.8106014,12,2.991,2023-03-16 22:13:35,7.0,,4.0,-2.27,16.5,100.0,51.0,0.0,79.5,11.0,2023,3,16,22,4.9,51.0
57.799999999999955,41,36,1500.95,57.799999999999955,3.958,2,50.5219332,-84.8105836,16,3.958,2023-03-16 22:13:36,7.0,,4.0,-2.01,24.0,100.0,81.0,0.0,82.0,11.0,2023,3,16,22,4.9,51.0
57.799999999999955,37,36,1505.87,57.799999999999955,4.67,2,50.5218824,-84.8105825,26,4.67,2023-03-16 22:13:37,7.0,,4.0,-1.74,25.0,100.0,83.5,8.0,85.0,11.0,2023,3,16,22,4.9,51.0
57.60000000000002,42,36,1510.67,57.60000000000002,4.784,2,50.5218331,-84.8105557,86,4.784,2023-03-16 22:13:38,7.0,,4.0,-1.51,26.0,84.0,86.5,16.0,88.0,11.0,2023,3,16,22,4.9,51.0
57.60000000000002,69,37,1516.06,57.60000000000002,5.216,2,50.5217776,-84.8105279,148,5.216,2023-03-16 22:13:39,7.0,,4.0,-1.33,27.0,64.0,89.0,24.0,90.5,11.0,2023,3,16,22,4.9,51.0
57.39999999999998,76,37,1521.3,57.39999999999998,5.269,2,50.5217237,-84.8105011,218,5.269,2023-03-16 22:13:40,7.0,,4.0,-1.31,28.0,50.0,91.5,32.0,93.5,11.0,2023,3,16,22,4.9,51.0
57.200000000000045,81,37,1527.98,57.200000000000045,6.363,2,50.5216553,-84.8104736,270,6.363,2023-03-16 22:13:41,7.0,,4.0,-1.49,28.5,50.0,92.5,28.0,86.5,11.0,2023,3,16,22,4.9,51.0
57.0,84,37,1535.97,57.0,7.447,2,50.521576,-84.8104367,292,7.447,2023-03-16 22:13:42,7.0,,4.0,-1.8,29.0,50.0,94.0,27.0,86.5,11.0,2023,3,16,22,4.9,51.0
56.799999999999955,84,38,1543.42,56.799999999999955,7.531,2,50.5214997,-84.8104095,290,7.531,2023-03-16 22:13:43,7.0,,4.0,-2.09,30.0,49.0,96.0,26.0,88.0,11.0,2023,3,16,22,4.9,51.0
56.60000000000002,94,38,1550.87,56.60000000000002,7.468,2,50.5214224,-84.8103735,339,7.468,2023-03-16 22:13:44,7.0,,5.0,-2.32,30.0,49.0,94.0,26.0,90.5,11.0,2023,3,16,22,4.9,51.0
56.39999999999998,97,38,1558.58,56.39999999999998,7.666,2,50.5213417,-84.8103467,357,7.666,2023-03-16 22:13:45,7.0,,5.0,-2.38,28.0,50.0,84.5,27.5,95.0,11.0,2023,3,16,22,4.9,51.0
56.200000000000045,96,39,1566.68,56.200000000000045,8.058,2,50.5212592,-84.8103284,244,8.058,2023-03-16 22:13:46,7.0,,5.0,-2.35,28.0,53.0,88.0,28.5,94.5,11.0,2023,3,16,22,4.9,51.0
56.0,95,39,1574.68,56.0,7.904,2,50.5211709,-84.8103105,239,7.904,2023-03-16 22:13:47,7.0,,5.0,-2.32,25.5,66.0,85.0,27.0,90.5,11.0,2023,3,16,22,4.9,51.0
55.799999999999955,89,39,1583.79,55.799999999999955,8.819,2,50.5210749,-84.8103102,232,8.819,2023-03-16 22:13:48,7.0,,5.0,-2.26,24.0,48.0,76.5,26.0,88.5,11.0,2023,3,16,22,4.9,51.0
55.799999999999955,73,39,1593.57,55.799999999999955,9.557,2,50.520971,-84.8102991,214,9.557,2023-03-16 22:13:49,7.0,,6.0,-2.15,24.5,39.0,74.5,24.0,78.5,11.0,2023,3,16,22,4.9,51.0
55.60000000000002,76,40,1602.4,55.60000000000002,9.006,2,50.520885,-84.810236,188,9.006,2023-03-16 22:13:50,7.0,,6.0,-2.0,30.0,45.0,90.0,17.0,48.0,11.0,2023,3,16,22,4.9,51.0
55.60000000000002,77,40,1611.0,55.60000000000002,9.217,2,50.520805,-84.8101855,163,9.217,2023-03-16 22:13:51,7.0,,6.0,-1.84,24.0,50.0,76.0,15.5,49.0,11.0,2023,3,16,22,4.9,51.0
55.39999999999998,77,40,1621.08,55.39999999999998,9.277,2,50.5207063,-84.8101262,108,9.277,2023-03-16 22:13:52,7.0,,6.0,-1.67,18.0,56.0,62.0,14.5,49.5,11.0,2023,3,16,22,4.9,51.0
55.39999999999998,83,40,1630.3,55.39999999999998,9.267,2,50.520611,-84.8100721,132,9.267,2023-03-16 22:13:53,7.0,,6.0,-1.51,21.0,57.0,73.5,14.0,50.0,11.0,2023,3,16,22,4.9,51.0
55.39999999999998,89,40,1639.61,55.39999999999998,9.314,2,50.5205199,-84.8100266,203,9.314,2023-03-16 22:13:54,7.0,,6.0,-1.31,27.0,56.0,95.0,17.5,59.5,11.0,2023,3,16,22,4.9,51.0
55.39999999999998,76,40,1648.98,55.39999999999998,9.362,2,50.5204248,-84.809981,248,9.362,2023-03-16 22:13:55,7.0,,6.0,-1.06,26.0,53.0,95.5,27.5,89.0,11.0,2023,3,16,22,4.9,51.0
55.39999999999998,50,40,1658.42,55.39999999999998,9.411,2,50.5203291,-84.8099261,273,9.411,2023-03-16 22:13:56,7.0,,6.0,-0.82,26.5,45.0,94.0,27.5,90.0,11.0,2023,3,16,22,4.9,51.0
55.200000000000045,24,40,1667.6,55.200000000000045,9.212,2,50.5202419,-84.8098711,298,9.212,2023-03-16 22:13:57,7.0,,6.0,-0.17,26.5,36.0,92.5,27.0,90.5,11.0,2023,3,16,22,4.9,51.0
