altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,descent,grade,temperature,cadence,calories,power,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
41.799999999999955,631.44,41.799999999999955,8.101,2,50.517058,-84.8078716,8.101,2022-08-23 16:35:13,1.0,,0.0,0.0,22.0,100.0,11.0,397.0,25.5,42.0,94.0,23.0,85.0,2022,8,23,16,1.2,180.0
41.799999999999955,639.73,41.799999999999955,8.224,2,50.5171178,-84.8079546,8.224,2022-08-23 16:35:14,1.0,,0.0,0.0,22.0,96.0,11.0,324.0,27.0,46.0,94.0,22.5,83.0,2022,8,23,16,1.2,180.0
41.799999999999955,648.3,41.799999999999955,8.505,2,50.5171819,-84.8080454,8.505,2022-08-23 16:35:15,1.0,,0.0,0.0,22.0,98.0,11.0,330.0,27.0,48.0,93.0,22.5,83.5,2022,8,23,16,1.2,180.0
41.799999999999955,656.79,41.799999999999955,8.711,2,50.5172474,-84.8081329,8.711,2022-08-23 16:35:16,1.0,,0.0,0.0,22.0,101.0,12.0,346.0,27.0,36.0,92.5,22.5,83.5,2022,8,23,16,1.2,180.0
41.60000000000002,666.0,41.60000000000002,8.973,2,50.5173173,-84.8082255,8.973,2022-08-23 16:35:17,1.0,,0.0,0.0,22.0,103.0,12.0,335.0,27.0,45.0,92.0,22.5,84.0,2022,8,23,16,1.2,180.0
41.60000000000002,675.39,41.60000000000002,9.116,2,50.5173909,-84.8083199,9.116,2022-08-23 16:35:18,1.0,,0.0,0.0,22.0,104.0,12.0,323.0,27.0,47.0,91.0,22.5,84.5,2022,8,23,16,1.2,180.0
41.39999999999998,684.6,41.39999999999998,9.49,2,50.5174555,-84.8084197,9.49,2022-08-23 16:35:19,1.0,,0.0,0.0,22.0,103.0,13.0,320.0,26.0,39.0,89.5,23.0,85.5,2022,8,23,16,1.2,180.0
41.39999999999998,694.38,41.39999999999998,9.836,2,50.51753,-84.8085189,9.836,2022-08-23 16:35:20,1.0,,0.0,0.0,22.0,104.0,13.0,396.0,25.0,35.0,88.5,23.0,86.5,2022,8,23,16,1.2,180.0
41.39999999999998,704.37,41.39999999999998,9.913,2,50.5176164,-84.8086063,9.913,2022-08-23 16:35:21,1.0,,0.0,0.0,22.0,106.0,13.0,384.0,24.5,32.0,87.0,23.0,87.5,2022,8,23,16,1.2,180.0
41.39999999999998,714.1,41.39999999999998,9.748,2,50.5177071,-84.8086683,9.748,2022-08-23 16:35:22,1.0,,0.0,0.0,22.0,105.0,14.0,351.0,23.5,49.0,85.5,23.5,88.5,2022,8,23,16,1.2,180.0
41.200000000000045,723.77,41.200000000000045,9.589,2,50.5178067,-84.808721,9.589,2022-08-23 16:35:23,1.0,,0.0,0.0,22.0,107.0,14.0,319.0,23.0,55.0,83.5,23.5,88.0,2022,8,23,16,1.2,180.0
41.200000000000045,733.93,41.200000000000045,9.783,2,50.5179096,-84.8087606,9.783,2022-08-23 16:35:24,1.0,,0.0,0.0,22.0,104.0,14.0,299.0,23.5,49.0,80.0,22.5,84.0,2022,8,23,16,1.2,180.0
41.200000000000045,743.55,41.200000000000045,9.602,2,50.5180093,-84.8088141,9.602,2022-08-23 16:35:25,1.0,,0.0,0.0,22.0,101.0,15.0,308.0,23.0,49.0,83.0,25.0,88.0,2022,8,23,16,1.2,180.0
41.0,752.96,41.0,9.59,2,50.5181048,-84.8088596,9.59,2022-08-23 16:35:26,1.0,,0.0,0.0,22.0,98.0,15.0,306.0,23.0,49.0,84.0,26.0,88.5,2022,8,23,16,1.2,180.0
41.0,762.56,41.0,9.72,2,50.5182001,-84.808905,9.72,2022-08-23 16:35:27,1.0,,0.0,0.0,22.0,98.0,15.0,290.0,23.0,49.0,84.0,26.5,87.5,2022,8,23,16,1.2,180.0
41.0,772.2,41.0,9.628,2,50.5182949,-84.8089512,9.628,2022-08-23 16:35:28,1.0,,0.0,0.0,22.0,98.0,15.0,259.0,23.5,49.0,84.5,27.0,87.0,2022,8,23,16,1.2,180.0
41.0,781.68,41.0,9.772,2,50.5183898,-84.8090054,9.772,2022-08-23 16:35:29,1.0,,0.0,0.0,22.0,98.0,16.0,245.0,23.5,49.0,85.0,27.5,85.5,2022,8,23,16,1.2,180.0
41.0,791.72,41.0,9.512,2,50.5184879,-84.8090611,9.512,2022-08-23 16:35:30,1.0,,0.0,0.0,22.0,97.0,16.0,244.0,24.5,49.0,82.0,23.5,79.0,2022,8,23,16,1.2,180.0
41.0,801.33,41.0,9.177,2,50.5185865,-84.8091152,9.177,2022-08-23 16:35:31,1.0,,0.0,0.0,23.0,96.0,16.0,246.0,22.0,48.0,76.0,22.5,80.5,2022,8,23,16,1.2,180.0
41.200000000000045,811.05,41.200000000000045,9.789,2,50.5186823,-84.8091689,9.789,2022-08-23 16:35:32,1.0,,0.0,0.0,23.0,97.0,16.0,243.0,23.0,49.0,81.0,22.5,81.5,2022,8,23,16,1.2,180.0
41.200000000000045,820.39,41.200000000000045,9.178,2,50.5187777,-84.8092153,9.178,2022-08-23 16:35:33,1.0,,0.0,0.0,23.0,97.0,17.0,231.0,25.5,50.0,90.0,23.5,80.5,2022,8,23,16,1.2,180.0
41.200000000000045,830.22,41.200000000000045,9.665,2,50.5188739,-84.8092692,9.665,2022-08-23 16:35:34,1.0,,0.0,0.0,23.0,98.0,17.0,246.0,24.5,50.0,85.5,25.0,83.0,2022,8,23,16,1.2,180.0
41.200000000000045,839.71,41.200000000000045,9.572,2,50.5189688,-84.8093155,9.572,2022-08-23 16:35:35,1.0,,0.0,0.0,23.0,99.0,17.0,291.0,24.0,49.0,85.0,24.5,81.0,2022,8,23,16,1.2,180.0
41.200000000000045,849.39,41.200000000000045,10.062,2,50.5190645,-84.8093698,10.062,2022-08-23 16:35:36,1.0,,0.0,0.0,23.0,100.0,17.0,300.0,23.5,48.0,84.5,23.5,79.0,2022,8,23,16,1.2,180.0
41.200000000000045,859.36,41.200000000000045,10.071,2,50.5191631,-84.8094228,10.071,2022-08-23 16:35:37,1.0,,0.0,0.0,23.0,101.0,18.0,294.0,23.5,50.0,84.0,23.0,77.0,2022,8,23,16,1.2,180.0
41.39999999999998,869.28,41.39999999999998,10.158,2,50.5192644,-84.8094697,10.158,2022-08-23 16:35:38,1.0,,0.0,0.0,23.0,102.0,18.0,256.0,23.0,54.0,83.5,22.0,75.0,2022,8,23,16,1.2,180.0
41.39999999999998,879.06,41.39999999999998,10.018,2,50.5193645,-84.8095246,10.018,2022-08-23 16:35:39,1.0,,0.0,0.0,23.0,102.0,18.0,259.0,22.5,56.0,83.0,21.5,73.5,2022,8,23,16,1.2,180.0
41.39999999999998,889.06,41.39999999999998,10.301,2,50.5194617,-84.8095785,10.301,2022-08-23 16:35:40,1.0,,0.0,0.0,23.0,102.0,19.0,265.0,22.0,53.0,82.5,21.0,71.5,2022,8,23,16,1.2,180.0
41.200000000000045,899.17,41.200000000000045,10.29,2,50.5195657,-84.809625,10.29,2022-08-23 16:35:41,1.0,,0.0,0.0,23.0,102.0,19.0,270.0,22.0,50.0,81.5,20.5,70.5,2022,8,23,16,1.2,180.0
41.200000000000045,909.15,41.200000000000045,10.246,2,50.5196652,-84.8096806,10.246,2022-08-23 16:35:42,1.0,,0.0,0.0,23.0,103.0,19.0,276.0,22.5,50.0,81.0,21.5,72.5,2022,8,23,16,1.2,180.0
41.0,919.24,41.0,9.963,2,50.5197611,-84.8097432,9.963,2022-08-23 16:35:43,1.0,,0.0,0.0,23.0,103.0,19.0,282.0,22.0,51.0,83.0,23.5,78.5,2022,8,23,16,1.2,180.0
41.0,928.92,41.0,9.939,2,50.519859,-84.8097958,9.939,2022-08-23 16:35:44,1.0,,0.0,0.0,23.0,103.0,20.0,279.0,21.5,51.0,84.5,26.0,84.5,2022,8,23,16,1.2,180.0
41.200000000000045,938.93,41.200000000000045,9.947,2,50.5199619,-84.8098436,9.947,2022-08-23 16:35:45,1.0,,0.0,0.0,23.0,102.0,20.0,264.0,22.0,43.0,85.5,27.0,86.0,2022,8,23,16,1.2,180.0
41.200000000000045,948.97,41.200000000000045,9.97,2,50.5200619,-84.8098971,9.97,2022-08-23 16:35:46,1.0,,0.0,0.0,23.0,101.0,20.0,248.0,22.0,56.0,86.0,27.5,86.5,2022,8,23,16,1.2,180.0
41.39999999999998,958.94,41.39999999999998,10.147,2,50.5201614,-84.8099421,10.147,2022-08-23 16:35:47,1.0,,0.0,0.0,23.0,100.0,20.0,244.0,22.5,59.0,86.5,28.5,87.0,2022,8,23,16,1.2,180.0
41.39999999999998,969.16,41.39999999999998,9.769,2,50.5202645,-84.809988,9.769,2022-08-23 16:35:48,1.0,,0.0,0.0,23.0,100.0,21.0,257.0,23.0,53.0,87.0,28.5,87.5,2022,8,23,16,1.2,180.0
41.39999999999998,979.21,41.39999999999998,9.456,2,50.5203666,-84.810044,9.456,2022-08-23 16:35:49,1.0,,0.0,0.0,23.0,99.0,21.0,272.0,22.5,47.0,85.5,23.0,86.5,2022,8,23,16,1.2,180.0
41.60000000000002,988.97,41.60000000000002,9.607,2,50.520462,-84.8100984,9.607,2022-08-23 16:35:50,1.0,,0.0,0.0,23.0,99.0,21.0,273.0,23.0,46.0,86.5,24.5,85.0,2022,8,23,16,1.2,180.0
41.799999999999955,998.59,41.799999999999955,9.34,2,50.520557,-84.8101538,9.34,2022-08-23 16:35:51,1.0,,0.0,0.0,23.0,97.0,21.0,249.0,23.5,45.0,86.0,26.0,83.0,2022,8,23,16,1.2,180.0
42.0,1008.05,42.0,9.054,2,50.520651,-84.8102164,9.054,2022-08-23 16:35:52,1.0,,0.0,0.0,23.0,97.0,22.0,228.0,24.0,47.0,84.5,26.0,81.5,2022,8,23,16,1.2,180.0
42.200000000000045,1016.82,42.200000000000045,8.937,2,50.5207343,-84.8102712,8.937,2022-08-23 16:35:53,1.0,,0.0,0.0,23.0,97.0,22.0,215.0,24.0,48.0,81.5,26.0,80.0,2022,8,23,16,1.2,180.0
42.39999999999998,1025.98,42.39999999999998,9.035,2,50.5208244,-84.8103246,9.035,2022-08-23 16:35:54,1.0,,0.0,0.0,23.0,86.0,22.0,199.0,18.5,41.0,64.0,26.0,80.0,2022,8,23,16,1.2,180.0
42.39999999999998,1034.75,42.39999999999998,8.722,2,50.52091,-84.8103695,8.722,2022-08-23 16:35:55,1.0,,0.0,0.0,23.0,68.0,22.0,183.0,18.0,49.0,62.0,22.0,81.0,2022,8,23,16,1.2,180.0
42.60000000000002,1043.88,42.60000000000002,8.553,2,50.5210031,-84.8104158,8.553,2022-08-23 16:35:56,1.0,,0.0,0.0,23.0,50.0,22.0,168.0,21.5,59.0,71.5,15.0,83.0,2022,8,23,16,1.2,180.0
42.799999999999955,1053.13,42.799999999999955,8.392,2,50.5210977,-84.8104637,8.392,2022-08-23 16:35:57,1.0,,0.0,0.0,23.0,32.0,22.0,152.0,24.5,69.0,81.5,8.0,85.0,2022,8,23,16,1.2,180.0
43.0,1061.94,43.0,8.729,2,50.5211795,-84.8105252,8.729,2022-08-23 16:35:58,1.0,,0.0,0.0,23.0,65.0,23.0,176.0,28.0,76.0,91.0,1.0,86.5,2022,8,23,16,1.2,180.0
43.0,1069.97,43.0,7.74,2,50.5212599,-84.8105704,7.74,2022-08-23 16:35:59,1.0,,0.0,0.0,23.0,86.0,23.0,241.0,28.5,44.0,92.5,7.0,88.5,2022,8,23,16,1.2,180.0
43.200000000000045,1077.45,43.200000000000045,7.391,2,50.5213324,-84.8106167,7.391,2022-08-23 16:36:00,1.0,,0.0,0.0,23.0,87.0,23.0,300.0,28.5,46.0,93.0,15.5,90.5,2022,8,23,16,1.2,180.0
43.39999999999998,1085.11,43.39999999999998,7.572,2,50.5214065,-84.81067,7.572,2022-08-23 16:36:01,1.0,,0.0,0.0,23.0,87.0,24.0,333.0,28.0,47.0,93.5,24.0,92.5,2022,8,23,16,1.2,180.0
43.60000000000002,1092.5,43.60000000000002,7.295,2,50.5214789,-84.8107062,7.295,2022-08-23 16:36:02,1.0,,0.0,0.0,23.0,85.0,24.0,324.0,28.0,43.0,93.5,31.5,94.0,2022,8,23,16,1.2,180.0
43.799999999999955,1099.92,43.799999999999955,7.607,2,50.5215517,-84.8107424,7.607,2022-08-23 16:36:03,1.0,,0.0,0.0,23.0,85.0,24.0,283.0,26.5,40.0,93.0,28.5,92.5,2022,8,23,16,1.2,180.0
44.0,1107.53,44.0,7.111,2,50.5216298,-84.8107781,7.111,2022-08-23 16:36:04,1.0,,0.0,0.0,23.0,71.0,24.0,236.0,25.0,42.0,88.0,28.5,91.5,2022,8,23,16,1.2,180.0
44.0,1114.59,44.0,7.087,2,50.5217051,-84.8108059,7.087,2022-08-23 16:36:05,1.0,,0.0,0.0,23.0,49.0,24.0,189.0,26.5,52.0,87.0,28.5,90.5,2022,8,23,16,1.2,180.0
44.200000000000045,1121.52,44.200000000000045,6.618,2,50.5217737,-84.8108417,6.618,2022-08-23 16:36:06,1.0,,0.0,0.0,23.0,26.0,24.0,143.0,29.5,63.0,89.0,27.5,89.0,2022,8,23,16,1.2,180.0
44.39999999999998,1127.82,44.39999999999998,5.949,2,50.5218361,-84.8108696,5.949,2022-08-23 16:36:07,1.0,,0.0,0.0,23.0,4.0,24.0,0.0,33.0,75.0,91.0,27.0,87.5,2022,8,23,16,1.2,180.0
44.60000000000002,1133.32,44.60000000000002,5.082,2,50.5218943,-84.8109043,5.082,2022-08-23 16:36:08,1.0,,0.0,0.0,23.0,15.0,24.0,33.0,36.0,87.0,93.0,26.0,86.0,2022,8,23,16,1.2,180.0
44.799999999999955,1137.93,44.799999999999955,4.002,2,50.5219388,-84.8109226,4.002,2022-08-23 16:36:09,1.0,,0.0,0.0,23.0,29.0,24.0,45.0,28.5,98.0,76.5,17.0,80.5,2022,8,23,16,1.2,180.0
45.0,1141.34,45.0,2.667,2,50.5219736,-84.8109407,2.667,2022-08-23 16:36:10,1.0,,0.0,0.0,23.0,51.0,24.0,37.0,18.5,100.0,57.0,7.0,73.5,2022,8,23,16,1.2,180.0
45.200000000000045,1143.61,45.200000000000045,1.388,2,50.5219951,-84.8109575,1.388,2022-08-23 16:36:11,1.0,,0.0,0.0,22.0,45.0,24.0,30.0,13.0,85.0,45.5,2.0,67.0,2022,8,23,16,1.2,180.0
45.39999999999998,1145.22,45.39999999999998,1.15,2,50.5220135,-84.8109659,1.15,2022-08-23 16:36:12,1.0,,0.0,0.0,22.0,39.0,24.0,23.0,15.0,59.0,49.5,8.0,60.0,2022,8,23,16,1.2,180.0
45.799999999999955,1146.71,45.799999999999955,2.435,1,50.5220735,-84.8109497,2.435,2022-08-23 16:36:26,1.0,,0.0,0.0,23.0,0.0,24.0,0.0,18.0,41.0,91.0,2.0,7.5,2022,8,23,16,1.2,180.0
45.799999999999955,1149.42,45.799999999999955,2.648,1,50.5220976,-84.8109678,2.648,2022-08-23 16:36:27,1.0,,0.0,0.0,23.0,17.0,24.0,33.0,18.0,42.0,94.0,1.0,4.0,2022,8,23,16,1.2,180.0
45.799999999999955,1152.91,45.799999999999955,3.252,1,50.522135,-84.8109862,3.252,2022-08-23 16:36:28,1.0,,0.0,0.0,23.0,38.0,25.0,146.0,18.0,42.0,96.5,0.0,0.5,2022,8,23,16,1.2,180.0
45.799999999999955,1157.03,45.799999999999955,3.882,1,50.5221772,-84.8110056,3.882,2022-08-23 16:36:29,1.0,,0.0,0.0,23.0,52.0,25.0,237.0,22.5,42.0,95.5,22.5,68.5,2022,8,23,16,1.2,180.0
45.799999999999955,1161.9,45.799999999999955,4.647,1,50.5222271,-84.8110318,4.647,2022-08-23 16:36:30,1.0,,0.0,0.0,23.0,61.0,25.0,291.0,24.5,43.0,93.5,32.0,98.5,2022,8,23,16,1.2,180.0
46.0,1166.82,46.0,4.844,1,50.5222769,-84.8110497,4.844,2022-08-23 16:36:31,1.0,,0.0,0.0,23.0,67.0,26.0,320.0,25.0,42.0,92.0,31.0,98.0,2022,8,23,16,1.2,180.0
46.0,1171.96,46.0,5.101,1,50.5223309,-84.8110685,5.101,2022-08-23 16:36:32,1.0,,0.0,0.24,23.0,72.0,26.0,338.0,25.5,41.0,92.5,30.0,97.5,2022,8,23,16,1.2,180.0
46.200000000000045,1177.47,46.200000000000045,5.388,1,50.5223868,-84.8110965,5.388,2022-08-23 16:36:33,1.0,,0.0,0.39,23.0,76.0,26.0,343.0,25.5,40.0,92.5,29.0,96.5,2022,8,23,16,1.2,180.0
46.200000000000045,1182.99,46.200000000000045,5.545,1,50.5224405,-84.8111239,5.545,2022-08-23 16:36:34,1.0,,0.0,0.43,23.0,81.0,27.0,345.0,25.5,40.0,92.5,28.0,95.5,2022,8,23,16,1.2,180.0
46.200000000000045,1189.13,46.200000000000045,5.928,1,50.5225014,-84.8111601,5.928,2022-08-23 16:36:35,1.0,,0.0,1.2,23.0,85.0,27.0,340.0,26.0,41.0,93.0,27.0,95.0,2022,8,23,16,1.2,180.0
46.39999999999998,1195.39,46.39999999999998,6.172,1,50.5225648,-84.8111886,6.172,2022-08-23 16:36:36,1.0,,0.0,1.3,23.0,89.0,27.0,246.0,25.0,43.0,90.0,26.5,94.0,2022,8,23,16,1.2,180.0
46.39999999999998,1201.34,46.39999999999998,6.017,2,50.5226238,-84.8112249,6.017,2022-08-23 16:36:37,1.0,,0.0,1.32,23.0,68.0,27.0,183.0,18.5,45.0,69.0,29.5,93.0,2022,8,23,16,1.2,180.0
46.39999999999998,1207.01,46.39999999999998,5.932,2,50.5226807,-84.8112584,5.932,2022-08-23 16:36:38,1.0,,0.0,1.24,23.0,45.0,27.0,124.0,,47.0,,,,2022,8,23,16,1.2,180.0
46.39999999999998,1213.69,46.39999999999998,6.289,2,50.5227482,-84.8112786,6.289,2022-08-23 16:36:39,1.0,,0.0,1.1,23.0,21.0,27.0,65.0,,,,,,2022,8,23,16,1.2,180.0
46.39999999999998,1220.13,46.39999999999998,6.346,2,50.5228151,-84.8113068,6.346,2022-08-23 16:36:40,1.0,,0.0,0.62,23.0,0.0,27.0,0.0,,,,,,2022,8,23,16,1.2,180.0
46.39999999999998,1225.94,46.39999999999998,5.356,2,50.5228726,-84.8113422,5.356,2022-08-23 16:36:41,1.0,,0.0,0.0,23.0,0.0,27.0,0.0,,,,,,2022,8,23,16,1.2,180.0
46.39999999999998,1230.28,46.39999999999998,4.048,2,50.5229162,-84.8113675,4.048,2022-08-23 16:36:42,1.0,,0.0,0.0,23.0,0.0,27.0,0.0,,,,,,2022,8,23,16,1.2,180.0
46.39999999999998,1233.11,46.39999999999998,2.685,2,50.5229423,-84.8113765,2.685,2022-08-23 16:36:43,1.0,,0.0,0.0,23.0,0.0,27.0,0.0,,,,,,2022,8,23,16,1.2,180.0
46.200000000000045,1234.67,46.200000000000045,1.503,2,50.522959,-84.8113865,1.503,2022-08-23 16:36:44,1.0,,0.0,0.0,23.0,0.0,27.0,0.0,,,,,,2022,8,23,16,1.2,180.0
46.200000000000045,1234.67,46.200000000000045,0.0,2,50.5229636,-84.8114028,0.0,2022-08-23 16:36:45,1.0,,0.0,0.0,23.0,0.0,27.0,0.0,,,,,,2022,8,23,16,1.2,180.0
46.200000000000045,1234.67,46.200000000000045,0.0,3,50.5229686,-84.8114038,0.0,2022-08-23 16:36:46,1.0,,0.0,0.0,23.0,0.0,27.0,0.0,,,,,,2022,8,23,16,1.2,180.0
46.200000000000045,1234.67,46.200000000000045,0.0,3,50.5229767,-84.8114119,0.0,2022-08-23 16:36:47,1.0,,0.0,0.0,23.0,0.0,27.0,0.0,,,,,,2022,8,23,16,1.2,180.0
46.200000000000045,1234.67,46.200000000000045,0.0,3,50.5229767,-84.8114119,0.0,2022-08-23 16:36:48,1.0,,0.0,0.0,23.0,0.0,27.0,0.0,,,,,,2022,8,23,16,1.2,180.0
46.200000000000045,1234.67,46.200000000000045,0.0,2,50.5229767,-84.8114119,0.0,2022-08-23 16:36:49,1.0,,0.0,0.0,23.0,0.0,27.0,0.0,,,,,,2022,8,23,16,1.2,180.0
46.200000000000045,1235.36,46.200000000000045,1.502,1,50.5229833,-84.8114159,1.502,2022-08-23 16:37:16,1.0,,0.0,0.0,23.0,11.0,27.0,17.0,,,,,,2022,8,23,16,1.2,180.0
46.200000000000045,1240.93,46.200000000000045,2.086,2,50.5230363,-84.8114491,2.086,2022-08-23 16:37:17,1.0,,0.0,0.0,23.0,37.0,27.0,45.0,27.0,,94.5,0.0,0.0,2022,8,23,16,1.2,180.0
46.200000000000045,1243.27,46.200000000000045,2.124,2,50.5230512,-84.8114789,2.124,2022-08-23 16:37:18,1.0,,0.0,0.0,23.0,58.0,28.0,129.0,24.5,,87.5,0.0,9.5,2022,8,23,16,1.2,180.0
46.200000000000045,1245.94,46.200000000000045,2.637,2,50.5230664,-84.8115084,2.637,2022-08-23 16:37:19,1.0,,0.0,0.0,23.0,67.0,28.0,200.0,22.5,37.0,80.0,0.0,19.0,2022,8,23,16,1.2,180.0
46.200000000000045,1249.72,46.200000000000045,3.846,2,50.5230953,-84.8115527,3.846,2022-08-23 16:37:20,1.0,,0.0,0.0,23.0,50.0,28.0,133.0,20.0,68.0,73.0,0.0,29.0,2022,8,23,16,1.2,180.0
46.0,1254.7,46.0,4.875,2,50.5231376,-84.8115887,4.875,2022-08-23 16:37:21,1.0,,0.0,0.0,23.0,56.0,28.0,87.0,17.5,98.0,65.5,0.0,38.5,2022,8,23,16,1.2,180.0
46.0,1260.86,46.0,5.706,2,50.5231977,-84.8116243,5.706,2022-08-23 16:37:22,1.0,,0.0,0.0,23.0,79.0,28.0,83.0,15.5,59.0,58.5,0.0,48.0,2022,8,23,16,1.2,180.0
46.0,1267.11,46.0,5.961,2,50.5232617,-84.8116517,5.961,2022-08-23 16:37:23,1.0,,0.0,0.0,23.0,77.0,28.0,86.0,14.0,46.0,55.0,6.5,57.5,2022,8,23,16,1.2,180.0
45.799999999999955,1273.35,45.799999999999955,5.65,2,50.5233256,-84.8116791,5.65,2022-08-23 16:37:24,1.0,,0.0,0.0,23.0,77.0,28.0,97.0,14.0,49.0,56.0,17.5,63.0,2022,8,23,16,1.2,180.0
45.60000000000002,1279.43,45.60000000000002,5.8,2,50.5233883,-84.8117062,5.8,2022-08-23 16:37:25,1.0,,0.0,0.0,23.0,77.0,28.0,94.0,14.5,51.0,53.5,15.0,49.0,2022,8,23,16,1.2,180.0
45.39999999999998,1285.65,45.39999999999998,5.71,2,50.5234496,-84.8117348,5.71,2022-08-23 16:37:26,1.0,,0.0,0.0,23.0,78.0,28.0,90.0,17.0,53.0,61.0,15.0,50.5,2022,8,23,16,1.2,180.0
45.39999999999998,1292.6,45.39999999999998,6.328,2,50.5235213,-84.8117699,6.328,2022-08-23 16:37:27,1.0,,0.0,0.0,23.0,70.0,28.0,83.0,20.0,71.0,69.0,15.5,53.0,2022,8,23,16,1.2,180.0
45.200000000000045,1299.31,45.200000000000045,6.039,2,50.5235881,-84.8117975,6.039,2022-08-23 16:37:28,1.0,,0.0,0.0,23.0,31.0,29.0,80.0,22.5,90.0,76.5,15.5,55.5,2022,8,23,16,1.2,180.0
45.0,1305.82,45.0,6.239,2,50.5236558,-84.8118343,6.239,2022-08-23 16:37:29,1.0,,0.0,0.0,23.0,73.0,29.0,79.0,25.0,83.0,83.5,16.0,59.0,2022,8,23,16,1.2,180.0
44.799999999999955,1313.09,44.799999999999955,6.77,2,50.5237278,-84.8118805,6.77,2022-08-23 16:37:30,1.0,,0.0,0.0,23.0,88.0,29.0,234.0,26.5,46.0,86.5,19.5,67.5,2022,8,23,16,1.2,180.0
44.60000000000002,1321.23,44.60000000000002,7.827,2,50.5238067,-84.8119179,7.827,2022-08-23 16:37:31,1.0,,0.0,0.0,23.0,91.0,29.0,278.0,27.5,43.0,89.5,22.5,76.0,2022,8,23,16,1.2,180.0
44.39999999999998,1329.76,44.39999999999998,8.394,2,50.523896,-84.8119626,8.394,2022-08-23 16:37:32,1.0,,0.0,0.0,23.0,98.0,30.0,336.0,28.5,42.0,92.0,26.0,84.5,2022,8,23,16,1.2,180.0
44.200000000000045,1338.96,44.200000000000045,9.0,2,50.5239878,-84.8120085,9.0,2022-08-23 16:37:33,1.0,,0.0,0.0,23.0,97.0,30.0,413.0,29.5,36.0,94.5,28.5,91.5,2022,8,23,16,1.2,180.0
44.0,1348.18,44.0,9.153,2,50.5240807,-84.8120533,9.153,2022-08-23 16:37:34,1.0,,0.0,0.0,23.0,82.0,30.0,421.0,28.0,29.0,94.5,28.0,91.0,2022,8,23,16,1.2,180.0
44.0,1357.7,44.0,9.452,2,50.5241798,-84.8120896,9.452,2022-08-23 16:37:35,1.0,,0.0,0.0,23.0,80.0,31.0,255.0,27.0,47.0,94.0,27.5,90.5,2022,8,23,16,1.2,180.0
43.799999999999955,1367.03,43.799999999999955,9.39,2,50.5242747,-84.8121255,9.39,2022-08-23 16:37:36,1.0,,0.0,-0.72,23.0,86.0,31.0,226.0,22.5,42.0,79.0,26.5,87.5,2022,8,23,16,1.2,180.0
43.799999999999955,1376.75,43.799999999999955,9.577,2,50.524377,-84.8121624,9.577,2022-08-23 16:37:37,1.0,,1.0,-2.02,23.0,87.0,31.0,204.0,19.5,43.0,68.5,25.0,85.0,2022,8,23,16,1.2,180.0
43.60000000000002,1387.42,43.60000000000002,10.399,2,50.5244866,-84.8122002,10.399,2022-08-23 16:37:38,1.0,,1.0,-1.72,23.0,89.0,31.0,187.0,20.5,46.0,72.5,24.5,84.5,2022,8,23,16,1.2,180.0
43.60000000000002,1397.75,43.60000000000002,10.356,2,50.5245926,-84.8122445,10.356,2022-08-23 16:37:39,1.0,,1.0,-1.42,23.0,91.0,32.0,198.0,21.5,49.0,76.5,23.5,83.5,2022,8,23,16,1.2,180.0
43.39999999999998,1408.81,43.39999999999998,10.869,2,50.5247102,-84.8122821,10.869,2022-08-23 16:37:40,1.0,,1.0,-1.2,23.0,92.0,32.0,213.0,22.0,48.0,80.5,23.0,83.0,2022,8,23,16,1.2,180.0
43.200000000000045,1419.3,43.200000000000045,10.614,2,50.5248184,-84.8123272,10.614,2022-08-23 16:37:41,1.0,,1.0,-1.07,23.0,94.0,32.0,270.0,21.0,46.0,78.5,22.5,82.5,2022,8,23,16,1.2,180.0
43.0,1430.02,43.0,10.699,2,50.5249282,-84.8123729,10.699,2022-08-23 16:37:42,1.0,,1.0,-1.04,23.0,94.0,32.0,262.0,21.0,45.0,78.5,22.5,82.5,2022,8,23,16,1.2,180.0
42.799999999999955,1440.96,42.799999999999955,10.858,3,50.5250375,-84.8124196,10.858,2022-08-23 16:37:43,1.0,,1.0,-1.07,23.0,89.0,33.0,243.0,21.5,44.0,79.0,23.0,83.0,2022,8,23,16,1.2,180.0
42.60000000000002,1451.72,42.60000000000002,10.863,3,50.525147,-84.8124714,10.863,2022-08-23 16:37:44,1.0,,2.0,-1.13,23.0,90.0,33.0,218.0,16.0,43.0,64.5,26.0,84.5,2022,8,23,16,1.2,180.0
42.60000000000002,1464.87,42.60000000000002,12.491,3,50.5252833,-84.8125107,12.491,2022-08-23 16:37:45,1.0,,2.0,-1.21,23.0,91.0,33.0,261.0,19.0,43.0,75.5,27.0,89.0,2022,8,23,16,1.2,180.0
42.39999999999998,1478.7,42.39999999999998,13.489,3,50.5254279,-84.8125632,13.489,2022-08-23 16:37:46,1.0,,2.0,-1.27,23.0,93.0,33.0,323.0,22.5,43.0,88.0,27.5,93.5,2022,8,23,16,1.2,180.0
42.39999999999998,1491.69,42.39999999999998,13.165,4,50.5255636,-84.8126012,13.165,2022-08-23 16:37:47,1.0,,2.0,-1.3,23.0,95.0,34.0,369.0,24.0,44.0,92.0,26.5,95.0,2022,8,23,16,1.2,180.0
