ascent,descent,timestamp,battery_soc,temperature,cadence,power,calories,enhanced_speed,gps_accuracy,position_lat,position_long,speed,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2,1,2023-02-21 15:08:03,,7.0,0.0,0.0,0.0,8.341,2.0,50.5347914,-84.8170462,8.341,1171.61,55.39999999999998,55.39999999999998,-1.71,2023,2,21,15,1.42,321.0
2,1,2023-02-21 15:08:04,,7.0,0.0,0.0,0.0,8.557,2.0,50.5348733,-84.8171008,8.557,1180.02,55.39999999999998,55.39999999999998,-1.67,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:05,,7.0,0.0,0.0,0.0,8.898,3.0,50.5349598,-84.8171463,8.898,1188.91,55.39999999999998,55.39999999999998,-1.53,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:06,,7.0,0.0,0.0,0.0,8.894,3.0,50.5350463,-84.8172009,8.894,1197.92,55.39999999999998,55.39999999999998,-1.32,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:07,,7.0,0.0,0.0,0.0,8.88,3.0,50.5351418,-84.8172737,8.88,1207.44,55.200000000000045,55.200000000000045,-1.1,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:08,,7.0,0.0,0.0,0.0,8.881,3.0,50.5352283,-84.8173193,8.881,1216.37,55.200000000000045,55.200000000000045,-0.91,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:09,,7.0,0.0,0.0,0.0,8.966,3.0,50.5353193,-84.8173648,8.966,1225.6,55.200000000000045,55.200000000000045,-0.7,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:10,,7.0,0.0,0.0,0.0,8.845,3.0,50.5354103,-84.8174012,8.845,1234.57,55.0,55.0,-0.55,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:11,,7.0,0.0,0.0,0.0,8.8,3.0,50.5355059,-84.8174467,8.8,1243.66,55.0,55.0,-0.48,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:12,,7.0,0.0,0.0,0.0,8.468,3.0,50.5355924,-84.817474,8.468,1252.26,55.0,55.0,-0.15,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:13,,7.0,0.0,0.0,0.0,8.804,3.0,50.5356834,-84.8175286,8.804,1261.16,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:14,,7.0,0.0,0.0,0.0,8.516,3.0,50.5357608,-84.8175741,8.516,1269.45,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:15,,7.0,0.0,0.0,0.0,9.067,3.0,50.5358518,-84.8176196,9.067,1278.42,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:16,,7.0,0.0,0.0,0.0,9.164,3.0,50.5359428,-84.8176651,9.164,1287.55,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:17,,7.0,0.0,0.0,0.0,8.725,3.0,50.5360247,-84.8177289,8.725,1296.03,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:18,,7.0,0.0,0.0,0.0,8.628,3.0,50.5361021,-84.8177835,8.628,1304.56,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:19,,7.0,0.0,0.0,0.0,7.992,3.0,50.5361795,-84.8178472,7.992,1312.83,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:20,,7.0,0.0,0.0,0.0,8.069,3.0,50.5362614,-84.8179018,8.069,1321.11,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:21,,7.0,0.0,0.0,0.0,7.6,3.0,50.5363297,-84.8179564,7.6,1328.61,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:22,,7.0,0.0,0.0,0.0,6.88,3.0,50.5363888,-84.818011,6.88,1335.43,55.200000000000045,55.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:23,,7.0,0.0,0.0,0.0,6.897,3.0,50.536448,-84.8180747,6.897,1342.21,55.200000000000045,55.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:24,,7.0,0.0,0.0,0.0,7.421,3.0,50.5365163,-84.8181385,7.421,1349.58,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:25,,7.0,0.0,0.0,0.0,7.62,3.0,50.5365754,-84.8181931,7.62,1356.85,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:26,,7.0,0.0,0.0,0.0,7.572,3.0,50.5366391,-84.8182568,7.572,1364.25,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:27,,7.0,0.0,0.0,0.0,8.016,3.0,50.536712,-84.8183296,8.016,1372.52,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:28,,7.0,0.0,0.0,0.0,7.946,3.0,50.5367802,-84.8183933,7.946,1380.38,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:29,,7.0,0.0,0.0,0.0,8.12,3.0,50.5368485,-84.8184661,8.12,1388.36,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:30,,7.0,0.0,0.0,0.0,8.281,3.0,50.5369213,-84.818539,8.281,1396.6,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:31,,7.0,0.0,0.0,0.0,8.385,3.0,50.5369896,-84.8186027,8.385,1404.92,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:32,,7.0,0.0,0.0,0.0,8.326,3.0,50.5370624,-84.8186755,8.326,1412.97,54.60000000000002,54.60000000000002,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:33,,7.0,0.0,0.0,0.0,8.291,3.0,50.5371352,-84.8187392,8.291,1421.05,54.60000000000002,54.60000000000002,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:34,,7.0,0.0,0.0,0.0,7.891,3.0,50.537208,-84.8188029,7.891,1429.08,54.60000000000002,54.60000000000002,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:35,,7.0,0.0,0.0,0.0,6.812,3.0,50.5372626,-84.8188666,6.812,1435.69,54.60000000000002,54.60000000000002,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:36,,7.0,0.0,0.0,0.0,5.308,3.0,50.5373036,-84.8189212,5.308,1441.08,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:37,,7.0,0.0,0.0,0.0,4.708,3.0,50.53734,-84.8189668,4.708,1446.01,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:38,,7.0,0.0,0.0,0.0,3.812,3.0,50.5373719,-84.8190123,3.812,1450.17,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:39,,7.0,0.0,0.0,0.0,3.853,3.0,50.5374037,-84.8190578,3.853,1454.65,55.200000000000045,55.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:40,,7.0,0.0,0.0,0.0,2.96,3.0,50.5374219,-84.8191033,2.96,1458.32,55.200000000000045,55.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:41,,7.0,0.0,0.0,0.0,3.889,3.0,50.5374492,-84.8191488,3.889,1462.57,55.200000000000045,55.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:42,,7.0,0.0,0.0,0.0,4.5,3.0,50.5374811,-84.8192125,4.5,1467.25,55.200000000000045,55.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:43,,7.0,0.0,0.0,0.0,4.865,3.0,50.5375084,-84.8192671,4.865,1472.11,55.200000000000045,55.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:44,,7.0,0.0,0.0,0.0,5.371,3.0,50.5375357,-84.8193308,5.371,1477.67,55.200000000000045,55.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:45,,7.0,0.0,0.0,0.0,5.992,3.0,50.5375767,-84.8194128,5.992,1483.97,55.200000000000045,55.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:46,,7.0,0.0,0.0,0.0,6.372,3.0,50.5376176,-84.8194856,6.372,1490.49,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:47,,7.0,0.0,0.0,0.0,6.671,3.0,50.5376586,-84.8195675,6.671,1497.21,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:48,,7.0,0.0,0.0,0.0,6.945,3.0,50.5377087,-84.8196403,6.945,1504.2,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:49,,7.0,0.0,0.0,0.0,7.194,3.0,50.5377678,-84.8197131,7.194,1511.54,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:50,,7.0,0.0,0.0,0.0,7.362,3.0,50.5378224,-84.8197951,7.362,1518.95,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:51,,7.0,0.0,0.0,0.0,7.39,3.0,50.537877,-84.819877,7.39,1526.73,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:52,,7.0,0.0,0.0,0.0,7.251,3.0,50.5379271,-84.8199589,7.251,1534.3,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:53,,7.0,0.0,0.0,0.0,6.747,3.0,50.5379681,-84.8200408,6.747,1541.19,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:54,,7.0,0.0,0.0,0.0,6.732,3.0,50.5380136,-84.8201227,6.732,1548.01,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:55,,7.0,0.0,0.0,0.0,6.77,3.0,50.5380591,-84.8202047,6.77,1554.8,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:56,,7.0,0.0,0.0,0.0,6.536,3.0,50.5381001,-84.8202775,6.536,1561.56,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:57,,7.0,0.0,0.0,0.0,5.691,3.0,50.538141,-84.8203503,5.691,1567.78,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:58,,6.0,0.0,0.0,0.0,4.379,3.0,50.5381774,-84.8204049,4.379,1572.94,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:08:59,,6.0,0.0,0.0,0.0,3.288,3.0,50.5382093,-84.8204413,3.288,1576.62,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:00,,6.0,0.0,0.0,0.0,2.862,3.0,50.5382275,-84.8204686,2.862,1579.6,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:01,,6.0,0.0,0.0,0.0,2.126,3.0,50.5382457,-84.8204959,2.126,1582.06,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:02,,6.0,0.0,0.0,0.0,1.339,3.0,50.5382593,-84.8205232,1.339,1583.69,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:03,,6.0,0.0,0.0,0.0,0.266,3.0,50.5382639,-84.8205323,0.266,1583.99,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:04,,6.0,0.0,0.0,0.0,0.0,3.0,50.5382684,-84.8205414,0.0,1583.99,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:05,,6.0,0.0,0.0,0.0,0.0,3.0,50.538273,-84.8205414,0.0,1583.99,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:06,,6.0,0.0,0.0,0.0,0.0,3.0,50.538273,-84.8205414,0.0,1583.99,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:07,,6.0,0.0,0.0,0.0,0.0,3.0,50.538273,-84.8205414,0.0,1583.99,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:23,,6.0,0.0,0.0,0.0,0.854,1.0,50.538273,-84.8205414,0.854,1585.2,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:24,,6.0,0.0,0.0,0.0,1.512,1.0,50.5382821,-84.8205596,1.512,1585.28,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:25,,6.0,0.0,0.0,0.0,2.097,2.0,50.5382958,-84.8205778,2.097,1587.33,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:26,,6.0,0.0,0.0,0.0,1.753,2.0,50.5383094,-84.8206052,1.753,1589.25,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:27,,6.0,0.0,0.0,0.0,1.519,2.0,50.5383185,-84.8206234,1.519,1590.99,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:28,,6.0,0.0,0.0,0.0,1.748,2.0,50.5383231,-84.8206416,1.748,1592.71,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:29,,6.0,0.0,0.0,0.0,2.898,2.0,50.5383413,-84.820678,2.898,1595.51,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:30,,6.0,0.0,0.0,0.0,4.02,2.0,50.5383686,-84.8207235,4.02,1599.23,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:31,,6.0,0.0,0.0,0.0,4.667,2.0,50.5383959,-84.8207781,4.667,1603.73,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:32,,6.0,0.0,0.0,0.0,5.304,2.0,50.5384277,-84.8208327,5.304,1608.9,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:33,,6.0,0.0,0.0,0.0,5.673,2.0,50.5384641,-84.8208964,5.673,1614.54,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:34,,6.0,0.0,0.0,0.0,5.889,2.0,50.5385051,-84.8209601,5.889,1620.27,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:35,,6.0,0.0,0.0,0.0,6.081,2.0,50.5385552,-84.8210239,6.081,1626.45,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:36,,6.0,0.0,0.0,0.0,5.871,2.0,50.5386007,-84.8210785,5.871,1632.36,54.60000000000002,54.60000000000002,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:37,,6.0,0.0,0.0,0.0,5.701,3.0,50.5386462,-84.8211422,5.701,1638.14,54.60000000000002,54.60000000000002,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:38,,6.0,0.0,0.0,0.0,5.691,3.0,50.5386871,-84.8211968,5.691,1643.77,54.39999999999998,54.39999999999998,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:39,,6.0,0.0,0.0,0.0,5.777,3.0,50.5387372,-84.8212514,5.777,1649.62,54.200000000000045,54.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:40,,6.0,0.0,0.0,0.0,6.102,3.0,50.5387873,-84.8212969,6.102,1655.84,54.200000000000045,54.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:41,,6.0,0.0,0.0,0.0,6.361,3.0,50.5388373,-84.8213788,6.361,1662.85,54.200000000000045,54.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:42,,6.0,0.0,0.0,0.0,6.505,3.0,50.5388783,-84.8214699,6.505,1670.37,54.200000000000045,54.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:43,,6.0,0.0,0.0,0.0,6.69,3.0,50.5389193,-84.82157,6.69,1678.68,54.39999999999998,54.39999999999998,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:44,,6.0,0.0,0.0,0.0,6.704,3.0,50.5389648,-84.8216792,6.704,1686.87,54.39999999999998,54.39999999999998,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:45,,6.0,0.0,0.0,0.0,8.069,3.0,50.5390103,-84.8217884,8.069,1695.35,54.39999999999998,54.39999999999998,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:46,,6.0,0.0,0.0,0.0,7.226,3.0,50.5390512,-84.8218613,7.226,1702.19,54.60000000000002,54.60000000000002,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:47,,6.0,0.0,0.0,0.0,6.291,3.0,50.5390967,-84.8219341,6.291,1708.22,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:48,,6.0,0.0,0.0,0.0,5.423,3.0,50.5391423,-84.8219705,5.423,1713.33,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:49,,6.0,0.0,0.0,0.0,4.909,3.0,50.5391923,-84.8219887,4.909,1718.04,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:50,,6.0,0.0,0.0,0.0,4.587,3.0,50.5392378,-84.8219887,4.587,1722.52,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:51,,6.0,0.0,0.0,0.0,6.031,3.0,50.5393061,-84.8219887,6.031,1729.03,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:52,,6.0,0.0,0.0,0.0,7.12,3.0,50.539388,-84.8219796,7.12,1736.5,54.60000000000002,54.60000000000002,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:53,,6.0,0.0,0.0,0.0,6.846,3.0,50.5394608,-84.8219705,6.846,1743.2,54.39999999999998,54.39999999999998,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:54,,6.0,0.0,0.0,0.0,7.154,3.0,50.5395382,-84.8219523,7.154,1750.43,54.200000000000045,54.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:55,,6.0,0.0,0.0,0.0,6.738,3.0,50.5396065,-84.8219432,6.738,1757.07,54.200000000000045,54.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:56,,6.0,0.0,0.0,0.0,8.756,3.0,50.5397066,-84.8219523,8.756,1766.52,54.0,54.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:57,,6.0,0.0,0.0,0.0,8.417,3.0,50.5397976,-84.8219432,8.417,1774.85,53.799999999999955,53.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:58,,6.0,0.0,0.0,0.0,8.004,3.0,50.5398841,-84.8219341,8.004,1782.62,53.60000000000002,53.60000000000002,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:09:59,,6.0,0.0,0.0,0.0,7.573,3.0,50.5399615,-84.821925,7.573,1790.1,53.39999999999998,53.39999999999998,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:10:00,,6.0,0.0,0.0,0.0,6.9,3.0,50.5400343,-84.821925,6.9,1796.81,53.39999999999998,53.39999999999998,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:10:01,,6.0,0.0,0.0,0.0,7.155,3.0,50.5401071,-84.8219068,7.155,1804.06,53.39999999999998,53.39999999999998,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:10:02,,6.0,0.0,0.0,0.0,7.474,3.0,50.540189,-84.8218886,7.474,1811.63,53.39999999999998,53.39999999999998,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:10:03,,6.0,0.0,0.0,0.0,7.506,3.0,50.5402664,-84.8218704,7.506,1819.11,53.60000000000002,53.60000000000002,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:10:04,,6.0,0.0,0.0,0.0,5.903,3.0,50.540321,-84.8218431,5.903,1824.5,53.60000000000002,53.60000000000002,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:10:05,,6.0,0.0,0.0,0.0,4.915,3.0,50.5403665,-84.8218158,4.915,1829.09,53.60000000000002,53.60000000000002,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:10:06,,6.0,0.0,0.0,0.0,4.414,3.0,50.5404029,-84.8217793,4.414,1833.34,53.799999999999955,53.799999999999955,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:10:07,,6.0,0.0,0.0,0.0,4.53,3.0,50.540453,-84.8217702,4.53,1837.94,54.0,54.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:10:08,,6.0,0.0,0.0,0.0,5.071,3.0,50.5405076,-84.8217793,5.071,1843.16,54.0,54.0,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:10:09,,6.0,0.0,0.0,0.0,5.504,3.0,50.5405668,-84.8217884,5.504,1848.8,54.200000000000045,54.200000000000045,0.0,2023,2,21,15,1.42,321.0
2,2,2023-02-21 15:10:10,,6.0,0.0,0.0,0.0,5.509,3.0,50.5406259,-84.8217884,5.509,1854.32,54.39999999999998,54.39999999999998,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:11,,6.0,0.0,0.0,0.0,4.976,3.0,50.5406805,-84.8217884,4.976,1859.09,54.39999999999998,54.39999999999998,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:12,,6.0,0.0,0.0,0.0,4.407,3.0,50.540726,-84.8217884,4.407,1863.59,54.60000000000002,54.60000000000002,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:13,,6.0,0.0,0.0,0.0,3.086,3.0,50.5407534,-84.8217884,3.086,1866.09,54.799999999999955,54.799999999999955,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:14,,6.0,0.0,0.0,0.0,1.86,3.0,50.540767,-84.8217884,1.86,1867.09,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:15,,6.0,0.0,0.0,0.0,0.338,3.0,50.5407625,-84.8217884,0.338,1867.24,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:16,,6.0,0.0,0.0,0.0,0.0,3.0,50.5407579,-84.8217884,0.0,1867.24,55.0,55.0,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:17,,6.0,0.0,0.0,0.0,0.0,3.0,50.5407534,-84.8217793,0.0,1867.24,55.200000000000045,55.200000000000045,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:18,,6.0,0.0,0.0,0.0,0.0,4.0,50.5407534,-84.8217793,0.0,1867.24,55.200000000000045,55.200000000000045,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:19,,6.0,0.0,0.0,0.0,0.0,4.0,50.5407534,-84.8217793,0.0,1867.24,55.200000000000045,55.200000000000045,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:20,,6.0,0.0,0.0,0.0,0.0,2.0,50.5407534,-84.8217793,0.0,1867.24,55.200000000000045,55.200000000000045,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:21,,6.0,0.0,0.0,0.0,0.0,1.0,50.5407534,-84.8217793,0.0,1867.24,55.39999999999998,55.39999999999998,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:22,,6.0,0.0,0.0,0.0,0.0,2.0,50.5407534,-84.8217793,0.0,1867.24,55.39999999999998,55.39999999999998,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:23,,6.0,0.0,0.0,0.0,0.0,2.0,50.5407534,-84.8217793,0.0,1867.24,55.39999999999998,55.39999999999998,0.0,2023,2,21,15,1.42,321.0
3,2,2023-02-21 15:10:24,,6.0,0.0,0.0,0.0,0.0,2.0,50.5407534,-84.8217793,0.0,1867.24,55.39999999999998,55.39999999999998,0.0,2023,2,21,15,1.42,321.0
