timestamp,battery_soc,temperature,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2023-06-18 02:29:39,,12.0,87.0,17.0,54.0,63.0,163.0,21.0,75.5,2154.66,8.353,2.0,50.3949469,-84.5508297,8.353,5.600000000000023,5.600000000000023,-2.09,2023,6,18,2,3.05,139.0
2023-06-18 02:29:40,,12.0,89.0,18.0,54.0,69.5,148.0,19.0,68.5,2163.35,8.329,2.0,50.3949937,-84.5507209,8.329,5.399999999999977,5.399999999999977,-1.88,2023,6,18,2,3.05,139.0
2023-06-18 02:29:41,,12.0,91.0,18.5,54.0,72.5,141.0,18.0,65.5,2172.05,8.28,2.0,50.3950398,-84.5506116,8.28,5.399999999999977,5.399999999999977,-1.64,2023,6,18,2,3.05,139.0
2023-06-18 02:29:42,,12.0,92.0,18.5,54.0,72.5,151.0,18.0,65.5,2180.63,8.129,2.0,50.3950827,-84.5505018,8.129,5.199999999999989,5.199999999999989,-1.69,2023,6,18,2,3.05,139.0
2023-06-18 02:29:43,,12.0,92.0,18.5,54.0,72.5,170.0,18.0,65.5,2189.21,8.135,2.0,50.3951229,-84.5503902,8.135,5.0,5.0,-1.87,2023,6,18,2,3.05,139.0
2023-06-18 02:29:44,,12.0,91.0,18.5,53.0,72.5,202.0,18.0,65.5,2197.67,8.622,2.0,50.3951583,-84.5502778,8.622,5.0,5.0,-1.87,2023,6,18,2,3.05,139.0
2023-06-18 02:29:45,,12.0,91.0,20.0,53.0,76.0,196.0,24.5,85.0,2206.32,8.744,2.0,50.3951899,-84.5501602,8.744,4.800000000000011,4.800000000000011,-1.73,2023,6,18,2,3.05,139.0
2023-06-18 02:29:46,,12.0,92.0,21.0,53.0,75.5,178.0,22.5,82.0,2215.41,8.84,2.0,50.3952212,-84.5500357,8.84,4.800000000000011,4.800000000000011,-1.55,2023,6,18,2,3.05,139.0
2023-06-18 02:29:47,,12.0,94.0,21.0,53.0,74.5,170.0,20.5,76.5,2224.44,9.017,2.0,50.3952503,-84.5499113,9.017,4.600000000000023,4.600000000000023,-1.44,2023,6,18,2,3.05,139.0
2023-06-18 02:29:48,,12.0,95.0,20.5,53.0,73.0,170.0,20.0,73.0,2233.57,9.204,2.0,50.3952774,-84.5497844,9.204,4.399999999999977,4.399999999999977,-1.51,2023,6,18,2,3.05,139.0
2023-06-18 02:29:49,,12.0,97.0,19.0,53.0,69.0,181.0,17.5,62.5,2242.87,9.547,2.0,50.3953009,-84.5496538,9.547,4.0,4.0,-1.79,2023,6,18,2,3.05,139.0
2023-06-18 02:29:50,,12.0,95.0,19.5,53.0,70.0,178.0,18.0,64.5,2252.29,9.731,2.0,50.3953207,-84.5495203,9.731,3.8000000000000114,3.8000000000000114,-1.89,2023,6,18,2,3.05,139.0
2023-06-18 02:29:51,,12.0,93.0,19.5,54.0,71.5,176.0,19.0,66.5,2261.83,9.896,2.0,50.3953422,-84.5493856,9.896,3.3999999999999773,3.3999999999999773,-2.09,2023,6,18,2,3.05,139.0
2023-06-18 02:29:52,,12.0,91.0,20.0,54.0,72.5,172.0,19.5,68.0,2271.34,9.889,2.0,50.3953667,-84.5492521,9.889,3.0,3.0,-2.64,2023,6,18,2,3.05,139.0
2023-06-18 02:29:53,,12.0,85.0,20.0,54.0,72.5,151.0,19.5,68.0,2281.02,9.989,2.0,50.3953939,-84.549117,9.989,2.6000000000000227,2.6000000000000227,-3.11,2023,6,18,2,3.05,139.0
2023-06-18 02:29:54,,12.0,86.0,20.0,54.0,72.5,206.0,19.5,68.0,2290.87,10.063,2.0,50.3954244,-84.5489807,10.063,2.0,2.0,-3.43,2023,6,18,2,3.05,139.0
2023-06-18 02:29:55,,12.0,87.0,20.0,54.0,72.5,184.0,19.5,68.0,2300.76,9.976,2.0,50.3954577,-84.548845,9.976,1.6000000000000227,1.6000000000000227,-4.1,2023,6,18,2,3.05,139.0
2023-06-18 02:29:56,,12.0,87.0,20.0,54.0,72.0,174.0,19.5,68.5,2310.74,9.96,2.0,50.3954942,-84.5487094,9.96,1.1999999999999886,1.1999999999999886,-4.64,2023,6,18,2,3.05,139.0
2023-06-18 02:29:57,,12.0,87.0,18.0,50.0,67.5,169.0,21.5,75.0,2320.67,9.782,2.0,50.3955338,-84.5485761,9.782,1.0,1.0,-4.67,2023,6,18,2,3.05,139.0
2023-06-18 02:29:58,,12.0,87.0,18.0,53.0,70.0,193.0,20.5,73.5,2330.85,10.006,2.0,50.3955775,-84.5484412,10.006,0.6000000000000227,0.6000000000000227,-4.49,2023,6,18,2,3.05,139.0
2023-06-18 02:29:59,,12.0,87.0,21.0,54.0,75.5,193.0,22.0,78.5,2341.11,10.117,2.0,50.395623,-84.5483061,10.117,0.39999999999997726,0.39999999999997726,-4.08,2023,6,18,2,3.05,139.0
2023-06-18 02:30:00,,12.0,87.0,21.0,55.0,74.0,186.0,23.0,81.0,2351.25,9.977,2.0,50.3956696,-84.5481736,9.977,0.19999999999998863,0.19999999999998863,-3.52,2023,6,18,2,3.05,139.0
2023-06-18 02:30:01,,12.0,86.0,20.0,52.0,70.5,196.0,23.0,80.5,2361.45,10.056,2.0,50.3957181,-84.5480415,10.056,0.0,0.0,-2.96,2023,6,18,2,3.05,139.0
2023-06-18 02:30:02,,12.0,86.0,20.0,48.0,70.5,221.0,23.0,80.5,2371.61,10.138,2.0,50.3957693,-84.5479119,10.138,0.0,0.0,-2.3,2023,6,18,2,3.05,139.0
2023-06-18 02:30:03,,12.0,85.0,23.5,54.0,81.0,204.0,23.0,83.0,2381.69,9.973,2.0,50.3958246,-84.5477865,9.973,-0.19999999999998863,-0.19999999999998863,-1.73,2023,6,18,2,3.05,139.0
2023-06-18 02:30:04,,12.0,85.0,22.0,58.0,82.0,216.0,23.0,83.5,2391.89,9.824,2.0,50.3958837,-84.5476625,9.824,-0.19999999999998863,-0.19999999999998863,-1.45,2023,6,18,2,3.05,139.0
2023-06-18 02:30:05,,12.0,84.0,25.0,61.0,88.5,236.0,22.0,81.5,2401.86,9.705,2.0,50.395944,-84.5475433,9.705,-0.19999999999998863,-0.19999999999998863,-1.17,2023,6,18,2,3.05,139.0
2023-06-18 02:30:06,,12.0,84.0,27.0,62.0,92.5,210.0,22.0,81.0,2411.86,9.649,2.0,50.396005,-84.5474244,9.649,-0.39999999999997726,-0.39999999999997726,-0.91,2023,6,18,2,3.05,139.0
2023-06-18 02:30:07,,12.0,83.0,22.5,52.0,84.5,220.0,25.5,91.0,2421.5,9.504,2.0,50.3960657,-84.5473116,9.504,-0.39999999999997726,-0.39999999999997726,-0.89,2023,6,18,2,3.05,139.0
2023-06-18 02:30:08,,12.0,87.0,22.5,59.0,84.5,233.0,25.5,91.0,2430.96,9.405,2.0,50.3961259,-84.5472013,9.405,-0.39999999999997726,-0.39999999999997726,-0.82,2023,6,18,2,3.05,139.0
2023-06-18 02:30:09,,12.0,92.0,21.0,54.0,76.0,214.0,22.5,80.5,2440.33,9.405,2.0,50.3961854,-84.5470922,9.405,-0.39999999999997726,-0.39999999999997726,-0.33,2023,6,18,2,3.05,139.0
2023-06-18 02:30:10,,12.0,93.0,20.0,53.0,73.0,202.0,22.0,78.5,2449.68,9.372,2.0,50.3962435,-84.546982,9.372,-0.6000000000000227,-0.6000000000000227,-0.02,2023,6,18,2,3.05,139.0
2023-06-18 02:30:11,,12.0,93.0,19.5,52.0,71.0,192.0,22.0,78.5,2458.85,9.29,2.0,50.3962974,-84.5468711,9.29,-0.6000000000000227,-0.6000000000000227,-0.34,2023,6,18,2,3.05,139.0
2023-06-18 02:30:12,,12.0,93.0,19.0,52.0,69.5,183.0,22.0,78.5,2467.99,9.313,2.0,50.3963467,-84.546757,9.313,-0.6000000000000227,-0.6000000000000227,-0.34,2023,6,18,2,3.05,139.0
2023-06-18 02:30:13,,12.0,93.0,19.0,52.0,68.5,186.0,22.0,78.5,2477.23,9.23,2.0,50.3963886,-84.546636,9.23,-0.8000000000000114,-0.8000000000000114,-0.35,2023,6,18,2,3.05,139.0
2023-06-18 02:30:14,,12.0,93.0,19.0,51.0,68.5,197.0,22.0,78.5,2486.3,8.981,2.0,50.3964212,-84.5465125,8.981,-0.8000000000000114,-0.8000000000000114,-0.68,2023,6,18,2,3.05,139.0
2023-06-18 02:30:15,,12.0,92.0,19.0,50.0,68.5,208.0,22.0,78.5,2495.21,8.91,2.0,50.3964452,-84.5463881,8.91,-0.8000000000000114,-0.8000000000000114,-0.7,2023,6,18,2,3.05,139.0
2023-06-18 02:30:16,,12.0,91.0,19.0,50.0,69.5,227.0,22.5,81.0,2503.82,8.783,2.0,50.3964608,-84.5462655,8.783,-0.8000000000000114,-0.8000000000000114,-0.35,2023,6,18,2,3.05,139.0
2023-06-18 02:30:17,,12.0,90.0,19.5,50.0,73.5,262.0,23.5,88.0,2512.36,8.72,2.0,50.3964697,-84.5461427,8.72,-0.6000000000000227,-0.6000000000000227,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:18,,12.0,88.0,19.5,50.0,74.0,282.0,23.5,89.0,2521.27,8.666,2.0,50.3964714,-84.5460141,8.666,-0.6000000000000227,-0.6000000000000227,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:19,,12.0,86.0,19.5,50.0,74.0,253.0,23.5,89.0,2529.86,8.554,2.0,50.3964671,-84.5458901,8.554,-0.39999999999997726,-0.39999999999997726,0.03,2023,6,18,2,3.05,139.0
2023-06-18 02:30:20,,12.0,86.0,19.5,51.0,74.0,267.0,23.5,89.0,2538.3,8.374,2.0,50.3964584,-84.5457687,8.374,-0.39999999999997726,-0.39999999999997726,0.47,2023,6,18,2,3.05,139.0
2023-06-18 02:30:21,,12.0,85.0,19.5,53.0,74.0,277.0,23.5,89.0,2546.64,8.242,2.0,50.3964476,-84.5456489,8.242,-0.19999999999998863,-0.19999999999998863,0.92,2023,6,18,2,3.05,139.0
2023-06-18 02:30:22,,12.0,84.0,25.5,53.0,90.0,262.0,25.5,90.5,2554.89,8.278,2.0,50.3964365,-84.5455306,8.278,-0.19999999999998863,-0.19999999999998863,1.09,2023,6,18,2,3.05,139.0
2023-06-18 02:30:23,,12.0,84.0,23.5,53.0,83.5,246.0,25.5,89.5,2563.15,8.236,2.0,50.3964265,-84.545412,8.236,0.0,0.0,1.29,2023,6,18,2,3.05,139.0
2023-06-18 02:30:24,,12.0,84.0,23.5,53.0,83.5,257.0,24.5,90.0,2571.56,8.392,2.0,50.396415,-84.5452915,8.392,0.0,0.0,1.31,2023,6,18,2,3.05,139.0
2023-06-18 02:30:25,,12.0,84.0,24.5,53.0,84.5,272.0,23.5,91.0,2580.34,8.609,2.0,50.3964019,-84.5451658,8.609,0.0,0.0,1.15,2023,6,18,2,3.05,139.0
2023-06-18 02:30:26,,12.0,84.0,24.5,53.0,84.5,268.0,23.5,91.0,2589.3,8.665,2.0,50.3963907,-84.5450372,8.665,0.0,0.0,0.9,2023,6,18,2,3.05,139.0
2023-06-18 02:30:27,,12.0,84.0,24.5,54.0,84.5,264.0,23.5,91.0,2598.19,8.686,2.0,50.3963794,-84.5449096,8.686,0.0,0.0,0.38,2023,6,18,2,3.05,139.0
2023-06-18 02:30:28,,12.0,85.0,25.0,54.0,87.5,260.0,24.5,92.5,2607.23,8.609,2.0,50.3963655,-84.5447802,8.609,0.0,0.0,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:29,,12.0,85.0,25.5,55.0,92.0,256.0,26.0,95.5,2616.19,8.6,2.0,50.3963506,-84.5446523,8.6,0.0,0.0,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:30,,12.0,85.0,24.5,55.0,90.0,249.0,26.0,95.0,2624.77,8.626,2.0,50.3963337,-84.5445304,8.626,-0.19999999999998863,-0.19999999999998863,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:31,,12.0,86.0,23.5,55.0,84.5,241.0,25.5,93.0,2633.34,8.645,2.0,50.3963158,-84.544409,8.645,-0.19999999999998863,-0.19999999999998863,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:32,,12.0,86.0,23.5,55.0,85.0,231.0,25.0,92.0,2642.44,8.569,2.0,50.3962986,-84.5442795,8.569,-0.19999999999998863,-0.19999999999998863,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:33,,12.0,86.0,23.0,56.0,87.0,232.0,22.0,84.5,2651.55,8.635,2.0,50.3962795,-84.5441503,8.635,-0.19999999999998863,-0.19999999999998863,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:34,,12.0,87.0,23.0,57.0,87.5,248.0,21.5,84.0,2660.48,9.01,2.0,50.3962596,-84.544024,9.01,-0.19999999999998863,-0.19999999999998863,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:35,,12.0,88.0,23.5,56.0,85.0,227.0,22.5,87.0,2669.37,9.066,2.0,50.3962413,-84.5438979,9.066,-0.39999999999997726,-0.39999999999997726,-0.02,2023,6,18,2,3.05,139.0
2023-06-18 02:30:36,,12.0,88.0,23.0,55.0,80.5,206.0,22.5,86.5,2678.23,8.931,3.0,50.3962254,-84.5437717,8.931,-0.39999999999997726,-0.39999999999997726,-0.25,2023,6,18,2,3.05,139.0
2023-06-18 02:30:37,,12.0,88.0,21.0,55.0,76.0,193.0,22.0,86.0,2687.18,8.832,3.0,50.396208,-84.5436444,8.832,-0.39999999999997726,-0.39999999999997726,-0.24,2023,6,18,2,3.05,139.0
2023-06-18 02:30:38,,12.0,87.0,21.0,55.0,76.0,251.0,22.0,86.0,2696.4,9.001,3.0,50.3961881,-84.5435139,9.001,-0.39999999999997726,-0.39999999999997726,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:39,,12.0,87.0,21.5,55.0,82.5,252.0,20.5,79.5,2705.58,9.04,3.0,50.3961691,-84.5433837,9.04,-0.6000000000000227,-0.6000000000000227,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:40,,12.0,88.0,22.0,55.0,85.0,216.0,20.5,78.0,2715.12,9.163,3.0,50.3961536,-84.5432475,9.163,-0.6000000000000227,-0.6000000000000227,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:41,,12.0,88.0,21.5,55.0,82.5,235.0,22.0,85.0,2725.01,9.202,3.0,50.3961399,-84.5431058,9.202,-0.6000000000000227,-0.6000000000000227,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:42,,12.0,89.0,22.0,55.0,84.5,223.0,22.0,85.0,2733.97,9.027,3.0,50.3961233,-84.5429782,9.027,-0.6000000000000227,-0.6000000000000227,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:43,,12.0,89.0,22.0,55.0,84.5,227.0,22.0,85.0,2742.7,8.649,3.0,50.3961077,-84.5428537,8.649,-0.6000000000000227,-0.6000000000000227,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:44,,12.0,89.0,21.0,52.0,81.0,215.0,20.5,77.5,2751.51,8.55,3.0,50.396095,-84.5427277,8.55,-0.6000000000000227,-0.6000000000000227,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:45,,12.0,89.0,20.0,51.0,77.0,201.0,20.5,77.5,2760.77,9.082,3.0,50.3960788,-84.5425955,9.082,-0.8000000000000114,-0.8000000000000114,0.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:46,,12.0,89.0,19.0,51.0,74.0,175.0,22.5,82.5,2770.35,9.164,3.0,50.3960611,-84.5424592,9.164,-0.8000000000000114,-0.8000000000000114,-0.02,2023,6,18,2,3.05,139.0
2023-06-18 02:30:47,,12.0,89.0,19.0,57.0,70.5,176.0,24.0,87.5,2779.67,9.004,3.0,50.3960495,-84.5423255,9.004,-1.0,-1.0,-0.34,2023,6,18,2,3.05,139.0
2023-06-18 02:30:48,,12.0,88.0,19.0,54.0,70.5,187.0,24.0,87.5,2788.41,8.631,3.0,50.3960462,-84.5421995,8.631,-1.0,-1.0,-0.76,2023,6,18,2,3.05,139.0
2023-06-18 02:30:49,,12.0,88.0,19.0,53.0,70.5,197.0,24.0,87.5,2796.4,8.113,3.0,50.3960541,-84.5420847,8.113,-1.1999999999999886,-1.1999999999999886,-1.0,2023,6,18,2,3.05,139.0
2023-06-18 02:30:50,,12.0,87.0,19.0,54.0,70.5,209.0,24.0,87.5,2804.29,8.432,3.0,50.396074,-84.5419742,8.432,-1.1999999999999886,-1.1999999999999886,-1.09,2023,6,18,2,3.05,139.0
2023-06-18 02:30:51,,12.0,87.0,23.0,54.0,85.0,257.0,20.5,75.5,2812.75,8.989,3.0,50.3961078,-84.5418609,8.989,-1.6000000000000227,-1.6000000000000227,-1.11,2023,6,18,2,3.05,139.0
2023-06-18 02:30:52,,12.0,88.0,20.0,54.0,76.0,236.0,22.5,85.0,2822.16,9.476,3.0,50.3961507,-84.5417377,9.476,-1.8000000000000114,-1.8000000000000114,-1.34,2023,6,18,2,3.05,139.0
2023-06-18 02:30:53,,12.0,90.0,19.5,54.0,75.0,226.0,23.0,86.0,2831.72,9.821,3.0,50.396197,-84.5416144,9.821,-2.1999999999999886,-2.1999999999999886,-1.69,2023,6,18,2,3.05,139.0
2023-06-18 02:30:54,,12.0,92.0,19.5,54.0,75.0,217.0,23.0,86.0,2841.37,9.836,3.0,50.396248,-84.5414929,9.836,-2.3999999999999773,-2.3999999999999773,-2.21,2023,6,18,2,3.05,139.0
2023-06-18 02:30:55,,12.0,93.0,19.5,54.0,75.0,210.0,23.0,86.0,2851.42,9.883,3.0,50.3963029,-84.5413679,9.883,-2.8000000000000114,-2.8000000000000114,-2.85,2023,6,18,2,3.05,139.0
2023-06-18 02:30:56,,12.0,94.0,19.5,52.0,75.0,204.0,23.0,86.0,2861.62,10.033,3.0,50.39636,-84.541242,10.033,-3.1999999999999886,-3.1999999999999886,-3.39,2023,6,18,2,3.05,139.0
2023-06-18 02:30:57,,12.0,96.0,19.5,52.0,75.0,207.0,23.0,86.0,2872.06,10.265,3.0,50.3964198,-84.5411144,10.265,-3.6000000000000227,-3.6000000000000227,-3.76,2023,6,18,2,3.05,139.0
2023-06-18 02:30:58,,12.0,97.0,19.5,52.0,75.0,221.0,23.0,86.0,2882.54,10.465,3.0,50.3964796,-84.5409861,10.465,-3.8000000000000114,-3.8000000000000114,-3.87,2023,6,18,2,3.05,139.0
2023-06-18 02:30:59,,12.0,97.0,19.5,52.0,75.0,242.0,23.0,86.0,2892.91,10.431,3.0,50.3965384,-84.5408588,10.431,-4.199999999999989,-4.199999999999989,-3.8,2023,6,18,2,3.05,139.0
2023-06-18 02:31:00,,12.0,94.0,19.5,52.0,75.0,264.0,23.0,86.0,2903.2,10.232,3.0,50.3965964,-84.5407322,10.232,-4.399999999999977,-4.399999999999977,-3.67,2023,6,18,2,3.05,139.0
2023-06-18 02:31:01,,12.0,91.0,19.5,51.0,75.0,268.0,23.0,86.0,2913.85,10.503,3.0,50.3966552,-84.5406002,10.503,-4.800000000000011,-4.800000000000011,-3.46,2023,6,18,2,3.05,139.0
2023-06-18 02:31:02,,12.0,90.0,19.5,51.0,75.0,260.0,23.0,86.0,2924.5,10.601,3.0,50.3967138,-84.540468,10.601,-5.0,-5.0,-2.9,2023,6,18,2,3.05,139.0
2023-06-18 02:31:03,,12.0,91.0,20.0,53.0,76.0,255.0,22.5,85.0,2935.12,10.468,3.0,50.3967746,-84.5403381,10.468,-5.399999999999977,-5.399999999999977,-2.42,2023,6,18,2,3.05,139.0
2023-06-18 02:31:04,,12.0,91.0,20.5,58.0,79.5,267.0,21.5,82.5,2945.77,10.809,2.0,50.3968358,-84.5402081,10.809,-5.600000000000023,-5.600000000000023,-2.38,2023,6,18,2,3.05,139.0
2023-06-18 02:31:05,,12.0,92.0,21.5,59.0,82.0,267.0,21.5,82.0,2956.53,10.95,2.0,50.3968969,-84.5400761,10.95,-6.0,-6.0,-2.46,2023,6,18,2,3.05,139.0
2023-06-18 02:31:06,,12.0,92.0,22.0,54.0,82.5,247.0,22.5,85.0,2967.45,10.946,2.0,50.3969568,-84.5399405,10.946,-6.199999999999989,-6.199999999999989,-2.58,2023,6,18,2,3.05,139.0
2023-06-18 02:31:07,,12.0,93.0,22.5,48.0,83.5,228.0,23.5,88.0,2978.52,10.992,2.0,50.3970149,-84.5398008,10.992,-6.600000000000023,-6.600000000000023,-2.89,2023,6,18,2,3.05,139.0
2023-06-18 02:31:08,,12.0,94.0,24.0,48.0,86.5,236.0,23.5,87.0,2989.72,11.08,2.0,50.3970722,-84.5396585,11.08,-6.800000000000011,-6.800000000000011,-3.13,2023,6,18,2,3.05,139.0
2023-06-18 02:31:09,,12.0,90.0,29.0,61.0,97.5,241.0,20.5,77.5,3000.67,11.089,2.0,50.3971222,-84.5395153,11.089,-7.199999999999989,-7.199999999999989,-2.98,2023,6,18,2,3.05,139.0
2023-06-18 02:31:10,,12.0,90.0,22.0,51.0,81.0,218.0,18.5,74.0,3012.07,11.066,2.0,50.3971674,-84.5393624,11.066,-7.399999999999977,-7.399999999999977,-2.89,2023,6,18,2,3.05,139.0
2023-06-18 02:31:11,,12.0,90.0,26.5,55.0,87.0,270.0,22.0,83.0,3024.33,11.057,2.0,50.3972043,-84.5391924,11.057,-7.800000000000011,-7.800000000000011,-2.91,2023,6,18,2,3.05,139.0
2023-06-18 02:31:12,,12.0,90.0,25.5,52.0,86.0,257.0,23.0,85.0,3036.18,11.01,2.0,50.3972292,-84.5390246,11.01,-8.0,-8.0,-2.79,2023,6,18,2,3.05,139.0
2023-06-18 02:31:13,,12.0,89.0,25.5,51.0,87.0,249.0,23.0,85.5,3047.5,10.763,2.0,50.3972475,-84.5388628,10.763,-8.199999999999989,-8.199999999999989,-2.67,2023,6,18,2,3.05,139.0
2023-06-18 02:31:14,,12.0,89.0,26.5,52.0,90.5,245.0,23.5,86.0,3058.26,10.562,2.0,50.3972631,-84.5387087,10.562,-8.399999999999977,-8.399999999999977,-2.42,2023,6,18,2,3.05,139.0
2023-06-18 02:31:15,,12.0,88.0,27.5,53.0,93.0,212.0,23.5,86.5,3069.14,10.509,2.0,50.3972773,-84.5385527,10.509,-8.600000000000023,-8.600000000000023,-2.05,2023,6,18,2,3.05,139.0
2023-06-18 02:31:16,,12.0,86.0,21.0,51.0,73.5,197.0,22.0,82.5,3079.44,10.222,2.0,50.3972888,-84.5384046,10.222,-8.800000000000011,-8.800000000000011,-1.82,2023,6,18,2,3.05,139.0
2023-06-18 02:31:17,,12.0,84.0,20.5,49.0,71.5,149.0,22.0,82.0,3089.38,9.951,2.0,50.3973034,-84.5382623,9.951,-8.800000000000011,-8.800000000000011,-1.65,2023,6,18,2,3.05,139.0
2023-06-18 02:31:18,,12.0,82.0,20.0,47.0,69.5,104.0,21.5,81.0,3099.31,9.602,2.0,50.3973216,-84.5381208,9.602,-8.800000000000011,-8.800000000000011,-1.34,2023,6,18,2,3.05,139.0
2023-06-18 02:31:19,,12.0,82.0,18.5,48.0,64.5,73.0,20.5,78.0,3108.98,9.294,2.0,50.3973476,-84.5379857,9.294,-8.800000000000011,-8.800000000000011,-1.05,2023,6,18,2,3.05,139.0
2023-06-18 02:31:20,,12.0,82.0,17.0,48.0,59.5,42.0,19.5,75.0,3118.31,8.917,2.0,50.3973834,-84.53786,8.917,-8.600000000000023,-8.600000000000023,-0.49,2023,6,18,2,3.05,139.0
2023-06-18 02:31:21,,12.0,81.0,15.5,49.0,54.0,10.0,19.0,72.5,3127.23,8.461,2.0,50.3974288,-84.5377467,8.461,-8.399999999999977,-8.399999999999977,0.02,2023,6,18,2,3.05,139.0
2023-06-18 02:31:22,,12.0,0.0,15.0,49.0,52.5,0.0,18.5,71.5,3135.65,8.159,2.0,50.3974839,-84.5376511,8.159,-8.399999999999977,-8.399999999999977,0.48,2023,6,18,2,3.05,139.0
2023-06-18 02:31:23,,12.0,0.0,15.0,49.0,52.5,0.0,18.5,71.5,3143.52,7.777,2.0,50.3975477,-84.5375773,7.777,-8.199999999999989,-8.199999999999989,1.14,2023,6,18,2,3.05,139.0
2023-06-18 02:31:24,,12.0,0.0,15.0,50.0,52.5,0.0,18.5,71.5,3151.0,7.424,2.0,50.3976159,-84.5375203,7.424,-8.0,-8.0,1.51,2023,6,18,2,3.05,139.0
2023-06-18 02:31:25,,12.0,0.0,15.0,50.0,52.5,0.0,18.5,71.5,3158.0,6.823,2.0,50.3976838,-84.5374774,6.823,-7.800000000000011,-7.800000000000011,1.88,2023,6,18,2,3.05,139.0
2023-06-18 02:31:26,,12.0,0.0,15.0,51.0,52.5,0.0,18.5,71.5,3164.01,5.739,2.0,50.3977452,-84.5374505,5.739,-7.399999999999977,-7.399999999999977,2.02,2023,6,18,2,3.05,139.0
2023-06-18 02:31:27,,12.0,0.0,14.0,51.0,49.0,0.0,16.5,63.5,3169.17,4.913,2.0,50.3977987,-84.5374312,4.913,-7.199999999999989,-7.199999999999989,2.15,2023,6,18,2,3.05,139.0
2023-06-18 02:31:28,,12.0,0.0,12.0,52.0,40.0,0.0,12.0,45.0,3174.33,5.019,2.0,50.3978499,-84.5374039,5.019,-7.0,-7.0,2.66,2023,6,18,2,3.05,139.0
2023-06-18 02:31:29,,12.0,9.0,13.5,52.0,42.5,221.0,9.5,33.5,3179.32,5.416,2.0,50.3978959,-84.537367,5.416,-6.800000000000011,-6.800000000000011,3.28,2023,6,18,2,3.05,139.0
2023-06-18 02:31:30,,12.0,58.0,34.5,52.0,96.0,454.0,18.5,55.0,3184.78,5.937,2.0,50.3979452,-84.5373242,5.937,-6.600000000000023,-6.600000000000023,3.62,2023,6,18,2,3.05,139.0
2023-06-18 02:31:31,,12.0,72.0,33.5,52.0,100.0,477.0,28.0,83.5,3190.78,6.248,2.0,50.3979983,-84.5372751,6.248,-6.399999999999977,-6.399999999999977,4.11,2023,6,18,2,3.05,139.0
2023-06-18 02:31:32,,12.0,86.0,32.0,52.0,100.0,409.0,33.5,100.0,3197.17,6.504,2.0,50.3980543,-84.5372216,6.504,-6.399999999999977,-6.399999999999977,4.26,2023,6,18,2,3.05,139.0
2023-06-18 02:31:33,,12.0,90.0,32.0,52.0,100.0,345.0,33.5,100.0,3203.81,6.827,2.0,50.3981115,-84.5371644,6.827,-6.399999999999977,-6.399999999999977,3.46,2023,6,18,2,3.05,139.0
2023-06-18 02:31:34,,12.0,91.0,32.0,55.0,100.0,327.0,33.5,100.0,3210.31,7.107,2.0,50.398166,-84.5371057,7.107,-6.399999999999977,-6.399999999999977,2.4,2023,6,18,2,3.05,139.0
2023-06-18 02:31:35,,12.0,89.0,32.0,56.0,100.0,289.0,33.5,100.0,3217.27,7.375,2.0,50.3982204,-84.5370369,7.375,-6.399999999999977,-6.399999999999977,1.43,2023,6,18,2,3.05,139.0
2023-06-18 02:31:36,,12.0,88.0,32.0,56.0,100.0,257.0,33.5,100.0,3225.27,7.659,2.0,50.3982779,-84.5369512,7.659,-6.600000000000023,-6.600000000000023,0.47,2023,6,18,2,3.05,139.0
2023-06-18 02:31:37,,12.0,89.0,28.5,56.0,93.5,222.0,28.5,93.5,3233.34,7.795,2.0,50.3983271,-84.5368556,7.795,-6.800000000000011,-6.800000000000011,-0.45,2023,6,18,2,3.05,139.0
2023-06-18 02:31:38,,12.0,90.0,24.5,56.0,86.0,201.0,23.0,85.5,3241.43,8.007,2.0,50.3983645,-84.5367505,8.007,-6.800000000000011,-6.800000000000011,-0.95,2023,6,18,2,3.05,139.0
2023-06-18 02:31:39,,12.0,90.0,24.5,56.0,86.0,269.0,23.0,85.5,3249.77,8.26,2.0,50.3983912,-84.5366355,8.26,-7.199999999999989,-7.199999999999989,-1.27,2023,6,18,2,3.05,139.0
